tf,rank_42,importance_mean_42,rank_123,importance_mean_123,rank_456,importance_mean_456,mean_rank,in_top20_all_seeds
HOXD10,201,0.0005406383243553136,75,0.001422019343347832,65,0.0008986976166549236,113.66666666666667,False
MAML1,271,0.0004085998067997328,56,0.0015586279949275194,18,0.0015953389214094689,115.0,False
SALL1,108,0.0007909072151051078,231,0.0007402422030584906,11,0.0018858056357809498,116.66666666666667,False
MAX,72,0.0009719415826718129,97,0.0011930529168845776,182,0.0005564856884727002,117.0,False
IRF6,265,0.00041697187261888755,68,0.0014582419431462767,19,0.001586665444362249,117.33333333333333,False
PAX4,185,0.0005729078365031153,47,0.0016909593720432288,121,0.0006748254325638451,117.66666666666667,False
DMTF1,98,0.0008356739597426591,225,0.0007537762503185756,37,0.0011370646814308808,120.0,False
LHX1,26,0.0014145537332296953,209,0.0007916285534899241,128,0.0006578280364844129,121.0,False
EP300,276,0.00040438158922597724,26,0.0023023935997116495,61,0.0009195032893103416,121.0,False
HMGB2,88,0.0008849463950051965,116,0.0011239499188377521,163,0.0005969653369599352,122.33333333333333,False
UTF1,135,0.0006792331294339722,121,0.0011072362761600136,112,0.0007022228608851341,122.66666666666667,False
ETV4,131,0.0006869324441595382,99,0.0011847815265355166,148,0.0006241649551732564,126.0,False
TWIST1,94,0.0008487973662662777,118,0.0011210765617458188,188,0.0005365927280574094,133.33333333333334,False
HDGF,69,0.001004609712920986,46,0.0017055615470477883,286,0.0003798762512995305,133.66666666666666,False
HOPX,315,0.00035895475432425885,76,0.0013862206535122823,13,0.0017388679853562886,134.66666666666666,False
ZBTB33,87,0.0008936544761581899,233,0.0007379716549545871,90,0.0007945627614617479,136.66666666666666,False
HTATIP2,25,0.0014402965750984246,21,0.0024603357791420422,381,0.0002740289066916072,142.33333333333334,False
SP1,73,0.0009716022255129057,123,0.001105792972174413,234,0.0004323621465213516,143.33333333333334,False
LMX1B,176,0.0005989727818814572,176,0.0008975119743809046,81,0.0008339089219892533,144.33333333333334,False
RFXAP,243,0.0004404157038356023,182,0.0008677724174352382,12,0.0017827317870190503,145.66666666666666,False
STAT1,153,0.0006524694462617238,212,0.0007836187851959646,75,0.0008621889601120832,146.66666666666666,False
PHOX2B,165,0.0006335136665256869,108,0.0011464017510055176,176,0.0005671307381893106,149.66666666666666,False
ZHX2,205,0.0005310517266252646,45,0.0017084842851545546,199,0.000519127507122145,149.66666666666666,False
RXRB,258,0.000422060995939925,84,0.0013230567391171158,117,0.0006842761587904534,153.0,False
NFATC4,110,0.000783874795418645,124,0.0011009583079915803,227,0.00044191527871788593,153.66666666666666,False
KDM5B,125,0.0007323608749857158,179,0.0008742306948837116,160,0.0006009393494432895,154.66666666666666,False
NKRF,160,0.0006445664812266235,160,0.0009682694950546041,145,0.000631880063792778,155.0,False
RFX1,40,0.0011992982164178063,420,0.00038275307237161846,8,0.0021196129743051035,156.0,False
LEF1,290,0.00038953532116465795,53,0.0016079430367729704,129,0.0006563520039435389,157.33333333333334,False
TP73,285,0.0003962880112036752,96,0.0012004252439055563,94,0.0007777872836413735,158.33333333333334,False
TBX6,126,0.0007288173153241928,270,0.0006321982374818921,80,0.0008373677435732437,158.66666666666666,False
MEOX1,123,0.0007373838667187253,308,0.0005474635438910506,46,0.001045872907904292,159.0,False
PPARGC1B,47,0.0011502780940797189,255,0.000688141085947791,175,0.0005690676273843564,159.0,False
ARID1A,48,0.0011486373212998538,339,0.0005046294379402146,91,0.0007891915230023491,159.33333333333334,False
RXRG,105,0.0007988770298576734,66,0.0014826550979397742,307,0.0003534412537447906,159.33333333333334,False
NCOA1,221,0.0004844141298406157,199,0.0008299737161564736,59,0.0009443753740621711,159.66666666666666,False
USF2,95,0.0008478287965772325,289,0.0005939746529596353,99,0.0007648365111284269,161.0,False
JUND,44,0.0011848874252791575,288,0.0005953386723225169,156,0.0006068334185746001,162.66666666666666,False
KAT7,127,0.0007266422482492392,220,0.0007579959852288691,141,0.0006402929832347581,162.66666666666666,False
TBX2,43,0.0011869194587840564,206,0.0007978938846160115,241,0.0004263382210789738,163.33333333333334,False
NSD2,55,0.0010922409892884844,284,0.0006012491627567821,155,0.0006080980651555971,164.66666666666666,False
CIITA,250,0.00043123241728911427,204,0.000810690439584505,41,0.0010998474321847122,165.0,False
CREB1,197,0.0005536528268673161,83,0.0013353917072284579,216,0.00046315730171689513,165.33333333333334,False
DAXX,70,0.0010023617416360746,273,0.0006278766703417205,153,0.0006196889286760172,165.33333333333334,False
BCL11A,100,0.0008267040009741322,177,0.0008881174705796487,220,0.00045733639131716094,165.66666666666666,False
CREB5,204,0.000531098308874789,259,0.0006695121467828358,36,0.0011475894467669909,166.33333333333334,False
XBP1,142,0.0006704225043146531,127,0.001093958165923444,231,0.00043783827413790277,166.66666666666666,False
HOXD13,147,0.0006590449690520473,253,0.0006919964880732247,102,0.0007423420815030113,167.33333333333334,False
ZFHX3,240,0.0004444729434680994,128,0.0010939161243944302,140,0.0006407383272289735,169.33333333333334,False
SMARCA4,206,0.0005306186255893408,86,0.001286945968483148,221,0.00045697006898990364,171.0,False
CTBP1,50,0.0011371165190572205,244,0.000718125373384737,223,0.0004482024900748153,172.33333333333334,False
ARID1B,199,0.0005443435840713089,30,0.002136379647981812,291,0.0003759821848206002,173.33333333333334,False
NFKB,464,0.00021649343181285493,23,0.0024430186748456133,40,0.001101874119497855,175.66666666666666,False
SIX3,15,0.0017089972129421464,117,0.001122379115865139,397,0.0002626101165030074,176.33333333333334,False
KLF6,340,0.00033538138693150663,94,0.0012077771507999083,97,0.0007663442853906114,177.0,False
NFAT5,21,0.0015558785512742664,460,0.0003344041212888745,51,0.001021376265877431,177.33333333333334,False
HLX,67,0.0010135803116649337,187,0.0008537204602816928,293,0.00037312255808690984,182.33333333333334,False
FOXC1,71,0.0009861890530980114,254,0.0006894161063125163,230,0.00043837496178866786,185.0,False
NFKB2,52,0.001112330651085358,58,0.0015395594266010449,448,0.00022279650923640777,186.0,False
ARID4B,109,0.000789105190981824,442,0.0003520452419100669,17,0.0016060494609215917,189.33333333333334,False
NPAS2,168,0.0006306614610972853,103,0.0011610541201662271,297,0.00036964230309119255,189.33333333333334,False
AR,225,0.00047071082073415484,175,0.0008983700852079816,169,0.0005842776342130188,189.66666666666666,False
TBX10,202,0.0005377488044359779,131,0.001080905972533704,240,0.00042661291871202897,191.0,False
SPI1,461,0.00021961212790605106,28,0.0021933408022353734,85,0.0008049817743691771,191.33333333333334,False
ELF5,75,0.0009677088247978342,157,0.0009703539303700381,344,0.00031072204945985503,192.0,False
APEX1,279,0.00040286431328032297,98,0.0011904465485410279,208,0.00048465290603113924,195.0,False
SP3,124,0.000732453030529238,217,0.0007712775747980535,253,0.0004145975133648487,198.0,False
NOTCH1,138,0.0006765500508966701,51,0.001638197243240332,407,0.0002498106152775866,198.66666666666666,False
NFKB1,93,0.0008638765513448258,374,0.0004336506191975786,132,0.0006503797906958653,199.66666666666666,False
VDR,137,0.0006768520349775524,136,0.0010712302880354703,329,0.00032697820746108164,200.66666666666666,False
THAP11,136,0.0006789873944399005,143,0.0010472387410118244,325,0.00033329254874843174,201.33333333333334,False
MEIS2,299,0.0003721622558989187,290,0.0005934827314680054,20,0.0014959680442795313,203.0,False
SMAD4,157,0.0006481028700363822,150,0.0010045314819459841,303,0.0003622382021167899,203.33333333333334,False
TCF21,33,0.0012721887545922073,229,0.000748648349447952,348,0.0003071747877773608,203.33333333333334,False
TTF1,532,0.000167460325171002,41,0.0018247240318790621,38,0.0011228898938194713,203.66666666666666,False
BRD4,236,0.0004511096775786427,119,0.0011081542226747843,257,0.00041026444012762415,204.0,False
PPARA,326,0.0003474051872141596,249,0.0006971750412655335,42,0.0010737203597576202,205.66666666666666,False
FOXD3,424,0.0002536886638675166,170,0.0009134035902510126,24,0.0013911288100037684,206.0,False
GSC,154,0.0006511899321594683,82,0.0013364551570703043,385,0.000270601566093139,207.0,False
ELK3,155,0.0006507310805924741,338,0.0005074982713267673,130,0.0006528352700721977,207.66666666666666,False
PAWR,293,0.0003867287735924189,43,0.0017516380100460083,290,0.0003762671290957087,208.66666666666666,False
GTF2IRD1,387,0.0002869116517975575,42,0.0017707059629780513,201,0.0005158743170705786,210.0,False
HDAC3,241,0.0004441170714017062,194,0.0008381264564377488,195,0.0005215301269951548,210.0,False
EGR2,295,0.00038253103882652796,287,0.000597565868959767,54,0.000982019968887471,212.0,False
FOXM1,148,0.0006577327488836697,271,0.0006299680647316563,218,0.0004609193740179762,212.33333333333334,False
RFX5,460,0.00022019342230148454,29,0.0021632295924973732,149,0.0006236780831841316,212.66666666666666,False
CEBPG,263,0.00041782238639219335,172,0.0009069410503343533,203,0.0005032119733944759,212.66666666666666,False
MESP2,292,0.00038701862044187386,210,0.0007898921386034393,136,0.0006461115790694787,212.66666666666666,False
MYBL2,364,0.00030866627674489184,171,0.0009073291334213233,105,0.0007354320639251455,213.33333333333334,False
ARID5B,186,0.0005717903726084236,268,0.000637611819668867,189,0.0005317687363155225,214.33333333333334,False
CEBPZ,254,0.0004247962346198619,102,0.0011637576499197166,288,0.0003779923829578517,214.66666666666666,False
TCF20,196,0.0005541499969751839,81,0.0013421863332420496,370,0.0002823413284943399,215.66666666666666,False
TP53,529,0.00016929054146241166,62,0.0015135614908407054,56,0.00096883567457553,215.66666666666666,False
JUNB,316,0.0003587471416039989,138,0.0010690547566961565,196,0.000520712350771646,216.66666666666666,False
MECP2,269,0.00041104296604809555,272,0.0006286043895613602,113,0.0006987323698202393,218.0,False
GLI2,230,0.0004591847054446892,377,0.00042971851765590446,48,0.0010422006580483867,218.33333333333334,False
