# IG global importance: mean |attribution| across seeds x TNBC cells x drugs (3 x 12 x 11 = 396 samples per TF).
# Non-signed (magnitude). For signed per-drug see tf_drug_ig_signed.csv.
tf,importance_mean,importance_std,importance_ci_low,importance_ci_high,rank
IRF5,0.0004012317750385302,0.0002616639767732576,2.1641692455887096e-06,0.0008589900680817664,276
MESP2,0.00040018964171284813,0.00029977809597607534,3.1429226510226727e-05,0.0010154714109376073,277
TP73,0.0004000288223516801,0.0003671147768971562,3.893218672601506e-05,0.0012536642607301474,278
SMARCB1,0.0003976790481195194,0.0002912980475995906,6.446835868700873e-06,0.0009654373861849308,279
TBX1,0.00039693331534567045,0.00034218153912571683,6.1693735915469006e-06,0.0012248350540176034,280
KCNIP3,0.00039629147431696765,0.0002699480360940889,2.9243579774629325e-05,0.0008155126124620438,281
GATA6,0.00039508849920711134,0.00029948238256388053,1.112585869122995e-05,0.001011372427456081,282
ZBTB18,0.00039406537843839914,0.00037266626535655104,2.9909117074566893e-05,0.0011601082514971495,283
ATF1,0.0003937970922513821,0.00028742894956294043,3.6226740576239536e-06,0.0010113384341821074,284
MTF2,0.00039182586850515554,0.00026778020796170793,2.8421112801879644e-05,0.0011344521772116423,285
PAWR,0.0003912550261433849,0.0003078575376900576,9.393892469233833e-06,0.0011480331886559725,286
HOXB1,0.00039085758660142096,0.0002629891762824938,3.334228676976636e-05,0.0010528723942115903,287
LHX3,0.0003883449751976348,0.00019473318601856982,9.178523760056123e-05,0.0008797285263426602,288
RARA,0.0003881796946271524,0.0002843461360228111,8.448130392935127e-05,0.0009391689673066139,289
HOXA7,0.000388074511482211,0.0002537813265984124,8.153724047588184e-05,0.0009551146649755538,290
ATF4,0.0003879227522648162,0.0003210965094186436,7.547232030447049e-07,0.0012160456972196698,291
HSF2,0.00038788040904874475,0.00036777710757664487,2.775197117443895e-06,0.0015205522067844868,292
E2F4,0.0003873142306739889,0.0002636042175654982,1.1516399354150053e-06,0.0009121272014454007,293
NFYA,0.00038706848545619766,0.00035643040131484683,1.1736869964806829e-05,0.0013758803252130747,294
NFE2L2,0.0003869607007386962,0.00035021398929721033,4.5812350435880944e-05,0.0013785443734377623,295
TEAD2,0.000386904376200343,0.00027971235622603087,2.778502857836429e-05,0.0010426752269268036,296
ATOH1,0.00038674782943858054,0.00024402099370204275,2.919592589023523e-05,0.0007732445374131203,297
PRRX1,0.0003863351650242101,0.00027149063247636224,5.189107105252333e-05,0.0009552531410008669,298
EHF,0.00038566079402960787,0.00020011387672197494,6.770693289581686e-05,0.0006757925148122013,299
KLF6,0.00038544579575555514,0.00023245621595520605,6.215000030351803e-05,0.001108827767893672,300
POU2F3,0.00038420541830308855,0.00035771930999243623,6.406597094610333e-05,0.0012297641951590776,301
GTF2IRD1,0.00038007268296115797,0.00019956104054685416,1.1821281077573076e-05,0.000726819911506027,302
PAX8,0.00037929059123708805,0.0002801943260591508,5.326717200659914e-06,0.0011141168652102351,303
RORA,0.0003787710485277895,0.00023859256075692308,8.305312076117843e-05,0.0008645785273984075,304
APEX1,0.00037743082350344235,0.0003713016337922777,5.44226122656255e-06,0.001409251824952662,305
RXRB,0.00037724155412654386,0.0002827931553962308,4.559555236482993e-05,0.0010605929419398308,306
TP63,0.00037646821074717576,0.0003054505569644454,1.5458570487680845e-05,0.0010575775522738695,307
JUNB,0.00037533520201053983,0.0003104817437251918,3.564593498595059e-05,0.0011933076893910766,308
MED1,0.0003739892117388963,0.00019428869464003273,5.1736176828853786e-05,0.0006447939085774124,309
CTBP2,0.0003730294956078455,0.0003315357542596839,4.849237939197337e-06,0.0011371675645932555,310
PATZ1,0.0003717349930852696,0.00026263218353264395,1.0851079423446208e-05,0.0009480802109465003,311
ESRRG,0.00037145795853244965,0.0002989787805472025,8.350665302714333e-05,0.0011830556904897094,312
IRF6,0.0003705604591011775,0.0002399470828319999,7.032261055428535e-05,0.0009231880540028214,313
RBPJ,0.00037015763047582533,0.00031665250773457086,3.732020559255034e-05,0.0010506801772862673,314
HOPX,0.00037013070008966184,0.00023751668035175018,2.4657716494402848e-05,0.0009610550478100777,315
CEBPA,0.0003679988267184385,0.0002795813922492484,1.4371795259648934e-05,0.0009955400601029396,316
HDAC4,0.00036503814361353625,0.00030771533203551303,3.7926496588625014e-05,0.0010774045949801803,317
NEUROD1,0.00036490215874933216,0.0002674060778937948,2.7642476197797805e-05,0.0008909473544918001,318
FOXO1,0.00036455596040973364,0.00028415745208462375,7.40337895877019e-07,0.0010114272590726614,319
MYBL1,0.00036417256485561444,0.00020079475481660623,0.00013522843073587865,0.0007859257748350501,320
PHF20,0.0003611013473318687,0.0002220670506928426,8.698324381839484e-05,0.0008360244100913405,321
SRY,0.0003609781371475644,0.00028770122323146577,4.258015451341635e-06,0.0008770329295657575,322
NOTO,0.00035743970698659365,0.00020503946797794975,0.0001220833946717903,0.0008464136044494808,323
NPAS4,0.0003570889224592423,0.000319545284086567,5.5668959248578176e-05,0.0012433376396074891,324
ASCL1,0.0003563531432574206,0.00014941944890518264,0.00013772731472272426,0.0006059295265004039,325
FOXJ1,0.0003551391747345695,0.00027730684314483726,1.6941946796578122e-06,0.0008357423939742148,326
ONECUT1,0.0003540837820199875,0.00040917000886478433,7.101880783011438e-06,0.0015243204543367028,327
YBX1,0.00035220442888120573,0.00020188622679048418,7.001379344728775e-06,0.0007509028655476868,328
IRF1,0.00034990531119919154,0.00023149720615757872,3.7676363717764616e-05,0.0008056777878664434,329
CREB3L3,0.0003468247867989372,0.0003830946759333036,5.435577349999221e-06,0.001489883754402399,330
EZH2,0.00034624943881763926,0.0003993780457367689,3.815960371866822e-05,0.0015762103721499443,331
KMT2B,0.0003450260188112059,0.0002403077407532656,1.5324347259593196e-05,0.0008486079168505967,332
FOXL2,0.0003413730167156962,0.0003534912488459074,3.508731970214285e-05,0.001489918795414269,333
ETV5,0.0003398831434133103,0.00031313381674544867,4.672076556744287e-06,0.001078818691894412,334
FLI1,0.0003394081577012416,0.00021780220556260482,2.021602813329082e-05,0.0007303119637072086,335
TFDP3,0.0003391912325455313,0.0002988327166267165,4.58650629298063e-06,0.0010406440123915672,336
SALL4,0.0003378057852294412,0.00039216544592535647,1.279142998100724e-05,0.0015598656609654427,337
NR2F2,0.00033733064031101395,0.000316358433479527,1.984047912628739e-06,0.0008623588946647942,338
NFIL3,0.00033559936290464867,0.0002996821335074322,3.505414861137979e-05,0.0011006367858499289,339
TBX15,0.0003324547790202125,0.00017698674909895573,3.075951099162921e-05,0.0006073948461562395,340
TBR1,0.00033229465378264484,0.00027836939175636145,3.001789445988834e-05,0.0009331812616437674,341
PPARA,0.00033210007174575094,0.00023958621616175824,2.7746023988584056e-05,0.0008761126082390547,342
USF1,0.0003317071160040541,0.0002884769246953373,4.382389761303784e-06,0.0011153736850246787,343
NKX2-1,0.0003306936819240725,0.00027107065583039915,9.994936590373982e-06,0.0007840826292522252,344
PAX1,0.0003300382563345534,0.00018558617603380486,6.962558109080419e-05,0.000770421524066478,345
BRCA1,0.0003286469046632633,0.00020678455757160605,1.116875500883907e-05,0.0006469726795330644,346
OVOL1,0.00032853213421428035,0.0002907382505450423,4.5710050471825525e-05,0.0008768009138293564,347
IKZF2,0.0003282972849057952,0.00019958895234491482,2.017651240748819e-05,0.0006274631014093757,348
HMGA2,0.0003277501617765555,0.00037491990030193503,2.4646014935569838e-05,0.0012500184820964932,349
ETS1,0.0003258658344975629,0.00025383728955988814,2.5724786610226147e-05,0.0008929357281886041,350
EGR3,0.0003258212728090284,0.00017595993397165444,7.648592873010784e-05,0.0007609030581079423,351
NFATC3,0.00032571438448554324,0.00032583129646812675,2.143685196642764e-05,0.0010874918662011623,352
TOX,0.00032403275032045326,0.00018426608142608822,4.717662886832841e-05,0.000618675840087235,353
ZNF395,0.0003222482121421335,0.0002845211323891298,4.766229267261224e-06,0.0009589602705091238,354
FOXA2,0.00032223540170944585,0.0002504621288999588,2.4020695491344668e-05,0.0008098949328996241,355
HOXB13,0.00032155817337187534,0.00025024418405549133,1.4620832189393695e-05,0.0009295184863731265,356
RCOR2,0.00032138178338562176,0.0001574415563583154,9.081994357984513e-05,0.0005891248001717031,357
ZGPAT,0.00031978473443263226,0.0002524464234941919,2.8802140150219202e-05,0.0007810856914147735,358
ATF5,0.00031939525932543665,0.0002495192275789845,5.240566315478645e-05,0.0009658806957304478,359
NFYC,0.000318933955978454,0.0002515574313109321,7.159227152442327e-06,0.0008279844769276679,360
NR1H3,0.00031790322495770385,0.00017917757903139215,2.4530989321647212e-05,0.0006508704973384738,361
TFAP4,0.0003157209720825449,0.00025467743135511496,2.0431916709640063e-05,0.0007536751218140125,362
RREB1,0.0003149413336528238,0.0002832008417922421,3.7276513467077166e-06,0.0009076494607143104,363
TAL1,0.0003148138690503953,0.0002410303406705251,2.180886258429382e-05,0.0008349862182512879,364
BACH1,0.0003122575295134139,0.0002200712826308429,4.148879088461399e-05,0.0006975057767704129,365
TEAD4,0.0003112922716382221,0.00016552041953155842,5.285438601276837e-05,0.0005864580743946135,366
YY1,0.0003097058560666538,0.0003025249812719922,4.928735506837256e-06,0.0010488925036042929,367
SOX11,0.0003095072419951479,0.0001821199806018833,8.213233377318829e-05,0.0006907217903062701,368
TCF4,0.0003090019154941811,0.00031105726834228454,6.10836868872866e-05,0.0012492439709603786,369
TFDP2,0.00030827048508261657,0.0002013301185656753,5.663379852194339e-06,0.0007223043357953429,370
ESRRA,0.0003077619778306336,0.0001842155705507198,5.8868015912594274e-05,0.0007580408127978444,371
SIM2,0.00030637440853076964,0.00021465360071203587,1.1818109669547994e-05,0.0006009726203046739,372
RFX4,0.00030630822787929213,0.0001904872881737305,6.810547802160727e-06,0.0006708646542392671,373
KAT6A,0.00030197298351733036,0.00022998974054965493,1.0295470019627828e-05,0.0008829155704006553,374
DLX4,0.0003018059245677608,0.0001959726413122506,5.327163671609014e-05,0.0006630222778767347,375
HOXC8,0.0002981221436970593,0.000303620573894331,4.468849056138424e-06,0.0009759670938365161,376
NHLH1,0.00029724152442544107,0.00016351397298754896,6.002037844154984e-05,0.0005916464142501354,377
CRX,0.0002968680755502233,0.00018684709693564017,1.2184248589619529e-05,0.0006132652051746845,378
TBX3,0.0002964951122556048,0.0001909841305483448,1.3770090845355298e-05,0.0006830786005593836,379
NFE2L1,0.00029556034159020675,0.00018829779190957928,2.364481406402774e-05,0.0006795527879148722,380
FOXD1,0.00029445305288831923,0.00015409299310631492,7.18685332685709e-05,0.0005671829567290843,381
NKX2-2,0.00029416075111646825,0.00019387745512015065,4.8008630983531475e-05,0.0006269093137234449,382
TSHZ3,0.0002932205589979386,0.00013505436689331335,0.00012150891416240484,0.0006078820442780852,383
ETV6,0.0002931359652421,0.0002868792174729205,4.474593515624292e-05,0.0012842488940805197,384
HOXB3,0.00029204649764620405,0.0002489443880682501,2.2135445760795847e-06,0.0007500553620047867,385
FOXQ1,0.00029061755164796273,0.00027086736781674033,2.0709467207780108e-05,0.0008490663603879511,386
SPIB,0.00029039591897179145,0.00015368179520126453,1.7494278381491313e-06,0.0006746687577106059,387
FOXO6,0.0002896398161117924,0.0002420618568974875,4.913805241812952e-05,0.0010136766359210014,388
KAT6B,0.0002886474793547567,0.0001967510194166532,5.575972318183631e-05,0.0007605112041346729,389
MYRF,0.00028815956543302025,0.00023617829303358053,3.9814705814933404e-05,0.0008331400458700955,390
ZNF804A,0.00028788395064277046,0.00020495624704892074,5.84714362048544e-05,0.000690657296217978,391
PIAS1,0.00028678120088443393,0.0001879643016622013,3.6697878385894e-05,0.0006759393727406859,392
LHX4,0.00028116567620434745,0.00016599638276423295,4.4275304389884695e-05,0.0007189922616817057,393
AIP,0.00027996819618568804,0.00019445761630279538,6.699853656755295e-06,0.0006309471791610122,394
ZNF217,0.00027838307706436655,0.00023463083898124938,2.0481717001530342e-05,0.001016835100017488,395
NANOG,0.0002779918742100673,0.00014885154300909665,6.105185457272455e-05,0.0006003493908792734,396
CTNNB1,0.0002764560784824384,0.00029504177649848754,2.3470440737582976e-06,0.0009349363390356302,397
HSF4,0.0002759861313382895,0.00018613219737051185,1.1257706319156568e-05,0.0006947048823349178,398
MAFB,0.00027592657785086857,0.0002831701341254338,3.2438565540360287e-06,0.0009349785395897925,399
SPI1,0.00027420790012332543,0.00016157247255080696,3.8322079490171745e-05,0.0005841046222485602,400
MKX,0.0002739862188163174,0.00016540232699215014,9.991041451939964e-07,0.0005727800889872015,401
E2F3,0.00027369998512464616,0.00035112959312681854,2.081178354274016e-05,0.0011061866534873843,402
YAP1,0.0002685469034986454,0.00017785032475406952,4.578302468871698e-05,0.0006103786290623248,403
NFIC,0.00026447184259406197,0.00023454660720879968,4.4044027163181454e-05,0.0009939320152625442,404
EN1,0.0002644408009266706,0.0002822723735191356,1.58925886353245e-05,0.0010551979066804051,405
BMAL1,0.0002643659883405378,0.00023022714613241019,6.367241667248891e-08,0.000735974870622158,406
ZNF331,0.00026338169716451154,0.00023921293422289413,2.911757110268809e-05,0.0009771218756213784,407
CDX2,0.0002611633722877245,0.0001956529451427277,7.407035809592344e-06,0.0007053681183606386,408
ESRRB,0.00026111474438618063,0.00021474859051548025,3.720868699019775e-05,0.0006830800557509065,409
UBTF,0.00026047667051898316,0.00022670736539826496,3.7026184145361185e-05,0.0008933045319281518,410
NEUROG1,0.00025967325240289387,0.00029914224061904646,1.7147303879028186e-05,0.0012181944912299514,411
LMO4,0.00025886201125434707,0.00013563780198266442,6.297536310739815e-05,0.0005403175600804389,412
MAML1,0.0002586290492438297,0.0001464157271291034,2.1293481040629558e-05,0.0005355447647161782,413
ING4,0.00025824922821619003,0.0002045912904056725,2.509059413569048e-05,0.0006572532001882792,414
TGIF1,0.0002571332990390312,0.00018505455493763624,6.16878314758651e-05,0.0007308124331757426,415
MYBL2,0.0002565306790047268,0.0003289797731145666,1.537934258522e-05,0.0011369229760020971,416
FOXF2,0.00025620072730789343,0.00022342300429064777,2.7763562684413046e-05,0.0008115879027172923,417
RFX3,0.00025613295370228366,0.00024079868359075436,1.1065509170293808e-05,0.0009083561599254608,418
NR1I2,0.0002546624332009025,0.000189105132724648,1.8672762962523848e-05,0.0006847451440989971,419
RUNX1,0.00025290934814675535,0.0002182839611076049,2.4630116968182847e-05,0.0007231123745441437,420
RORC,0.00025142342829812236,0.00015648964188757773,4.34965877502691e-05,0.0006713594193570316,421
POU3F4,0.00025096143938850275,0.00022566216314242146,5.039115421823226e-06,0.0009093254921026528,422
NKX6-2,0.0002508750978560067,0.0001727028430584397,8.081058331299573e-05,0.0007433107821270823,423
FEZF1,0.0002494459090209575,0.00020690193192702698,3.324366480228491e-05,0.000732289394363761,424
KLF7,0.0002491130686862699,0.00017368659631404674,1.1199002074135933e-05,0.0006654585595242679,425
TBX21,0.000248078834071445,0.00012006455105906152,3.7675763451261446e-05,0.00045748293632641435,426
EPAS1,0.00024807622635721185,0.00027379281502501284,3.4223554393975064e-05,0.0010941595537588,427
ZNF202,0.0002472811933008264,0.0001995466768742407,2.624622766234097e-06,0.0006218882044777274,428
ISL1,0.0002453721420138346,0.00012845661083812972,1.0246677447867114e-05,0.0005248520174063742,429
ID2,0.00024387270061789891,0.00024327418067345572,9.506429705652408e-06,0.0009312856709584594,430
BCLAF1,0.00024360879059382899,0.00017082593697145086,1.880541276477743e-05,0.0005898422095924616,431
NFKB,0.00024302997222534805,0.00024573756767534813,6.278721230046358e-06,0.0008495372603647411,432
NFATC1,0.0002426091519723603,0.00021095755863636376,3.9686001400696114e-05,0.0008698300225660205,433
DLX3,0.00024216710271778567,0.00011583117697783357,6.165748345665634e-05,0.00046090706018731,434
ENO1,0.00024171396324329015,0.0001579134570651295,1.3358243450056762e-05,0.0005972075741738081,435
ELK1,0.00024119193208069632,0.0002049726727332714,1.9159480871167034e-05,0.0005727038951590657,436
POU4F3,0.0002408465012870169,0.00017604557130309224,2.434824637020938e-05,0.0005907798185944557,437
HSF1,0.00024007702887880186,0.00023194917046707178,2.372419430685113e-06,0.0008949371986091137,438
CTCFL,0.00023914533861834502,0.00021044041575465417,2.5051813281606883e-06,0.0007351695676334202,439
VEZF1,0.00023705615355786657,0.00017053531379723413,4.411480404087342e-05,0.0005651623941957951,440
HES1,0.00023648239090507008,0.0002483231795385557,1.2097906619601417e-05,0.000832379562780261,441
PEG3,0.00023639807554073658,0.00013487329241340592,1.0253768778056838e-05,0.000602184736635536,442
CLOCK,0.00023581862859083975,0.00014385586053729862,4.568599979393184e-05,0.000573057506699115,443
ATF2,0.00023570730353257701,0.00023072137919152334,1.6188669178518467e-06,0.0008337486069649458,444
HLF,0.00023341097197992372,0.0002578907437490634,6.461677003244404e-06,0.000902090163435787,445
SMARCA1,0.00023303678727698394,0.00020003941612483194,1.1069206266256515e-05,0.0007364652119576931,446
DLX5,0.00023288969397454324,0.0001417240674023811,2.2351519874064252e-05,0.0005025534192100167,447
BCL11B,0.00023090227863797213,0.00012088583266811619,5.562965452554636e-05,0.0004804343043360859,448
GTF3A,0.00023072222919643426,0.00010508079856466697,6.635993486270308e-05,0.00043764623114839196,449
SOX2,0.00022949260457106777,0.00019136841056088705,6.572170718754933e-07,0.0008017641375772655,450
GCM1,0.00022804105477741194,0.00020084413999820304,2.02960177375644e-06,0.0006022595334798098,451
MSX2,0.0002275873316717259,0.00018314374957668995,2.7224814402870834e-05,0.0006849303026683629,452
MYOD1,0.00022703406631824856,0.00014456389661004644,9.48965589486761e-06,0.0004911588621325791,453
NFE2L3,0.00022680415670286246,0.0001964174369921879,1.0879943147301674e-05,0.0007357983267866075,454
FOXH1,0.00022611671179082336,0.00019422952091732279,2.012616278079804e-05,0.0006943765911273658,455
TLX2,0.0002257638838769212,0.00015313668141375597,2.1673009541700594e-05,0.0005321928765624762,456
RFX5,0.00022554224555543402,0.0002647875920940187,8.549691443704432e-08,0.0009057405986823142,457
NRG1,0.00022543964875649868,0.00023598967884849956,1.7859034642242477e-06,0.000878992083016783,458
ARID3B,0.00022541195780969716,0.00018419509495852957,2.6101546609424986e-05,0.0005625520716421306,459
CHD4,0.000224613811042218,0.00011316984333171487,8.30342760309577e-05,0.0005014417693018913,460
PAX7,0.0002240331657090296,0.00015789733073929492,1.7984086298383772e-05,0.0005752488505095243,461
MAFK,0.00022372485174552517,0.00013276278573705162,1.9879940737155266e-05,0.0005397420609369874,462
KLF13,0.00022266728428441886,0.00016643909582456784,3.565149597761774e-07,0.0006134089198894799,463
STAT5B,0.0002223256418539787,0.00020243586166762093,8.658992555865552e-06,0.0006200096686370671,464
FOXP3,0.00022037908819460097,0.000232203537822626,1.591110230947379e-05,0.0008914486970752478,465
MNT,0.00021924316164048915,0.00014739059373070608,3.4674201287998585e-06,0.0005140357534401119,466
NRF1,0.00021890019936959658,0.00020793124745751394,3.464717337919865e-06,0.000631375121884048,467
MIXL1,0.0002184116624104001,0.00013652550147234542,3.080083115492016e-05,0.0005131716025061905,468
HNF4A,0.00021753708119192353,0.00021006972274689736,4.2667650745897845e-07,0.0006414418458007276,469
SNAI2,0.00021747858417770107,0.00020610601571695422,3.98292741010664e-06,0.0007217214442789555,470
FEZF2,0.00021727558017422174,0.00015450829624958994,2.5135565010714345e-05,0.0006167985266074538,471
MXD1,0.00021621782702203,0.0001722905599896505,6.945033874217188e-06,0.0004981574020348489,472
ID1,0.00021375801982471921,0.0001749559005707542,1.6268233594018966e-05,0.0007116126944310963,473
FEV,0.00021366189186224028,0.0001645547863295511,3.857101910398342e-05,0.0005762565415352583,474
ZBTB17,0.00021317734898261597,0.00017076191564448893,1.4167322660796344e-05,0.0005911435000598431,475
HOXD1,0.00021250146880557816,0.0002056046168565175,1.938875539053697e-05,0.0009124184143729508,476
BHLHA15,0.00021249945196318137,0.00018513304083793333,2.8146525892225327e-06,0.000707302475348115,477
KLF15,0.00021201705192542056,0.00014790760130888739,3.153250872856006e-05,0.0005444482667371631,478
SMAD2,0.00021055543859746254,0.00016247441937390818,3.084636318817502e-06,0.0005679497262462974,479
HOXB6,0.0002086937705908812,0.00013930641273787926,1.6788968423497863e-05,0.0005068104946985841,480
RARB,0.0002083624676773201,0.00018450618451323477,2.6252728275721893e-06,0.0005829631700180471,481
TEF,0.00020766586375788339,0.00016415945203770228,2.3830627469578758e-05,0.0004933755844831467,482
DDIT3,0.00020744825218860734,0.0002120869901140647,1.4619479770772159e-05,0.0007988473516888916,483
TRERF1,0.00020652391975256086,0.00013608326164830787,4.3559000914683565e-05,0.0005288844695314765,484
TCF12,0.00020616034349917425,0.00017664687107178244,1.6850543033797294e-05,0.0007135224295780063,485
LMO2,0.00020411158946368838,0.00019449061457888696,1.0428225323266815e-06,0.0006449472857639194,486
JDP2,0.00020396872324888383,0.00023233873783904858,4.479300969251199e-06,0.0009080808376893401,487
FOXD3,0.0002035251273940472,0.0001311290799095143,5.536614025913877e-06,0.0005470570176839828,488
SMAD1,0.000201677107884021,0.0001790831035112461,1.360764031232975e-06,0.0005647530197165906,489
NFIX,0.00020060555341112348,0.00012090551244140137,1.0725768333941232e-05,0.0004088995046913624,490
ARID4A,0.0001989152315011531,0.00012924343765403294,1.074793362931814e-05,0.0004476421163417399,491
ZNF382,0.00019823722001974326,0.00013561465099701058,2.4319686417584307e-05,0.0004711523943115026,492
MTA3,0.00019773078077956927,0.00013392663496140984,2.5350065698148683e-05,0.00046621321234852076,493
HESX1,0.00019708421870856193,0.0001547947196568069,4.068245107191615e-05,0.0005745720118284225,494
ZNF236,0.00019195673642688902,0.00020231694398853048,3.4540096294222167e-07,0.0006608218536712229,495
PAX3,0.000191035380573863,0.00012980208716106072,6.2524563873012085e-06,0.00044064896064810455,496
TBP,0.00019083285165432892,0.00017647407589046812,3.837112217297545e-06,0.0006029587821103632,497
ATOH7,0.00019013397074256014,0.00016083243126715314,1.8252849258715287e-05,0.0005810716538690031,498
TBX5,0.00018840316525456453,0.00016755502186775644,1.2409622286213562e-05,0.0005319758784025908,499
ZNF423,0.00018762894814189525,0.00016108101265335876,1.0970615221594926e-05,0.0005097367684356868,500
EBF3,0.00018750868517517202,0.00013933883452999153,2.071417293336708e-05,0.0004463079967536032,501
E2F6,0.00018636513833377688,0.00014368655559206497,2.0254439903055754e-07,0.000450927356723696,502
HDAC7,0.00018625929457853502,0.00019809451430866353,1.0465539162396453e-05,0.0007133929757401347,503
KLF11,0.00018589506407806766,0.00011155303604804711,3.467210626695305e-05,0.0004822986666113138,504
ZNF91,0.00018538874175619364,0.00011056014235727511,1.2800030162907206e-05,0.00038720251177437603,505
HINFP,0.00018490492417792362,0.0001616067008297787,2.740931449807249e-05,0.0006678703357465565,506
MEF2C,0.0001843769487043739,0.00018164319132739934,1.4182903214532416e-05,0.000758026959374547,507
GLI3,0.00018386977273645712,0.00019144655890860525,2.3289633190870518e-06,0.0007188230520114303,508
E4F1,0.00018330250805597575,0.0001610639400102174,1.1912521813428611e-06,0.000552070327103138,509
MBD2,0.00018323952884092057,0.00022541913717350693,2.3663201318413485e-06,0.0007362884934991598,510
EBF1,0.0001819723438874269,0.00012715681592237365,1.217226599692367e-05,0.00045842176768928766,511
HOXA11,0.00018108091226632826,0.00013950446968897368,1.4026990356796887e-05,0.0006158092874102294,512
SOX10,0.0001806661046888428,0.00021699432036383656,8.394217729801312e-07,0.0006977767334319651,513
KLF17,0.00017991587087911313,0.00013154743628820842,2.0862220480921678e-05,0.00044836202869191766,514
FOXP1,0.00017970997753584953,0.00016234922913455486,7.460160304617602e-06,0.0005873271729797125,515
CDX1,0.0001795985756967694,0.00014414772370352467,1.9633278498076834e-05,0.0005785386310890317,516
ZFX,0.0001792659796199752,0.0002045593940934206,5.232267085375497e-06,0.0007629640167579055,517
HMGA1,0.00017916368049995844,9.460592369932367e-05,4.164908023085445e-05,0.00033407562295906246,518
KDM5A,0.00017875034319838747,0.0001593780106759094,4.991180730939959e-07,0.0005225182394497097,519
HOXB4,0.0001771941911308452,0.00016031589623582791,2.5096973331528716e-05,0.0006877518026158214,520
NCOA2,0.00017686729731367174,9.791188257989348e-05,4.962035018252209e-05,0.000368673907360062,521
MYT1,0.00017532196645650842,0.00012907972954184318,6.43467637928552e-06,0.00047922073281370103,522
ETV1,0.00017455754463450526,0.00010938706087783831,2.502335701137781e-05,0.00042477736133150756,523
HOXA4,0.0001744094036045033,0.00011570776696300968,2.5823485430009896e-06,0.0004103711689822376,524
CREM,0.00017373336760845797,9.87860725434165e-05,3.561821722541936e-05,0.0004068611888214946,525
ZIC1,0.00017233189293902439,0.000159663501556875,4.993482434656471e-06,0.0005050393519923091,526
NR3C1,0.0001715820795742261,0.00014027391447893266,6.890676559123676e-06,0.0004453292931430042,527
GATA5,0.0001701682876197689,0.00017639993454885558,5.575809154834133e-06,0.0006556964362971485,528
TGFB1I1,0.0001693044231560083,0.00015412023647745396,1.029847680911189e-05,0.0005627376958727837,529
NR4A1,0.00016860778735904068,0.00017183879797597068,6.3816355577728245e-06,0.000642714265268296,530
PML,0.00016826243615992786,0.0001121490359974787,3.0163744668243453e-05,0.0003977402811869979,531
NR2E3,0.00016762478861148173,9.236199123785869e-05,3.0553546821465716e-05,0.0003841371217276901,532
LRRFIP1,0.00016669366311127692,0.00012654083657833093,1.1269532478763722e-05,0.00036816365900449455,533
CREBBP,0.00016568588474821368,0.00015586793293969798,2.024163222813513e-06,0.000478280708193779,534
MTA1,0.0001650741499888268,0.00016922978808876305,2.8275844670133665e-06,0.0007171072065830231,535
CREB3,0.00016486944589428964,0.00013016163697330454,7.060313237161608e-06,0.0004976588534191251,536
HEY2,0.0001642124340211274,0.0001558497438204468,2.891923941206187e-06,0.0005283602513372898,537
MEF2D,0.0001622665844975431,7.413218329734967e-05,4.352419273345731e-05,0.0003087647201027721,538
POU3F2,0.000162025785617502,0.00011184146510199103,1.661436840549868e-06,0.0003853740054182708,539
HEYL,0.00016096277470744485,0.00015381401447912238,8.248910489783157e-06,0.000523498049005866,540
ATF6,0.00016025747175152708,0.00017718457289706154,1.231561554959626e-06,0.000600196945015341,541
KLF3,0.0001600879537352026,0.00012554286185015615,4.192413143755402e-06,0.0003858529089484364,542
PIN1,0.00015989515222990963,0.000123709484329943,9.776520926152443e-08,0.0003653769090306014,543
KAT2B,0.00015972762112555344,9.737136920803581e-05,8.043313755479176e-06,0.0004143856349401176,544
MYF5,0.00015972293348650882,0.00012368222785093128,1.920237082231324e-05,0.0004883765359409153,545
TP53,0.00015971734453132464,0.0001279490524493307,1.9532182705006562e-05,0.0004651935014408082,546
ATRX,0.00015944287875930223,0.00014228942527804984,1.2968889677722473e-06,0.0005274128634482622,547
GLIS3,0.00015894918979683732,0.0001133257581115258,9.139377652900293e-06,0.000387967680580914,548
NKX2-5,0.00015887677454884397,0.00018828137287924018,8.492246706737205e-06,0.0006983557832427323,549
HAND2,0.00015862576036642113,0.00011129843315125295,1.3037881672062213e-06,0.00038791619590483606,550
ZNF384,0.00015786013580743725,0.00016051690025493725,8.995452844828833e-06,0.000604948028922081,551
NKX6-1,0.0001578252712754351,0.00010802714406125358,1.283951769437408e-05,0.00038548174779862165,552
HOXD4,0.0001570215827689825,0.00010404680272192055,2.693282840482425e-05,0.0005033642519265413,553
STAT5A,0.0001569673126258556,0.00012190914427825536,1.7698295778245665e-05,0.0004656714736483991,554
IRF9,0.00015548177195200174,0.00014459602873522647,3.6619305774365785e-06,0.0005975338281132281,555
NR2F1,0.00015519083814124866,0.00013938009228334715,7.540373189840466e-06,0.0004994113114662468,556
MAFG,0.0001521639026381391,0.00014155927503449976,1.618847090867348e-05,0.0005852566100656986,557
NR5A1,0.0001515307555468043,0.00010221032545740943,1.8406533854431473e-05,0.0003940231981687248,558
FOXA3,0.00015078876611017802,0.00010053959874483661,3.637545887613669e-06,0.00035741907777264714,559
