tf,importance_mean,rank
ETV2,0.0006646707229568467,261
ZNF382,0.0006597187091756495,262
ZBTB18,0.0006586161992042131,263
ID1,0.0006464709298901046,264
VSX1,0.0006447511590219316,265
IRF2,0.0006434230807978262,266
SOX5,0.0006434069837268908,267
ARID5B,0.000637611819668867,268
ETS1,0.0006373265065424979,269
TBX6,0.0006321982374818921,270
FOXM1,0.0006299680647316563,271
MECP2,0.0006286043895613602,272
DAXX,0.0006278766703417205,273
DEAF1,0.0006277020700129772,274
TBX21,0.0006265715381535605,275
SON,0.0006252029555980698,276
NR0B1,0.0006226682201789421,277
ESRRA,0.0006211210711626336,278
BCL3,0.0006197284112052633,279
ERF,0.0006173299767700276,280
STAT6,0.0006162676455308732,281
HSF2,0.0006141822078006953,282
KLF13,0.0006053252105781818,283
NSD2,0.0006012491627567821,284
NR1H3,0.000599512049848272,285
LITAF,0.0005978152364453611,286
EGR2,0.000597565868959767,287
JUND,0.0005953386723225169,288
USF2,0.0005939746529596353,289
MEIS2,0.0005934827314680054,290
NFKBIB,0.0005930756230554835,291
PRDM16,0.0005861622640926119,292
LMX1A,0.0005835258366460039,293
DLX4,0.0005825161106865077,294
FOXD1,0.0005783382842006783,295
NACC1,0.0005763559927193759,296
BMAL1,0.0005726732488615956,297
FOXC2,0.0005724499499289474,298
SPIB,0.0005700243552970127,299
EZH2,0.0005638072020398492,300
SRSF2,0.0005614541013983399,301
NFATC1,0.0005592991475775003,302
HOXD3,0.0005562099095792898,303
SP6,0.0005560982843235251,304
MYT1,0.0005533515953175083,305
ETV7,0.0005485990173535053,306
PITX2,0.000548134840437342,307
MEOX1,0.0005474635438910506,308
NR4A1,0.0005472329402285444,309
NCOA6,0.0005471998659534923,310
SCX,0.0005469100981656538,311
FOXF1,0.0005467223906028569,312
JUN,0.0005437124306808983,313
IRF2BPL,0.0005427294397122751,314
ZNF331,0.0005415854561457915,315
PITX3,0.0005379611748139723,316
EGR3,0.0005379363896887905,317
AIP,0.0005378130835111961,318
ID2,0.000535556668683057,319
NFE2,0.0005355157107771902,320
HNF4A,0.0005342598175047897,321
SIRT1,0.0005330198923123437,322
HOXB13,0.0005243322943594346,323
RBPJ,0.0005234676222547326,324
KAT2B,0.0005221962585816679,325
PBX1,0.0005219417651005642,326
BHLHA15,0.0005210981346181143,327
ZMYND8,0.0005210972883257152,328
CRX,0.0005208122262502002,329
USF1,0.000520081600135569,330
NR2F6,0.0005173196817243783,331
ZNF148,0.0005156483665208119,332
NEUROG3,0.0005113520438044361,333
FOXJ1,0.0005108473065092767,334
SIM2,0.0005107323838198379,335
TBPL1,0.0005094661915336473,336
IRF5,0.0005078871078846229,337
ELK3,0.0005074982713267673,338
ARID1A,0.0005046294379402146,339
HAND1,0.0005042325963747393,340
NKX2-1,0.0005026241671885146,341
ZBED1,0.0005020871482893578,342
ZNF350,0.0005011316514128339,343
ZNF217,0.0004980521538679265,344
NRL,0.0004977060507599162,345
ING4,0.0004887126253682557,346
NKX6-2,0.0004879919140269825,347
NFATC3,0.00048678809216653465,348
POU3F1,0.0004821117190677645,349
NOTO,0.00048047059317468666,350
NCOA3,0.00047503526325272106,351
SP7,0.00047351584318372866,352
SMAD3,0.00047342234603699277,353
ZNF202,0.0004678742367178283,354
MTA2,0.0004669737364565663,355
SMAD2,0.00046601365725109647,356
ATF4,0.0004659657843262721,357
MEF2B,0.0004640628386217334,358
LYL1,0.0004617372466782399,359
SALL4,0.0004609418107501521,360
SALL3,0.000454273726207551,361
FIGLA,0.0004537190031745316,362
NR1I2,0.0004518071518684034,363
TCF15,0.00044574167738270867,364
NUPR1,0.00044525988481230647,365
KDM5D,0.0004428249882948876,366
PBX2,0.0004424656778761952,367
PAX3,0.00044224972136248654,368
PTF1A,0.0004422123345345123,369
VEZF1,0.0004419347868861223,370
AIRE,0.0004406305532938859,371
SMARCA1,0.0004378052880232038,372
PRDM2,0.00043557292351579233,373
NFKB1,0.0004336506191975786,374
DMAP1,0.0004312842715383643,375
IRF8,0.0004300443228354804,376
GLI2,0.00042971851765590446,377
TCF12,0.00042910708380077266,378
TBX3,0.00042908018692742187,379
SOX9,0.0004263987649508749,380
GLI1,0.000426159513942063,381
INSM1,0.0004255316705733018,382
PIN1,0.00042528426074568416,383
EHF,0.00042482750228979663,384
MAFA,0.00042339422510243214,385
HOXA9,0.0004225539585149818,386
BARX2,0.0004224313507582641,387
MLXIP,0.00042107372415595514,388
PRRX1,0.00041635318029875634,389
KLF4,0.0004156085662761673,390
CTCFL,0.00041428494733963817,391
ZKSCAN7,0.00041384321807148204,392
NFX1,0.00041221403480449224,393
FOXI1,0.0004109925153822284,394
HEY2,0.0004105189464704987,395
CEBPB,0.0004082835401580572,396
GATA4,0.00040817217442660575,397
HDAC9,0.00040814199243565476,398
ATF2,0.00040767816694445476,399
SF1,0.00040758324354707535,400
FLI1,0.00040705485424344563,401
MYBL1,0.0004070207165568718,402
NEUROG2,0.00040668908369904483,403
ZBTB17,0.000406440295516101,404
IRF7,0.0004055501338977289,405
NANOG,0.0004031787883225964,406
PAX2,0.00040220367508633597,407
AHRR,0.0004018218341419318,408
ENO1,0.000401148874698265,409
EBF3,0.00039830387389277653,410
HOXB4,0.00039816117424985956,411
EMX2,0.00039810328980820485,412
HIPK2,0.00039690949821912603,413
CTBP2,0.0003964243621908281,414
HHEX,0.00039575154905075274,415
ZNF410,0.0003954893366350613,416
MITF,0.0003934571694647578,417
HNF1B,0.00039218982674356085,418
SOX18,0.00038671363715063006,419
RFX1,0.00038275307237161846,420
GLI3,0.0003823074584701658,421
MTF2,0.0003800545647815549,422
MAF,0.0003788852237221363,423
GATA5,0.00037562063731305293,424
KLF9,0.0003744865462143328,425
PURA,0.00037447605906587946,426
SOX17,0.0003738778116712638,427
PATZ1,0.0003729200044896667,428
ESRRG,0.00037108211554368606,429
TEF,0.0003706286916288567,430
ZNF384,0.00036785740468682585,431
CTCF,0.0003671072222156605,432
NEUROG1,0.00036562764498739855,433
POU3F2,0.0003620802247553456,434
ATOH1,0.000361428648322241,435
MEOX2,0.00035991087900318536,436
IKZF4,0.00035802653395270074,437
STOX1,0.0003563390579984116,438
CREBBP,0.00035609554804523215,439
DLX2,0.00035481640751034625,440
HOXD1,0.000354169997566108,441
ARID4B,0.0003520452419100669,442
TFAP2D,0.00035074861677154937,443
LHX4,0.00035071529761504885,444
ZIC1,0.0003461141421363815,445
DLX3,0.0003453521530142704,446
HMGA2,0.00034520694638710364,447
MSC,0.0003447305899650625,448
HOXB5,0.0003446252099820413,449
GBX2,0.00034361050921916103,450
HOXD4,0.0003389711743996789,451
MYCN,0.00033893590554422793,452
MEF2D,0.00033791254666842483,453
KLF10,0.0003365571927057924,454
DMRT1,0.0003354730370726126,455
SHOX2,0.0003352480967199275,456
ASCL1,0.0003349086645812349,457
TOX,0.00033463163357131027,458
NR1I3,0.0003344870462266651,459
NFAT5,0.0003344041212888745,460
NR2F2,0.0003342768755156082,461
FOXA1,0.00033060807929814474,462
MYOD1,0.0003305947887952243,463
MTA3,0.00032801809973837713,464
YBX3,0.00032791535789632084,465
DOT1L,0.00032656795666525796,466
NFIL3,0.0003250817530442873,467
FOXQ1,0.0003243136526360028,468
NFYB,0.00032401168636037405,469
NONO,0.0003231556621509905,470
TBX1,0.0003230788060515503,471
POU1F1,0.0003222700735629284,472
PLAGL1,0.0003217601157909182,473
PPARD,0.0003190301149781286,474
FOXO3,0.0003165394222226799,475
NFYC,0.00031560099032693263,476
BATF,0.0003151216929381917,477
HNF1A,0.00031277194501247625,478
NFE2L1,0.0003121919797611857,479
TRERF1,0.00031174857652634574,480
NEUROD6,0.0003082450303963924,481
TFE3,0.0003055704704517363,482
PEG3,0.00030531794404093184,483
TLX3,0.00029825926634051333,484
NR2F1,0.00029802608625952113,485
ERG,0.0002961860837028022,486
TFAP4,0.00029377358165826685,487
TWIST2,0.00029233827875335314,488
SOX11,0.00029199077619826614,489
NR4A3,0.0002912232844209939,490
ZNF76,0.00028646002906498327,491
STAT3,0.00028625284475367605,492
NKX2-5,0.00028517564501271406,493
ELF4,0.0002846263326167294,494
EOMES,0.000284539196309197,495
PA2G4,0.00028287535484234163,496
JDP2,0.00028213436210743715,497
RORB,0.0002792375759388695,498
RXRA,0.00027749393740729525,499
SIN3A,0.00027705003456048873,500
FOXL2,0.00027701903782144653,501
CREBZF,0.00027669864648866374,502
TBX18,0.0002764479646510646,503
HOXA13,0.0002762709579836079,504
RORA,0.00027551016896723015,505
CREB3L3,0.00027468261296614095,506
PITX1,0.0002742062930622069,507
NKX6-1,0.00027399044858308723,508
SREBF1,0.00027338001605130556,509
KLF17,0.000272984512499382,510
ZNF354C,0.0002682678379111773,511
PROP1,0.0002675734502910624,512
ATF1,0.00026640360166586184,513
ZGLP1,0.00026620112351641485,514
ELK4,0.00026418388464624816,515
NCOR1,0.0002633219809467846,516
GFI1,0.00026316490011595305,517
IKZF1,0.00026246151724080847,518
HNF4G,0.00025975848842184254,519
NR0B2,0.00025960460611713644,520
FOXN4,0.0002591138323850828,521
HDAC7,0.00025910396112275674,522
TEAD1,0.0002586634975311123,523
KCNIP3,0.00025656984745789184,524
LHX3,0.0002525896140771996,525
NPM1,0.00025245857439794387,526
POU2F3,0.0002516182822319024,527
ONECUT1,0.00025148309927563637,528
TBX5,0.00024713462118294653,529
FOXA3,0.0002470462443833791,530
ZFP64,0.0002456759902581022,531
TBR1,0.00024474875673755986,532
ETV1,0.00024416160551178715,533
KLF2,0.00024398105618767357,534
NFIB,0.00023705739180665357,535
NR5A2,0.0002358516164804314,536
KDM5A,0.00023581499552468207,537
TFAM,0.00023536703649066718,538
ARX,0.00023473092167686598,539
ARID3A,0.0002335861758297142,540
BCL11B,0.00023221457681756874,541
ARID4A,0.0002302177262928732,542
NHLH1,0.00022838830712620015,543
HEYL,0.00022776814376660088,544
TBX15,0.0002267676531118923,545
LHX2,0.0002263820566118587,546
HIF1A,0.00022441275799186164,547
KLF5,0.0002239345474511841,548
IKZF3,0.00022156050016140701,549
HOXA2,0.00021926494676828648,550
GATA2,0.00021762554068421497,551
YAP1,0.0002146972039327011,552
MYF5,0.00021451180056525725,553
ETV6,0.00021140072349984013,554
SMAD6,0.00021123434675397826,555
SOX3,0.00021002040336573675,556
TSC22D1,0.0002080917267676341,557
SFPQ,0.00020775028118293903,558
POU3F4,0.00020732227520123085,559
HES1,0.00020686803252374376,560
STAT5A,0.00020642880576057603,561
THRA,0.00020614518875466576,562
NR2C2,0.00020590507835436256,563
SOX7,0.00020348740965232538,564
MAFK,0.00020335550798146566,565
EGR4,0.00020131435015476504,566
BCL6,0.0002009743037433509,567
DLX1,0.0002008674766329932,568
NCOR2,0.00019784678035345376,569
TFAP2A,0.00019599740000018074,570
SRF,0.00019558955304006532,571
ZBTB32,0.0001950163080399155,572
HDAC4,0.00019495997149761025,573
IKZF2,0.00019270058062848723,574
ZNF91,0.0001926240683474134,575
TFDP3,0.000191579088995771,576
KDM5C,0.00019124471515776046,577
PLAG1,0.00018858441775068495,578
PHOX2A,0.00018850447527375043,579
BRCA1,0.0001880487041868643,580
KLF15,0.00018752140388945311,581
GTF2I,0.00018488981711091887,582
SIX4,0.00018292855659941172,583
MNT,0.00018221945755764562,584
ZBTB7A,0.0001821692804696795,585
RUNX3,0.00018143630753684193,586
ELF3,0.00018118564678388794,587
SMAD5,0.00018046856206410666,588
EWSR1,0.00017902308732876311,589
NR5A1,0.0001789185921666103,590
ATOH7,0.00017800794196318748,591
MIXL1,0.00017564704977151752,592
NEUROD2,0.0001740037206824733,593
NRF1,0.00017285198218435955,594
FOXP3,0.0001715311739038346,595
PAX7,0.00017032061077770777,596
HDAC1,0.00016967880620673745,597
HBP1,0.00016930442091052101,598
ARID3B,0.00016897313401689946,599
NFKBIZ,0.00016897084614212095,600
PDX1,0.00016720842758720286,601
HOXA7,0.00016538174174153634,602
CDX1,0.00016481755614184597,603
MYOCD,0.0001647118572426128,604
KLF11,0.0001639978836616744,605
HIVEP3,0.0001638995466180404,606
SMAD7,0.00016387426344787552,607
HCFC1,0.00016383071147932544,608
TLX2,0.0001634163849454732,609
RFX4,0.0001629442616058944,610
MYB,0.00016276018479857157,611
CHD4,0.00016209294972213684,612
FOS,0.00016173419011238365,613
IRX4,0.00016158496806610855,614
EBF1,0.000159998078144478,615
RREB1,0.0001579459180173141,616
RLF,0.00015765038835221883,617
ETV3,0.0001574455409430205,618
RB1,0.00015699313173437682,619
ZNF395,0.00015601320158000384,620
HSF1,0.00015263490830079717,621
NR2E3,0.0001523773387437662,622
TCF7L2,0.00015171770355569455,623
KLF7,0.00015002830073171936,624
RFX2,0.00014854991413244535,625
PML,0.0001479214206180283,626
MNX1,0.00014777635608425043,627
JARID2,0.0001474051190219446,628
NPAS4,0.00014426829360066526,629
SMAD1,0.0001434146166968131,630
ASCL2,0.00014333973943697249,631
HIF3A,0.00014139978035601075,632
ZNF423,0.00013992180977856112,633
HOXA5,0.00013957886563294627,634
NR2C1,0.00013859882883480168,635
TEAD4,0.00013776569306382194,636
EN1,0.00013679768388215053,637
RORC,0.00013631514765014192,638
BHLHE41,0.0001354780386842928,639
PHF20,0.00013274176052012384,640
ZFX,0.0001323413237173554,641
ARNT,0.00013021456891498435,642
NR1H4,0.00012909147143697435,643
SPIC,0.00012901426528249733,644
HOXC13,0.000128908819384795,645
ZNF236,0.00012702440033744247,646
E2F6,0.0001268636014439532,647
FEZF1,0.00012275275320613825,648
ZNF24,0.00012080181532911164,649
BTG2,0.00011937808653025664,650
GABPA,0.00011904652301950592,651
HSF4,0.0001185517754431468,652
KAT5,0.00011761978892460926,653
FHL2,0.00011760540104622426,654
TCF7,0.0001155437778038504,655
GRHL2,0.00011452284918173442,656
ZNF143,0.00011332047129997136,657
POU4F3,0.00011225903990255878,658
NR1D1,0.00011218117348713956,659
ELF1,0.00011206160841084056,660
PAX6,0.0001118917964034812,661
E4F1,0.00010939401139845965,662
SNAI1,0.0001087901974055209,663
GATA3,0.00010845697613982944,664
ETV5,0.0001076517268918072,665
NR2E1,0.00010730209239113719,666
MAFB,0.0001067083083062433,667
NEUROD1,0.00010578545211501478,668
KLF1,0.00010194757093510513,669
ELK1,0.00010165241592024662,670
ZFPM1,0.00010141764993628991,671
NFIC,0.00010102710971745902,672
FOXF2,0.00010095523578570464,673
POU5F1,0.00010006844316178635,674
MTF1,9.990936282478676e-05,675
ZBTB38,9.90077129363461e-05,676
GFI1B,9.800168397002077e-05,677
FOXE1,9.731840832311415e-05,678
HLF,9.720177278254028e-05,679
GCM1,9.462968193645338e-05,680
DACH1,9.42200447812643e-05,681
IRF4,9.332876236148499e-05,682
NFYA,9.204619674999156e-05,683
KMT2B,9.176035163420693e-05,684
POU2F2,9.160096020338256e-05,685
RARA,9.092813415894815e-05,686
NR1D2,9.078859007773942e-05,687
FOSL2,8.981915494435574e-05,688
ZNF300,8.777786129693747e-05,689
TP63,8.476759686241546e-05,690
SATB2,8.463973734412396e-05,691
ABL1,8.379932309120856e-05,692
BHLHE40,8.367881350507626e-05,693
NFATC2,8.357884676873558e-05,694
CREM,8.298372476929216e-05,695
MAFG,8.182622796688576e-05,696
HIVEP2,7.967104002849131e-05,697
PKNOX1,7.859516188470176e-05,698
AP1,7.82798406630647e-05,699
E2F4,7.81188871584959e-05,700
FOXP1,7.78739019049605e-05,701
NRG1,7.709238842492638e-05,702
CLOCK,7.634536534245247e-05,703
SOX6,7.629899459355253e-05,704
KDM2A,7.600810607186759e-05,705
ELF2,7.543508697137232e-05,706
LMO2,7.513512952783685e-05,707
HOXB6,7.39398792222327e-05,708
ATF3,7.358326040037035e-05,709
HOXD8,7.345843505479621e-05,710
TBX20,7.290644210535083e-05,711
NR1H2,7.272787379969022e-05,712
NR4A2,7.154718424272252e-05,713
PAX8,6.949783942609145e-05,714
PREB,6.914068585285685e-05,715
HESX1,6.848040631363498e-05,716
ESR2,6.745844592416598e-05,717
FOXH1,6.726109758498448e-05,718
ESRRB,6.706047360024077e-05,719
TGIF1,6.64934450417339e-05,720
SATB1,6.548638533322067e-05,721
FOXO6,6.545719696345505e-05,722
MKX,6.442385682525753e-05,723
RARB,6.388129198161562e-05,724
TCF7L1,6.16815655348546e-05,725
SSRP1,6.108455049353978e-05,726
UBTF,6.10658217397031e-05,727
RARG,6.0835425879920044e-05,728
DBP,6.004337367677692e-05,729
HEY1,5.5291604280445956e-05,730
MSX2,5.41538762653578e-05,731
VHL,5.384889762088581e-05,732
SRY,5.041604599975713e-05,733
MEF2C,4.9880974226290674e-05,734
NAB2,4.768545942403317e-05,735
HOXC8,4.700565100872467e-05,736
ATRX,4.687021934716521e-05,737
MECOM,4.631974528628291e-05,738
KLF3,4.5659862284116076e-05,739
TAF1,4.54475012354294e-05,740
ZFP42,4.403067214817646e-05,741
HES5,4.3891491753811354e-05,742
NFE2L2,4.3466843885179665e-05,743
PLAGL2,4.204282937282737e-05,744
FGF2,4.172793339248434e-05,745
RUNX1,4.163809671619371e-05,746
TEAD2,4.0392169864370923e-05,747
ZBTB16,4.02184711750427e-05,748
SP2,3.891538133492152e-05,749
NCOA2,3.846540911836745e-05,750
TFDP2,3.790661036807326e-05,751
ZBTB14,3.725823951583607e-05,752
MBD2,3.62127485301104e-05,753
SREBF2,3.591654593672426e-05,754
BACH2,3.3739713799985085e-05,755
ZBTB4,3.361593808103673e-05,756
MYOG,3.277860819670408e-05,757
FOXO1,3.113895001810585e-05,758
PIAS1,3.102320161095425e-05,759
YY1,3.0236988605440254e-05,760
NKX2-2,2.9904697771687693e-05,761
GATA6,2.776994185914224e-05,762
DNMT1,2.747131080764002e-05,763
NR6A1,2.6352749289652403e-05,764
ZNF160,2.5615488103212607e-05,765
POU4F1,2.4713940663782333e-05,766
DNMT3B,2.0377370984192566e-05,767
FEZF2,2.034099324707365e-05,768
SMARCC1,2.029117750342498e-05,769
NKX6-3,1.9170019623497107e-05,770
BCLAF1,1.7142076712247285e-05,771
