tf,importance_mean,rank
SOX18,0.00014649316267078768,569
JARID2,0.0001464486531102521,570
ZBTB38,0.00014619198769465086,571
HAND1,0.00014558562465040404,572
ELF1,0.00014553338891084533,573
PLAG1,0.00014544228483345884,574
ERG,0.00014504417025350312,575
NEUROD6,0.00014377502747486164,576
DEAF1,0.00014347134235019135,577
MYB,0.00014315790227516518,578
SSRP1,0.0001415238050417188,579
IRF2BPL,0.0001405932806240647,580
ZGLP1,0.00014048643513295687,581
MLXIP,0.00014042287603528166,582
ERF,0.00014039100777595058,583
NFIA,0.00014018871125599753,584
ETV2,0.00013979450371455945,585
ZNF24,0.00013826387259264334,586
NPM1,0.00013808315525772852,587
TBX20,0.0001376916377670315,588
PARK7,0.00013732198257281942,589
POU2AF1,0.0001365988333749225,590
PITX2,0.00013497319342591118,591
HCFC1,0.00013476582833763214,592
KLF1,0.00013420337541584595,593
SP2,0.0001340350193438131,594
TCF15,0.00013382664742735096,595
HBP1,0.00013252651277443047,596
DMRT1,0.00013048591200927285,597
MLXIPL,0.0001298442310654178,598
KMT2A,0.00012968993635378425,599
TFCP2,0.00012954047827813128,600
ZNF354C,0.00012932656829415615,601
PHOX2A,0.00012666351411660275,602
ARX,0.00012626204563971578,603
BHLHE40,0.0001261777491585938,604
SIN3A,0.00012507294234630922,605
ETV7,0.00012469233620253584,606
GTF2I,0.0001234954758664981,607
SOX3,0.00012314245528037432,608
ZBTB7A,0.00012290300094436492,609
SFPQ,0.00012203059192644918,610
SATB2,0.00012191647227087866,611
SPIC,0.00012045549129018609,612
NFE2,0.00012000528886346729,613
HDAC5,0.00011949321586171484,614
PAX6,0.00011867240718439207,615
CEBPE,0.00011623273114695841,616
ZBTB32,0.00011589845193567051,617
FOXF1,0.0001153079654901757,618
PTF1A,0.00011480340223077732,619
OTX2,0.00011475201136915052,620
HOXD8,0.0001146840028275509,621
RLF,0.00011373201995672757,622
TCF3,0.00011298627800621917,623
INSM1,0.0001129729268255329,624
HIF3A,0.00011172073143077823,625
VSX2,0.00011075385213754282,626
SIRT1,0.00011072536040735554,627
STAT4,0.00011072239720040973,628
SREBF1,0.00011051823797846406,629
ZNF436,0.0001101991279097781,630
IRX4,0.0001095011853342867,631
IKZF3,0.0001083577753578621,632
GBX2,0.00010812577138967704,633
DLX2,0.00010776880035608242,634
AHR,0.00010748941268230517,635
TFAP2A,0.00010650363128661411,636
SRF,0.00010630134923331119,637
FOXI1,0.00010611357805730263,638
SOX6,0.00010529058392600719,639
HOXA5,0.00010481462909361244,640
FHL2,0.0001047817909927813,641
AIRE,0.00010409168827992103,642
ABL1,0.00010336072540870632,643
NFYB,0.00010155930746088526,644
MYC,0.00010147103256324448,645
SP7,0.00010113617166539233,646
HOXB2,0.00010051575373745092,647
NCOA3,0.00010017230139985058,648
DNMT1,9.940522197737778e-05,649
TCF7L1,9.857863074878217e-05,650
FOXO3,9.835106924804154e-05,651
KDM2A,9.785260277708679e-05,652
EMX2,9.742292557616979e-05,653
HES5,9.587747063714384e-05,654
PURA,9.567052145536599e-05,655
MSC,9.56367039664356e-05,656
NCOR2,9.557910461256996e-05,657
KDM5C,9.551365589073391e-05,658
IKZF4,9.514769215346666e-05,659
PAX9,9.507881316911886e-05,660
NFKBIB,9.502620563581283e-05,661
KLF2,9.46290519893313e-05,662
ID3,9.447313408114414e-05,663
PRDM4,9.438115450744921e-05,664
NR1D1,9.402285132014065e-05,665
MYOG,9.30006416242887e-05,666
HES6,9.296887639314291e-05,667
SRSF2,9.209884199613111e-05,668
POU2F2,9.141724899090302e-05,669
SMAD3,8.772633658147491e-05,670
ZFP64,8.70703260107341e-05,671
STOX1,8.656967052598758e-05,672
SF1,8.618049952419273e-05,673
TFEB,8.601665399617897e-05,674
MNX1,8.588335582174116e-05,675
FOXO4,8.569370412246688e-05,676
THRA,8.535128543054739e-05,677
FOSL1,8.502989271576236e-05,678
OLIG2,8.451841602257473e-05,679
NEUROG2,8.408257826197246e-05,680
RB1,8.271176078353344e-05,681
PAX5,8.241464498689422e-05,682
