# IG global importance: mean |attribution| across seeds x TNBC cells x drugs (3 x 12 x 20 = 720 samples per TF).
# Non-signed (magnitude). For signed per-drug see tf_drug_ig_signed.csv.
tf,importance_mean,importance_std,importance_ci_low,importance_ci_high,rank
HOXD3,0.0013260272963331468,0.0007745398634676748,0.0005038030285504647,0.0032997196598444126,32
GRHL2,0.0013166379042559128,0.00048315025410130814,0.0004199999726552051,0.0023593661084305496,33
GRHL3,0.0012997153912654843,0.00084180569232952,1.2522178371909833e-05,0.003117429791018367,34
VHL,0.0012971822292305055,0.0010338065132136005,9.616869883757318e-05,0.003998258756473661,35
TFAP2C,0.0012769903255806033,0.0007555096476349472,0.0001211982073073159,0.0027345708978828037,36
PPARGC1B,0.0012718697144615968,0.0009796060911423205,8.461307807010599e-05,0.0041087940800935,37
FOSB,0.0012433389846592036,0.0009632230002659327,0.00013477060201694258,0.003716760646784676,38
HR,0.0012393616353620017,0.0008075937270342003,0.00015154639222600964,0.0031791329965926707,39
MYCN,0.0012180761524480963,0.0011822456492602614,0.0001442448756279191,0.004249658668413757,40
TBX2,0.001208692127465838,0.0013148653529921068,3.57751779120008e-05,0.004096920043230056,41
CXXC1,0.0012080730375525186,0.0009285957969402041,3.904445384250721e-05,0.003147660754621029,42
ZNF219,0.0012026378920684995,0.0005921532728242781,0.00023197801347123458,0.002259435411542654,43
RFX1,0.0011989127906697186,0.0009316627760701465,8.257680192969019e-07,0.0030645679216831923,44
JUND,0.0011936959041122463,0.0011650963909172842,7.897213072283193e-05,0.004446466418448833,45
ARID1A,0.0011907041816812125,0.0011008789265722313,0.00013107443919579964,0.004584519192576408,46
CREB3L1,0.0011766016125269137,0.0008668996978922514,0.00011267223435424966,0.002952512860065325,47
IRF3,0.0011716955343824035,0.0009583878233827171,0.0002927042536612135,0.003036630165297538,48
CTBP1,0.0011666724682612539,0.0008695692935559548,2.7224224868405156e-05,0.002679641812574116,49
RFXANK,0.0011608508455537958,0.0005282707411508298,0.00016111298064060974,0.002042562328279018,50
REL,0.0011531207827601975,0.0007754292756880515,1.7477936125942506e-05,0.002356739534297958,51
E2F1,0.0011515520275073262,0.0008506393037357056,0.0001707433333649533,0.0034129819832742214,52
STAT3,0.0011353513694681776,0.0008934072935995984,2.8606462365132757e-05,0.002963113132864237,53
VENTX,0.0011301540746899263,0.0007859359936370327,0.00010801588359754533,0.002443296241108328,54
NSD2,0.00112512112681884,0.00143417801826056,1.1577240161386727e-05,0.005717956926673651,55
MEIS1,0.0011210225738371568,0.0009732558011479879,0.00019798509129032027,0.003985225223004818,56
NFKB2,0.0011111719670225284,0.0006875834914140204,0.00033275888199568726,0.003098241752013564,57
TFAP2B,0.0011084608646948861,0.0006564656095064722,0.0003521448910760228,0.0031259433017112315,58
E2F5,0.0011080863852138616,0.000983374310064995,5.078861511265132e-06,0.0032447276171296835,59
HDGF,0.0010953469157963505,0.0007025890063970671,9.938546481862432e-05,0.002215430507203564,60
NKX3-2,0.0010873567617333416,0.0005899942484161561,0.0002501591850887053,0.0019922261475585398,61
HLX,0.0010750869510180413,0.0010966154373293654,3.7597167079184144e-06,0.0036807895987294613,62
DAXX,0.0010661505640503796,0.0010428315322087566,9.573355437169085e-05,0.0035259926225990057,63
ZNF300,0.0010570812517471495,0.0008142541780109856,0.00013179963461880108,0.002789572812616825,64
LHX8,0.0010456186920540253,0.0006433487227493909,0.00011004505395248998,0.0024258197343442586,65
STAT2,0.0010355701112833534,0.0008509137266096412,0.00011911902111023664,0.0032409167848527418,66
NFATC2,0.0010327754776881192,0.0007456431819515127,0.0002577439412561944,0.0032741667237132788,67
ZNF263,0.001029335609806973,0.000781359021421845,0.0001720829932310153,0.0028049173532053817,68
FGF2,0.0010270454213241464,0.0007427292633020445,0.0002010960815823637,0.002460355404764414,69
KLF12,0.0010269667370873018,0.0007861299178276842,0.00012563682939799038,0.00302464454434812,70
TLX3,0.0009975626607532226,0.0004351896815053692,0.000356258107785834,0.0018200147897005081,71
HIPK2,0.0009872699199528748,0.0007343411103781922,2.264920826746675e-05,0.0024759573221672325,72
ZEB2,0.000983860250107682,0.000593932894225073,0.00010055311104224529,0.0022121008951216936,73
MAX,0.0009828979987408577,0.0006800099444447244,0.00016963322086667177,0.002371554513229057,74
TFDP1,0.0009790850343961211,0.000671279954005334,3.729678683157544e-05,0.0025374635588377714,75
FOXP2,0.0009769029660371112,0.000645202255610236,7.026840467005968e-05,0.002684926975052804,76
FOXC1,0.0009631807601787538,0.0005586400923960193,0.00032680208096280694,0.0022132445184979586,77
SP1,0.0009611958775366247,0.000759636533972781,2.388917732787377e-06,0.0024835593707393847,78
FOXG1,0.0009610980434141917,0.000572538065842113,0.0001164530289315735,0.001919269628706388,79
ELF5,0.0009607817146085533,0.0007073017105249103,0.00010197331193921855,0.0019914598669856787,80
MEF2A,0.0009454580050866449,0.0006316813708786283,0.00010294208477716893,0.0021379119716584682,81
ID4,0.0009419721535171751,0.0008785899017832527,0.00011836400572065032,0.0031816571427043514,82
ZNF335,0.0009401412432907819,0.0007494828517030949,4.578191146720201e-05,0.002574713435024023,83
NFKB1,0.000909618867641863,0.0006471585010831699,6.306120321823983e-05,0.002544825000222768,84
SALL1,0.0009085113881155849,0.0005579492802312734,0.00011844818527606549,0.0019227652810513973,85
NCOA6,0.000907572912183241,0.0006601561000273387,0.00014929779899830464,0.0023871568031609046,86
NR3C2,0.0009025751885322582,0.0004899478827876087,0.00011743503418983892,0.002111193817108869,87
TBXT,0.0008976046549302434,0.0004935243582154848,3.347974179632729e-05,0.001970771886408329,88
PRDM1,0.000897486079884402,0.0007892833987667954,0.00021118556323926896,0.0032374037371482698,89
BCL11A,0.0008973602097739786,0.0007635936344478295,9.185317667288474e-05,0.003351773601025343,90
MEF2B,0.000890026956813017,0.0005705605926409413,9.7093317162944e-05,0.00188446843822021,91
USF2,0.0008841559607996411,0.00043720587382377487,0.00026702181348809973,0.0016300790011882782,92
TWIST1,0.0008819906896993264,0.0009350919220067103,9.823782465900877e-06,0.004032374685630202,93
HMGB2,0.0008788408231945748,0.0006727518030713758,0.00015592602248943878,0.002528208075091243,94
BARX1,0.0008773678698920169,0.0006097353700538862,2.8886159407193192e-05,0.002528433222323656,95
ZBTB33,0.0008767885275119625,0.0005062768462926135,6.612091783608776e-05,0.0018216301978100085,96
POU4F2,0.0008659708815685008,0.0007482352177176041,5.3563959318125855e-05,0.0021848743839655072,97
TEAD1,0.0008534411458337369,0.000801334951790622,9.918982450471961e-05,0.0029615646228194226,98
NONO,0.0008518330267482573,0.0005044312214607392,0.0001704277783574071,0.0021907563786953688,99
DMTF1,0.0008504166435462442,0.000561167967374765,9.119064307014924e-05,0.002067652356345205,100
NR2E1,0.000849357752334375,0.0006077726873744678,4.8019460700743365e-05,0.0021304357796907425,101
PHF5A,0.0008429531051660887,0.0004857855619264669,0.00034327179309912026,0.0020306638907641172,102
PPARD,0.0008371310685417892,0.0006324086735083552,1.5800663391019044e-07,0.002217706525698304,103
FOS,0.0008334562923513052,0.0007424645327217979,2.7439960786068695e-05,0.0026324375066906214,104
SREBF2,0.0008185241500086704,0.0006635399311308185,3.4315388529648774e-05,0.0018321096402360124,105
FOXE1,0.0008175295725626105,0.0004165540474408965,5.621359850920272e-05,0.0016264381527435023,106
RXRA,0.0008090513306645637,0.0005383132289116465,0.00022856852556287776,0.002123711793683469,107
ASCL2,0.0008029707443862814,0.0005126531591164747,6.230910476006102e-05,0.001620343365357257,108
KDM5B,0.0008009544886666239,0.0006651981190791958,4.843905890083988e-05,0.002260271058185025,109
CEBPB,0.0008007303946518126,0.00043730481573815813,0.0001105682278648601,0.0015860449988394972,110
NFATC4,0.0008003915160315955,0.0005197203857828822,8.349747204192682e-05,0.0017290394753217697,111
RXRG,0.0007996999231030107,0.0007873950542307142,3.366972277945024e-05,0.002539542270824313,112
ZNF350,0.0007938100870129953,0.00048288815264365575,5.721325214835815e-05,0.001853178854798898,113
BMAL2,0.0007903675882820001,0.0006803256849092438,4.45988239334838e-05,0.002576578874140978,114
THAP11,0.0007739360840787413,0.0005033063565976452,0.00014495717769023032,0.0018072302220389247,115
ZNF410,0.0007713604996448946,0.000494497705560277,6.401908867701423e-05,0.0018916134140454215,116
KAT7,0.0007696573986606837,0.0005091404990523302,8.920969776227139e-06,0.0017987943283515042,117
SP3,0.0007682409516746702,0.0005303406433204633,0.00011414972104830667,0.001728141846251674,118
HOXA13,0.0007660215292313902,0.0006697490721937414,6.935834971955046e-05,0.0027645563008263704,119
MTF1,0.0007650926725242849,0.0006030305010898411,8.295854222524212e-05,0.0022738474421203133,120
TBX18,0.0007508518131658093,0.0006508520068726484,5.6210656566690885e-06,0.0027851063758134844,121
TBX6,0.000742409767253586,0.000920411402676493,1.3846704291609058e-06,0.003598064923426136,122
ZNF699,0.0007415418360324111,0.000490867749399831,4.532055936579127e-05,0.0014836970367468891,123
ELF2,0.0007376778714691075,0.0003865467160258271,0.00015838078761589713,0.0013646300765685732,124
SMAD5,0.0007353115236583107,0.0004522231785819415,0.00014993655822763687,0.0018847130355425178,125
GATA1,0.0007302348492582193,0.000503436561049005,9.564442261762451e-05,0.0020032384898513553,126
SKIL,0.0007285103498967752,0.00033958088990213925,0.0003434228070545942,0.001647312194108963,127
ETV4,0.0007257858685079555,0.0004299811823187372,5.759704054071335e-05,0.0015762306284159422,128
REST,0.0007237486466692644,0.000398518826571258,0.00016020334624045063,0.0014825217163888735,129
TBPL1,0.0007173127046674684,0.0007358648208714976,0.00010778084688354284,0.002742720831884071,130
HOXA9,0.000716341358020145,0.0006159880057879202,9.456164589209948e-05,0.0018696540093515067,131
HNF1A,0.0007133137262371747,0.0005442706664191071,4.410968176671304e-05,0.0018848824198357756,132
SMAD6,0.0007126363163479255,0.0006265111291675874,5.318410967447563e-05,0.0022020056901965275,133
MEOX1,0.0007109120150062154,0.000627151077362601,3.2345632826036307e-05,0.0021067585039418186,134
LHX2,0.0007095896638171932,0.000392041125097064,6.533911073347554e-05,0.0015326484834076834,135
ZMYND8,0.0007091485521110978,0.0006345636935693129,1.9071807810178146e-05,0.002108696848154068,136
VDR,0.000704994885738112,0.0005403425110005482,4.284313927200856e-05,0.001788096671225502,137
HDAC1,0.0007015232947045054,0.000443239736020209,8.08415677965968e-05,0.0013804830639855931,138
HOXD13,0.0007001282113454484,0.0006049038484719979,3.303820139990421e-05,0.001952111959690227,139
EGR1,0.000697279161492285,0.0003225657091355849,8.954855311458232e-05,0.001133805263089016,140
CUX1,0.0006933294021412924,0.0004747904616486926,0.00010366127244196833,0.0016835340356919912,141
NOTCH1,0.0006885285815769748,0.0005153019114613896,0.00010331972043786664,0.0019897458842024207,142
UTF1,0.0006885175297914732,0.0004765307777038829,2.4193184117393685e-05,0.00184164221282117,143
ATF3,0.0006883538471205004,0.0009425328688278867,2.1913132377449075e-05,0.003336590714752674,144
NFKBIZ,0.0006865552319444153,0.00043886491610440806,8.180831573554315e-05,0.0018397564010228958,145
HIF1A,0.0006853871954566178,0.0006788550373107813,2.4562623252677447e-06,0.0019150857260683547,146
ZIC2,0.0006824300587444062,0.0004780997748803278,0.00019175709167029709,0.00204480123356916,147
