tf,importance_mean,rank
SMAD6,0.0006895154556938603,130
ETV4,0.0006869324441595382,131
SMAD5,0.0006848931336511062,132
ELF3,0.0006840324598670122,133
GATA1,0.0006810052529848084,134
UTF1,0.0006792331294339722,135
THAP11,0.0006789873944399005,136
VDR,0.0006768520349775524,137
NOTCH1,0.0006765500508966701,138
HNF1A,0.0006759475709638233,139
ATF3,0.0006738513902822281,140
EGR1,0.0006713112382385588,141
XBP1,0.0006704225043146531,142
CUX1,0.0006663058160787234,143
HOXA9,0.0006661818776592554,144
E2F2,0.0006595064958228628,145
NFKBIZ,0.0006592245572998461,146
HOXD13,0.0006590449690520473,147
FOXM1,0.0006577327488836697,148
SKIL,0.0006570507663127501,149
LHX2,0.0006560346750726846,150
HIF1A,0.0006545812245275802,151
ZIC2,0.0006530834976729239,152
STAT1,0.0006524694462617238,153
GSC,0.0006511899321594683,154
ELK3,0.0006507310805924741,155
AHRR,0.0006497962135654234,156
SMAD4,0.0006481028700363822,157
LYL1,0.0006451716305756842,158
NR0B2,0.0006447239752105816,159
NKRF,0.0006445664812266235,160
PREB,0.000641578953188097,161
ZKSCAN7,0.0006406472368216972,162
SMAD7,0.000637384071405478,163
HOXA10,0.0006370459971473489,164
PHOX2B,0.0006335136665256869,165
PITX1,0.0006321365105425987,166
ETS2,0.0006309839833041527,167
NPAS2,0.0006306614610972853,168
JUN,0.0006264487765288133,169
KAT5,0.0006249938816608846,170
MAF,0.0006191721991873085,171
MAZ,0.0006122016628485956,172
FIGLA,0.0006021837227308425,173
MECOM,0.0006005624844268217,174
IRF4,0.0005997073303660727,175
LMX1B,0.0005989727818814572,176
SOX5,0.0005985339632085621,177
HIVEP2,0.000596308212425356,178
NACC1,0.0005953712419189591,179
ETV3,0.0005939544271617099,180
PRDM16,0.0005937502024911131,181
NCOR1,0.0005816558625459341,182
SUPT20H,0.0005786652669712566,183
WT1,0.0005766809288616059,184
PAX4,0.0005729078365031153,185
ARID5B,0.0005717903726084236,186
SCX,0.0005713158444526319,187
HOXA1,0.000562143704871687,188
PGR,0.0005603559756006386,189
WWTR1,0.0005599940081083332,190
EOMES,0.0005597598174972518,191
IRF7,0.0005597471213150129,192
POU3F1,0.0005592007356653994,193
E2F7,0.000557735768885929,194
PRDM2,0.0005565811005908472,195
TCF20,0.0005541499969751839,196
CREB1,0.0005536528268673161,197
TWIST2,0.0005461247670609737,198
ARID1B,0.0005443435840713089,199
MITF,0.0005421006210175013,200
HOXD10,0.0005406383243553136,201
TBX10,0.0005377488044359779,202
NAB2,0.0005329521144934309,203
CREB5,0.000531098308874789,204
ZHX2,0.0005310517266252646,205
SMARCA4,0.0005306186255893408,206
NKX3-1,0.0005300015272420448,207
GATA4,0.0005285458184365173,208
TRIM28,0.0005259095642410708,209
ZNF148,0.0005256122284966598,210
CREBZF,0.000525487007424393,211
RORB,0.000519958424339014,212
PITX3,0.0005196307630133864,213
HOXA2,0.0005187796889269217,214
DBP,0.00051706552427504,215
ZFP42,0.0005152364544414922,216
FOXC2,0.0004999782271928173,217
DMAP1,0.0004995458564584017,218
ARNT,0.0004975130249931681,219
PLAGL1,0.0004953192957145802,220
NCOA1,0.0004844141298406157,221
AP1,0.0004839202220864536,222
NKX6-3,0.0004832548147684671,223
SIX4,0.0004765445092440738,224
AR,0.00047071082073415484,225
CEBPD,0.00046950674466016785,226
SALL2,0.00046790310457254234,227
ZBTB4,0.0004671957994598112,228
SIX1,0.0004595397940647672,229
GLI2,0.0004591847054446892,230
BATF,0.00045903609368451724,231
HHEX,0.00045847607999197255,232
PBX2,0.000455888647578225,233
FOSL2,0.00045443136287227995,234
NEUROD2,0.0004543307705034749,235
BRD4,0.0004511096775786427,236
NR4A3,0.00045010104566548155,237
NR2C1,0.0004472379990450766,238
E2F4,0.00044648072252471136,239
ZFHX3,0.0004444729434680994,240
HDAC3,0.0004441170714017062,241
TCF7,0.0004439640874200753,242
RFXAP,0.0004404157038356023,243
HOXB1,0.00043788940179183554,244
PLAGL2,0.0004371537865457261,245
KDM5D,0.0004360884799022339,246
ESR2,0.0004339281556895003,247
POU2F3,0.00043270862370263784,248
BARX2,0.00043264519395052047,249
CIITA,0.00043123241728911427,250
ATF7,0.0004306355776842944,251
NFIB,0.0004298282759615783,252
TFE3,0.0004281192645066767,253
CEBPZ,0.0004247962346198619,254
OLIG1,0.00042358739694160855,255
NFE2L2,0.00042310706877894216,256
NFYA,0.00042301139231616013,257
RXRB,0.000422060995939925,258
RARG,0.0004193902153550274,259
RUNX3,0.0004192992691135563,260
MBD1,0.0004188100907905815,261
SMAD9,0.00041841490365754905,262
CEBPG,0.00041782238639219335,263
SHOX2,0.0004175553090287091,264
IRF6,0.00041697187261888755,265
MLX,0.0004154214488304812,266
TBX1,0.00041374252913328746,267
STAT6,0.0004110476201598582,268
MECP2,0.00041104296604809555,269
IRF1,0.00040958571260413614,270
MAML1,0.0004085998067997328,271
HIC1,0.00040846040983145336,272
ATOH1,0.0004073488190556418,273
ELK4,0.00040597730384964355,274
HOXC6,0.00040541623219496613,275
EP300,0.00040438158922597724,276
DOT1L,0.00040342813774145724,277
ETV5,0.0004033777939639549,278
APEX1,0.00040286431328032297,279
ELF4,0.0004027639890712938,280
SMARCB1,0.00040238263136795164,281
PAX8,0.0004021042175073338,282
IRF5,0.0004016424132158155,283
PPARG,0.0003968648220810186,284
TP73,0.0003962880112036752,285
HOXA7,0.00039605443086353865,286
LHX3,0.00039338202489792217,287
ATF1,0.00039290468532726663,288
RBPJ,0.00038966214535018174,289
LEF1,0.00038953532116465795,290
SOX7,0.0003878057723416835,291
MESP2,0.00038701862044187386,292
PAWR,0.0003867287735924189,293
KCNIP3,0.0003841712832733416,294
EGR2,0.00038253103882652796,295
NOTO,0.0003811164269791334,296
FOXN1,0.0003800425095657071,297
ZBTB18,0.00037780025795655094,298
MEIS2,0.0003721622558989187,299
TEAD2,0.00037047916209379157,300
YBX3,0.0003702887848400375,301
PHF20,0.00036952839561005626,302
KMT2B,0.00036943484787646714,303
GATA6,0.00036798830054749485,304
ONECUT1,0.0003679760591599764,305
POU2F1,0.00036763960176055356,306
HMGA2,0.0003675302812401545,307
RARA,0.0003671565682907385,308
PATZ1,0.00036658290636826983,309
MYBL1,0.00036644667507061967,310
CTBP2,0.0003659048004512518,311
HDAC4,0.0003639288988968777,312
HSF2,0.00036288248151284584,313
ATF4,0.0003622777023577347,314
HOPX,0.00035895475432425885,315
JUNB,0.0003587471416039989,316
RORA,0.00035825369150188635,317
FOXL2,0.00035722720296386495,318
MED1,0.0003555154708616707,319
FOXO1,0.0003550970445125756,320
NEUROD1,0.00035336690527856265,321
TBX15,0.00035271218241632595,322
CEBPA,0.00035195848643449303,323
ESRRG,0.00035163451137426214,324
PRRX1,0.00035108594879413126,325
PPARA,0.0003474051872141596,326
NPAS4,0.00034733239658635284,327
YBX1,0.0003464577176562974,328
TFDP3,0.0003449887643322806,329
CREB3L3,0.000344983686602518,330
TAL1,0.0003443660341948392,331
TEAD4,0.0003440812345161248,332
IKZF2,0.0003413882648677221,333
EHF,0.000340624437740189,334
TOX,0.00033968563505671533,335
HSF4,0.00033931415774265397,336
EGR3,0.0003386726618373359,337
NHLH1,0.0003375390141475994,338
NFATC3,0.00033673359808972236,339
KLF6,0.00033538138693150663,340
EZH2,0.0003339834964511586,341
SRY,0.0003325079155918805,342
ETS1,0.00033087170454185373,343
ASCL1,0.0003286830946611493,344
PAX1,0.00032778581968765746,345
TSHZ3,0.00032625690193223514,346
OVOL1,0.0003252736758440733,347
NFIL3,0.0003219551820469254,348
TCF4,0.0003202224456951323,349
SALL4,0.0003200082941395029,350
BRCA1,0.00031736264484720776,351
SOX11,0.0003171627064451362,352
FOXJ1,0.00031607722352333667,353
FOXQ1,0.00031373190763588353,354
NR1H3,0.0003122328092255581,355
MTF2,0.0003122000880902457,356
BACH1,0.00031107630270525987,357
FOXD1,0.00031099245194733763,358
TFAP4,0.0003102911017852724,359
FOXA2,0.00030953982191022077,360
TBR1,0.0003093890781125689,361
CTNNB1,0.0003093581920192416,362
ZGPAT,0.00030913408600099503,363
MYBL2,0.00030866627674489184,364
USF1,0.0003084114583970177,365
PIAS1,0.00030804143804440777,366
ZNF804A,0.0003072106144827558,367
FLI1,0.0003070073526032502,368
RCOR2,0.000305692789030824,369
TBX3,0.00030513448231204163,370
HOXB3,0.0003048634337327864,371
HOXB13,0.00030344567897297263,372
NR2F2,0.00030327906660403413,373
NFYC,0.0003030900427745564,374
YY1,0.0003028677599426525,375
SIM2,0.0003018452858100318,376
ETV6,0.0003007889334791495,377
NKX2-1,0.0002996110443651408,378
HOXC8,0.00029450963388626404,379
TP63,0.00029276562979797897,380
FOXO6,0.0002909811470999557,381
ATF5,0.00028974117826692237,382
RFX4,0.00028938022342212357,383
NFE2L1,0.00028912769512317026,384
TFDP2,0.000288611531228374,385
SPIB,0.0002880053628809757,386
GTF2IRD1,0.0002869116517975575,387
STAT5B,0.0002855526233550639,388
ZNF395,0.00028542774563409997,389
NKX2-2,0.0002850088961849906,390
RREB1,0.0002829312471921715,391
ZNF217,0.0002827414724265509,392
MYRF,0.00028058394629321506,393
ZNF331,0.0002794816780048374,394
MKX,0.000279101801099794,395
HSF1,0.0002786714096823554,396
KAT6A,0.00027756204515677987,397
RUNX1,0.000277518064922333,398
CDX2,0.0002773722331369299,399
RFX3,0.0002765569472254962,400
KAT6B,0.00027499113304353765,401
NANOG,0.00027314027544586377,402
LHX4,0.00027293555485054336,403
DLX4,0.00027208834920505374,404
CRX,0.0002714174426680908,405
MAFB,0.0002712797247824028,406
TGIF1,0.00027022044990493064,407
BMAL1,0.000266561547531922,408
YAP1,0.000265822440633201,409
E2F3,0.00026451098487238295,410
RORC,0.00026288538600359365,411
PEG3,0.00026288385029905236,412
LMO4,0.0002594288910586329,413
UBTF,0.00025937560693212923,414
EPAS1,0.0002586805614593383,415
NKX6-2,0.0002585618177666523,416
EN1,0.00025795732598984006,417
ING4,0.00025747867778136424,418
NR1I2,0.0002553532489741883,419
FOXF2,0.0002549723472611731,420
ESRRA,0.0002543268468646905,421
POU3F4,0.00025419488834093804,422
CLOCK,0.0002541668384916799,423
FOXD3,0.0002536886638675166,424
MSX2,0.00025239945474595513,425
AIP,0.00025184963030634814,426
ISL1,0.0002507724258966467,427
NEUROG1,0.0002503660134872613,428
GTF3A,0.00024888408903886254,429
ESRRB,0.0002470578073977473,430
SOX2,0.0002462029986309252,431
KLF13,0.00024525596195061893,432
DLX5,0.00024298584474612047,433
ZNF202,0.000241961095491187,434
NFIC,0.00024066665414466116,435
BCLAF1,0.00024036826875999394,436
TBX21,0.0002398785207636441,437
RARB,0.00023953871602155156,438
FEZF1,0.0002387672124996243,439
ENO1,0.00023698059673999222,440
SMARCA1,0.0002350995002288414,441
CTCFL,0.0002350685150451189,442
POU4F3,0.0002350660475561502,443
ATF2,0.00023377992976160537,444
ID2,0.0002328417952867312,445
KLF7,0.0002322613179747653,446
FEZF2,0.00023211827424347576,447
DLX3,0.0002319728943954639,448
MIXL1,0.00023185209854545974,449
ELK1,0.00023144677578178138,450
NFATC1,0.00023052117430779617,451
HES1,0.00022829239506260516,452
VEZF1,0.00022774894832764404,453
HLF,0.00022595480255631627,454
ARID3B,0.0002227774601654649,455
BCL11B,0.00022234006043314974,456
CHD4,0.00022219591624737708,457
FEV,0.00022167580764289596,458
FOXH1,0.00022104036603044127,459
RFX5,0.00022019342230148454,460
SPI1,0.00021961212790605106,461
ZBTB17,0.00021766493740642544,462
HOXB4,0.0002171795924065615,463
NFKB,0.00021649343181285493,464
TRERF1,0.0002162951995463421,465
ID1,0.00021608831143945888,466
NRG1,0.00021594285207792533,467
ZNF382,0.00021593700240979768,468
MXD1,0.00021566065963535646,469
FOXP3,0.00021430919220032744,470
ARID4A,0.00021300334561450047,471
NR3C1,0.00021248564880806952,472
TLX2,0.00021215684325094722,473
HOXB6,0.0002115925755437805,474
HNF4A,0.0002109153214661319,475
TCF12,0.00020887964114232698,476
TGFB1I1,0.0002083253468830056,477
SMAD2,0.00020781393511697387,478
IRF9,0.00020686907633565472,479
HOXD1,0.00020596219134176862,480
MYOD1,0.0002054143300938449,481
NRF1,0.0002050150837822192,482
NFIX,0.00020448205353697327,483
SMAD1,0.00020358768475527237,484
SNAI2,0.00020162788085785385,485
HEYL,0.00020004252738582787,486
ATOH7,0.00019923956464822367,487
TEF,0.0001990704794091395,488
TBX5,0.00019851464128279873,489
PIN1,0.00019847287218572874,490
DDIT3,0.00019548909742657847,491
HESX1,0.00019439676079855417,492
MTA3,0.0001943135026105362,493
AHR,0.0001942521110455194,494
ETV1,0.00019329309075217794,495
JDP2,0.00019325515361003908,496
NFE2L3,0.00019305274114837326,497
ZNF423,0.00019295784752936622,498
PAX7,0.00019036349639047027,499
GCM1,0.00019034672014726084,500
MYT1,0.00018985467856775056,501
HOXA11,0.00018844061426837773,502
MNT,0.00018833472480726717,503
CREM,0.0001873762260629519,504
ZNF236,0.00018707172105128695,505
MEF2C,0.00018446501109110615,506
NR2E3,0.00018377958101609693,507
PA2G4,0.00018237007098302152,508
NR5A1,0.00018212544425750822,509
LMO2,0.00018163708209068357,510
E4F1,0.0001807368479750456,511
NR5A2,0.0001805323653921202,512
KLF11,0.0001801904198525032,513
E2F6,0.00017850219673257357,514
KDM5A,0.00017709607094209545,515
TBP,0.00017543849017063925,516
EBF1,0.0001750133277406955,517
KLF3,0.0001739911992428252,518
MAFK,0.0001739070241664346,519
GLI3,0.00017287436071550626,520
IRF2,0.00017246136530408852,521
LRRFIP1,0.0001721101684485878,522
HINFP,0.00017095784520885596,523
ATF6,0.00017091684549654928,524
PML,0.00017087767434986745,525
HMGA1,0.00017066769597325523,526
BHLHA15,0.00017029039720592258,527
CDX1,0.00016991850659830258,528
TP53,0.00016929054146241166,529
ZNF91,0.00016924151481821544,530
MBD2,0.00016819257836502287,531
TTF1,0.000167460325171002,532
HAND1,0.00016687833274697065,533
MTA1,0.0001667937173294239,534
NCOA2,0.00016616529123893997,535
ELF1,0.0001642943470528735,536
CREBBP,0.0001642600021800907,537
STAT5A,0.00016409243444239033,538
KLF15,0.0001640360702557094,539
POU3F2,0.00016316657070897616,540
KLF17,0.00016243563280416614,541
HIF3A,0.00016059524453681344,542
MAFG,0.00016052165180907945,543
MEF2D,0.00016043227775905204,544
NR4A1,0.0001581439226204869,545
HEY2,0.00015730558868559303,546
ZFX,0.00015714505036802014,547
PARK7,0.00015686150503597674,548
HCFC1,0.00015557338437114746,549
KAT2B,0.0001553346961012873,550
NFE2,0.0001546700063206193,551
SSRP1,0.0001540606733316352,552
EBF3,0.00015328873512316933,553
TFCP2,0.00015327778914032327,554
GATA5,0.0001529692923005162,555
HDAC7,0.00015222759936553605,556
JARID2,0.00015112930934056598,557
HAND2,0.00015070329504851543,558
ZGLP1,0.00015056775712830964,559
MYOCD,0.00015027346429026997,560
TCF15,0.0001492813103178984,561
ZNF384,0.00014885185969622702,562
NKX2-5,0.0001478742488283539,563
ATRX,0.0001475728828144914,564
FOXP1,0.00014708708012278748,565
SFPQ,0.00014684040442318745,566
MYB,0.00014680904361246878,567
HBP1,0.00014652909636083677,568
HOXD4,0.00014650091203899745,569
ZNF143,0.0001462998093001507,570
MYF6,0.00014579396338376682,571
ZIC1,0.00014462776718791778,572
PAX2,0.00014442039407859634,573
DEAF1,0.00014356569638872922,574
CREB3,0.00014280158775174337,575
ERF,0.00014276658428874118,576
HOXA4,0.00014273101758135453,577
ERG,0.00014221368855942272,578
PLAG1,0.00014160737674065633,579
NKX6-1,0.00014122899315225368,580
FOXA3,0.00014087947589587203,581
ZBTB16,0.00014058359907570168,582
NR2F1,0.00014053324253969398,583
MYF5,0.00013932539892114922,584
PHOX2A,0.00013911333317129977,585
NFIA,0.0001377392815196406,586
TADA2A,0.0001374038802528806,587
ZNF24,0.00013592140572079952,588
SIN3A,0.00013506742209573968,589
MLXIPL,0.00013497833896304693,590
SOX10,0.0001343704798427936,591
PAX6,0.0001337569986279874,592
ZBTB38,0.0001334479670949425,593
SOX18,0.0001332355002167181,594
DMRT1,0.0001326275815245026,595
FOXF1,0.00013236930336321489,596
RLF,0.00013171798915762405,597
PAX3,0.00013149603868688094,598
VSX2,0.00013016843253363202,599
PITX2,0.00012955319537771476,600
ZNF354C,0.00012955071748308456,601
TBX20,0.00012823143702860306,602
NEUROD6,0.0001265123093105558,603
PTF1A,0.00012457288421596028,604
ARX,0.00012445166592816765,605
SPIC,0.00012420848524357097,606
IRF2BPL,0.0001237230311933975,607
HDAC5,0.0001235310387836345,608
INSM1,0.00012043332883043452,609
SP2,0.00011917083650890466,610
ETV7,0.00011893993227166297,611
SREBF1,0.00011860780312815678,612
MLXIP,0.00011795630058643406,613
KMT2A,0.00011778868433508135,614
BHLHE40,0.00011748216752920371,615
FOXI1,0.00011682116179774955,616
STAT4,0.00011649892985351092,617
DLX2,0.00011592768733663661,618
ID3,0.000114304286120633,619
TCF3,0.00011352143901793473,620
OTX2,0.0001134095596874829,621
IRX4,0.00011337272156121495,622
KLF2,0.00011317765702833308,623
ZNF436,0.00011154266396999901,624
HOXA5,0.00011138619968722451,625
SMARCA5,0.00011094985221866693,626
NPM1,0.00011053178874647074,627
PAX9,0.00010988773726323825,628
ETV2,0.00010960929793858061,629
NCOA3,0.0001095296613864131,630
SOX3,0.00010947815621562552,631
GTF2I,0.00010879615884413773,632
POU2AF1,0.00010833587841716508,633
FOSL1,0.00010805723180548435,634
GLIS3,0.00010738647517640013,635
SATB2,0.00010725784588695811,636
AIRE,0.00010680323345392632,637
KLF1,0.00010575569317398485,638
GBX2,0.00010575184973905157,639
FOXO3,0.00010478165403190094,640
FHL2,0.00010433069382240015,641
HES6,0.0001033717917906074,642
NEUROG2,0.00010153713888409281,643
KDM2A,0.00010071740414301367,644
SIRT1,0.00010036317096980459,645
DNMT1,0.00010032465307781753,646
KDM5C,9.975265517899364e-05,647
ZFP64,9.969028976115623e-05,648
ZBTB32,9.96087964120651e-05,649
IKZF3,9.934551748832139e-05,650
CEBPE,9.904868579830861e-05,651
TCF7L1,9.881118636201336e-05,652
ZBTB7A,9.844810457551034e-05,653
ABL1,9.82188436282172e-05,654
HES5,9.812625090906597e-05,655
IKZF4,9.77132872662878e-05,656
MNX1,9.740466660540884e-05,657
TFAP2A,9.690009519639868e-05,658
SRSF2,9.672957452456406e-05,659
BTG2,9.516267296222717e-05,660
EMX2,9.447478919296277e-05,661
SON,9.39862581806968e-05,662
POU5F1,9.33663572744825e-05,663
NR1D1,9.292645853490693e-05,664
KLF10,9.210139035928933e-05,665
SOX6,9.143197202424366e-05,666
TFAM,9.057464183020632e-05,667
POU2F2,8.967523746908531e-05,668
NFKBIB,8.927988271552796e-05,669
CTCF,8.698267176801741e-05,670
NFYB,8.661265287438862e-05,671
HOXB5,8.554514303114047e-05,672
OLIG2,8.543444124479531e-05,673
PRDM4,8.492964000410552e-05,674
MSC,8.445764939920692e-05,675
SP7,8.408754349111073e-05,676
STOX1,8.408130593835494e-05,677
SF1,8.35410701862808e-05,678
FOXO4,8.345882415821867e-05,679
DNMT3B,8.309111704155233e-05,680
KLF5,8.205735527250605e-05,681
PURA,8.149052034767124e-05,682
MYC,8.132955216006247e-05,683
HOXB2,8.108419839156037e-05,684
HIVEP3,8.076442553175411e-05,685
GFI1B,8.056939484504255e-05,686
SRF,8.032931847926269e-05,687
SMAD3,8.023149662553427e-05,688
NEUROG3,7.973585414704498e-05,689
TBPL2,7.9135463186919e-05,690
PAX5,7.899357300242827e-05,691
TFEB,7.742260463423633e-05,692
RB1,7.566299222503404e-05,693
EWSR1,7.523577249628488e-05,694
PROP1,7.41504164068374e-05,695
VSX1,7.38601763960863e-05,696
ARID3A,7.212226427135703e-05,697
MEOX2,7.207680685397121e-05,698
NR4A2,7.080177752243344e-05,699
KLF4,7.047515309809664e-05,700
BCL3,6.891456990274492e-05,701
ZFPM1,6.878036347378232e-05,702
PBX1,6.801447998512344e-05,703
IRF8,6.76490530779302e-05,704
NUPR1,6.731479896089354e-05,705
SNAI1,6.728915585464771e-05,706
GLI1,6.649246537098937e-05,707
NCOR2,6.616771068479466e-05,708
SOX9,6.487252467852293e-05,709
HOXC13,6.467670276488017e-05,710
TFAP2D,6.403127689414608e-05,711
TAF1,6.362662079026174e-05,712
MYOG,6.3160468722027e-05,713
HNF1B,6.228926701178731e-05,714
HEY1,6.123200920990687e-05,715
NR1H2,6.072169432828807e-05,716
THRA,6.065949221749634e-05,717
SMARCC1,6.0513599345313195e-05,718
TSC22D1,6.0255786475356864e-05,719
TCF7L2,5.980047976545203e-05,720
ZFPM2,5.930494001337531e-05,721
SP6,5.857719935592106e-05,722
PBRM1,5.8396311148352825e-05,723
SALL3,5.8209777823610884e-05,724
BCL6,5.674535618342228e-05,725
MTA2,5.6398070247650386e-05,726
SP4,5.422479310709753e-05,727
HOXD8,5.353299323995013e-05,728
NR1I3,5.330060787992844e-05,729
DACH1,5.2616194826896985e-05,730
GABPA,5.1764392049058475e-05,731
GATA2,5.1643076905172335e-05,732
LMX1A,5.103567334951246e-05,733
PDX1,5.080283527091704e-05,734
MAFA,4.971527633384672e-05,735
ZBED1,4.9430952442926684e-05,736
KLF9,4.866237235479076e-05,737
POU4F1,4.8185410899748146e-05,738
NR0B1,4.754546994784429e-05,739
SOX17,4.743538335233814e-05,740
IKZF1,4.728911802467373e-05,741
FOXA1,4.702301197898606e-05,742
BHLHE41,4.602595001811001e-05,743
LITAF,4.4363341699475235e-05,744
BACH2,4.36305590420479e-05,745
MSX1,4.2395320740714244e-05,746
ZBTB14,4.1407156236298684e-05,747
NR2C2,4.1085285097134754e-05,748
TOX3,4.0224293441800305e-05,749
HDAC9,3.9884970162495925e-05,750
ZNF76,3.857357628144579e-05,751
HNF4G,3.840227306082984e-05,752
NR2F6,3.83131406431166e-05,753
DLX1,3.797322359157344e-05,754
NHLH2,3.762065531328259e-05,755
NRL,3.755810210603154e-05,756
NR1H4,3.6989173880945064e-05,757
NFX1,3.68979648490253e-05,758
SATB1,3.674347489456646e-05,759
MXI1,3.661835081292253e-05,760
RFX2,3.288500952433419e-05,761
GFI1,3.257696840819335e-05,762
SOX4,3.150562372518095e-05,763
POU1F1,3.133461742669633e-05,764
GATA3,2.8305444783486657e-05,765
NR6A1,2.3802993695652235e-05,766
ZNF160,2.2799877490993956e-05,767
PPARGC1A,2.1782901186136646e-05,768
NR1D2,1.992415385861553e-05,769
PKNOX1,1.892695508238044e-05,770
FOXN4,1.4631136415022005e-05,771
