drug,n_samples,pearson_r,spearman_r,rmse
cytochalasin-b,94,0.14932305718566935,0.11772568002022901,0.11770113430422671
cytochlor,92,0.23809108748085406,0.3952344990213153,0.19382225066227723
d-4476,78,-0.027357906142469073,-0.046902464623983606,0.18359579375345395
d-64131,76,0.16778615068912617,0.2324812030075188,0.14378914507590623
d-7193,93,0.2554674356772288,0.24958968696845807,0.15296805159868734
d-serine,67,-0.06305868039019537,-0.03687445127304654,0.20236538006574611
dabrafenib,93,0.2871045071765315,0.28434087443020306,0.33562226151686014
dacarbazine,89,0.04001385688034019,-0.02570760234672544,0.09367449067427452
dacinostat,91,0.1624547171289555,0.21350533524446566,0.06448283102579917
daclatasvir,80,-0.2150336710911222,-0.0924285044538209,0.2367953290905692
dacomitinib,88,0.5038796538775665,0.4660357735362445,0.12017770780615626
dalcetrapib,83,0.09080363712631599,0.04072037278031988,0.16097610331331497
danazol,85,0.3830669228518615,0.33631033808872385,0.23385494527980752
danusertib,94,0.38505467749968847,0.3448975905790558,0.13769094389178324
dapivirine,89,-0.09663348167923289,-0.07003745318352061,0.09088841695877423
darapladib,89,-0.038426995844920264,-0.17194416070820567,0.11957296928718862
darifenacin,90,0.059214326909795924,-0.01113717742931226,0.2133662373683861
dasatinib,89,0.5595872455399896,0.5391166793505755,0.159205953723909
daunorubicin,93,0.15539856024929552,0.25065664348418604,0.17361868616062823
dcebio,87,0.20995882199753807,0.34460887949260044,0.13013230425909042
decitabine,93,0.024983242294997935,0.030291380064568187,0.13402274261257383
defactinib,73,-0.11839821610049145,0.046248303097618175,0.1984501672748543
deferasirox,90,0.2538558740136995,0.2356257974235502,0.25331270789995486
deflazacort,87,0.28180390482082285,0.23644018371363998,0.22212081973249373
deforolimus,92,0.3386406467017973,0.20177858607031118,0.2464275909335261
dehydrocholate-acid,77,-0.04693021830781258,-0.0014722119985277878,0.19856258547079828
delanzomib,95,0.11660158754738269,0.2037653975363942,0.06568140570300772
demecarium,81,-0.017649182782709077,0.004290876242095754,0.1865398445572656
deoxycorticosterone-acetate,91,-0.020847541619984415,0.10609969740404523,0.18659183329321877
dequalinium,89,0.13507435614907906,0.022284644194756557,0.16650919290131952
desonide,87,0.3304178547951589,0.25100240577385724,0.21448013202535282
desoxycortone,85,0.2725580349012335,0.28364275942935313,0.2988100221017239
dexamethasone-acetate,68,0.1349665872070146,0.17960071763942434,0.27515005680379745
dexrazoxane,80,0.0875739698062726,0.2593999062353493,0.06801188828531315
dianhydrogalactitol,95,0.1195289238938152,-0.01455767077267637,0.14015417482620374
diaveridine,86,0.13029006476580077,0.10124062455776216,0.220170929721272
diazooxonorleucine,87,0.05485916585211681,0.050922213311948676,0.16649991490816562
dichlorisone-acetate,73,0.26471472260351436,0.25746637048006915,0.26177855922685206
dichloroacetate,92,-0.007971617978716905,0.02584317450445269,0.10782848518529592
dichlorvos,94,0.13590919203457136,0.22485279774590905,0.10591139573325176
diclazuril,91,0.28237324626524757,0.3239847109412327,0.07862118166849773
dicycloverine,83,0.1485838134434661,0.15112715671046556,0.17010070217334872
dienogest,87,0.23303673127686644,0.3133520449077786,0.18957255861030997
difluprednate,90,0.186932325027414,0.20595958348767338,0.2443720470243168
digitoxigenin,95,0.42993099504003063,0.4344064949608063,0.05877913769303247
digitoxin,62,-0.0011623706763755036,0.1150562816348115,0.15386430884507027
digoxigenin,90,0.013589186510554373,0.13365436062065275,0.09952563861407814
digoxin,91,0.44333701650966495,0.4341933428889951,0.055899500347045994
dihydroartemisinin,85,0.451726648218013,0.39960914598397496,0.256203952690138
dihydroergocristine,78,-0.07010726497806778,-0.07618963315165847,0.1797789574028518
dihydromyricetin,89,0.2598675347941654,0.2515151515151516,0.22757213398000148
dimethisoquin,71,-0.04612055722654198,-0.10204560697518443,0.2688048069953318
dinaciclib,91,0.4684239186167058,0.3865265169612996,0.10770297014707429
dioscin,88,-0.03155006225703074,-0.02592370821739284,0.1429437283600376
diphemanil,82,-0.11558827868511666,-0.05233943905704118,0.1697847942834558
diphenyleneiodonium,90,0.162890873811703,0.18799851833559694,0.10547901322741123
dirithromycin,85,0.18309638319212232,0.22479968731678718,0.23603310905430383
disulfiram,94,0.22036398614865388,0.2333923346458115,0.063386906000823
dmh1,84,-0.03736292933309844,-0.028834666396679153,0.19273977523888505
docetaxel,95,0.3627221477557067,0.3672242536037567,0.19343598722329586
dofetilide,88,0.2075668699896227,0.16408368849283225,0.21432830982204007
dolastatin-10,89,0.49006487523316,0.5126659856996936,0.13266212417838888
dolutegravir,74,-0.012526858697523551,0.02575342465753424,0.08873481822029243
domiphen,89,0.010117470951014045,0.006877766428328227,0.22716730766118076
domperidone,86,0.3466616112926657,0.3536676258314071,0.25210916128426747
dorzolamide,69,-0.0038999474022623007,-0.03470953598830837,0.15962083243222203
dovitinib,92,0.00025578399012465836,-0.01702199269340668,0.10589153466539122
doxercalciferol,74,-0.30399087941137043,-0.3174676045908922,0.2683760543146174
doxifluridine,82,0.042418494168443316,0.10540808219327175,0.15260774422237422
doxorubicin,90,0.14823630163407342,0.17678725768613407,0.07765454727186459
doxycycline,94,0.08135313879731229,-0.02079976881118376,0.14873344526380666
dpi-201106,92,0.09333735826578023,0.08048333153522494,0.07091027664343401
dronedarone,90,0.014515505258532653,0.21552455035601104,0.07745277581436091
drospirenone,87,0.12967242495516604,0.1792301523656776,0.16313711865793531
du-728,85,0.08234011213664394,0.08233339847566934,0.21033787337500487
dvd-111,81,0.12810764534687186,0.13154923215898826,0.18066264641429242
e7449,87,0.10979733904233678,0.0917110155281767,0.21946371338928383
ebastine,88,0.03454137296297041,-0.012750519530837237,0.18786172861533515
ecamsule-triethanolamine,84,-0.1459883346157155,-0.08344639060443454,0.23400016577740207
echinomycin,91,0.39808657950762644,0.3882783882783883,0.08096662409503029
efonidipine-monoethanolate,90,0.12316308775702499,0.1608346709470305,0.15129107691800958
elacridar,92,0.0627052544185572,-0.08744971718323752,0.09876734852742312
elesclomol,87,0.16998811152099066,0.13610369912153306,0.17941036637587104
eltrombopag,92,0.17113012165476155,0.0936917220227178,0.2163949156456513
embelin,71,0.08371948692529502,0.025217974513749155,0.20918398656803502
emd-53998,83,0.07199685962514704,0.043344108139876575,0.3012476583470096
emetine,93,0.1866576693849445,0.1497567962758497,0.06203423780194302
endo-iwr-1,94,-0.010555789452324327,-0.07041866849691146,0.18740771345059865
enmd-2076,84,0.059467170794359474,0.13791637136782423,0.1482925307036744
enocitabine,86,0.01683400418196726,0.037067786216330965,0.16755791168865955
enoximone,86,-0.028035412685865544,-0.04721920845322893,0.11548315762661784
entinostat,95,-0.04120551199606799,0.03328667413213886,0.11444403325019716
enzalutamide,66,-0.008135728479073727,-0.0625613192777372,0.20719617154102207
epiandrosterone,88,-0.10701437303702876,-0.1604733894544046,0.2339808400974271
epinastine,77,-0.027554428685104593,-0.07474104842525894,0.1700993630524854
epinephrine,82,-0.05509572363680455,-0.12012276749273515,0.20031498291146788
epirubicin,56,0.4522895965593348,0.4700615174299385,0.0582218321810374
eplerenone,87,0.0013151855770652063,0.06320652842582389,0.09526139546875202
epothilone-a,90,0.24206986963588242,0.18348767337531383,0.08331446741725043
epothilone-b,95,0.4772232086977956,0.4089725643896977,0.1488862031724746
epothilone-d,71,0.17038462953241174,0.16485580147551976,0.12736822923383978
eprinomectin,68,-0.05971019593401351,-0.03126312173149597,0.22513630238629373
eprobemide,84,0.13289457070805963,0.10796800647970033,0.22036283474320725
eprosartan,85,0.14867503322854345,0.18993550908735587,0.20170185155766376
eptifibatide,74,0.09027326460768262,0.11644576082932245,0.13252352975478013
epz-5676,88,0.1155206129654778,0.09687929273361279,0.17785100217503727
equol,86,-0.14660355400512182,-0.15577149865559697,0.15892104174392943
er-27319,93,0.13877956342613043,0.17007848169257853,0.05627726106736958
erastin,72,0.22469302543032743,0.3330117692456107,0.1441609414780272
ercalcitriol,89,0.14071778330382503,0.15008512087163775,0.23913982687013868
erdafitinib,88,0.3826684801389455,0.3815645803247509,0.14001310754750027
erlotinib,95,0.2084297180232954,0.31882793939337584,0.1652285102569016
erteberel,90,0.07130203591912956,0.03609499115117092,0.21698977970711042
erythritol,87,0.10001270104245423,0.06911132171757672,0.22883932830032785
estradiol,77,0.07933366324703495,0.0888847994111152,0.22144911741880774
estradiol-benzoate,78,-0.07418668392431624,-0.077454191378242,0.2212940168073627
estradiol-cypionate,85,-0.0496558250707474,-0.1137580613640805,0.2039892761910543
estramustine,85,-0.09315960260856244,-0.12700691751711876,0.062271433476482854
estramustine-phosphate,79,-0.05075077159302376,-0.12122687439143136,0.20274012782552167
estrone,82,0.0649802674946674,0.08031040149758928,0.19003174160384173
ethacridine-lactate-monohydrate,89,-0.07280986328579885,-0.056792645556690516,0.21295299386120464
ethinyl-estradiol,83,-0.10443122648592486,-0.07455606397716301,0.315407644727464
etofylline-clofibrate,60,-0.02035042583682218,0.014559599888858018,0.17863021402495713
etomoxir,85,-0.32231225741539443,-0.3128786398280242,0.15743561326288108
etoposide,93,0.30554235246556427,0.25785562949479274,0.16583193971972243
etoposide-phosphate,90,0.3026820606637486,0.26517677079474833,0.13742166630103228
etp-46464,94,0.14922781837535476,0.13838818047176968,0.07593417373317132
evacetrapib,93,0.06850666390811644,0.06475485661424606,0.179144976063348
everolimus,90,0.3091853613660385,0.3854692625803948,0.2749031773369426
evodiamine,92,0.3269676133573746,0.26914600126381333,0.14463882754615504
evp4593,92,0.1749267451278369,0.19314766579843717,0.10486082298982576
exatecan-mesylate,60,0.5022207932631978,0.4202278410669631,0.14272858649588666
exemestane,59,0.027442543564750503,-0.05336060783167739,0.19504225176730744
famciclovir,69,0.013112728945380705,0.05622944830105956,0.23764053853392977
famotidine,79,0.10862388610446494,0.12538948393378774,0.24254528434362224
favipiravir,85,-0.026437875294943017,-0.040609732264999025,0.14873669593306899
fdcyd,76,0.12333841091019902,0.170580997949419,0.15576742649538464
felbamate,85,0.11530399635997376,0.14139144029704906,0.10707129589609625
fenaclon,80,0.07521717581618202,0.056071261134552276,0.15331220807484544
fenbendazole,86,0.10001011409154807,-0.000915137506486155,0.16643708465491702
fendiline,74,0.20286211323651726,0.19934838948537573,0.13887869696947847
fenofibrate,89,0.23469670312207835,0.24286687095675866,0.1902001369584504
fenoprofen,83,-0.025049458763833004,0.15146299483648878,0.11275279535913797
fenretinide,89,0.3548497273285406,0.2962546816479401,0.11775267947395869
ferb-033,85,0.02734105939386266,-0.05071330857924566,0.14571612501898135
fexinidazole,71,0.12610199507865258,0.1828303152246814,0.24987754196807424
fg-4592,85,0.24505011542657285,0.2023842094977526,0.2709979323882213
filanesib,90,0.18190406340387413,0.28278712946386725,0.17066481533427588
filgotinib,74,0.1426935312914937,0.0710107367641614,0.20691511369792234
finafloxacin,86,0.3020658658037792,0.37010236331902446,0.2853259301881982
fk-3311,88,-0.009103212095001978,0.0066922616322073894,0.16702129235662785
fk-866,84,0.3729185492347105,0.35637048444046976,0.10226386436592255
fk-888,82,0.23587039602620585,0.20527639011329873,0.14956991315503332
fleroxacin,79,-0.050059522862721875,-0.058666017526777026,0.2840999795177245
fli-06,87,0.09297085810174664,0.04674856018079755,0.17319263395306692
florfenicol,88,0.04333283567759613,0.029586840900285304,0.17196583700594226
floxuridine,90,0.2562032448227829,0.3083261307980409,0.18099394928164475
flubendazole,94,0.3810708597529047,0.3042517068236824,0.10208426117339457
fludarabine,89,-0.03329587318063641,-0.029485869935308145,0.18733737890024746
fludarabine-phosphate,90,-0.09196651603245523,0.0281104663127135,0.14916206059800818
fludroxycortide,84,0.11274891867291945,0.09703351220006073,0.16332706392562832
flufenamic-acid,83,0.17991717665289406,0.19808152470509213,0.16775837748369254
flumatinib,86,0.005089996949522597,0.01289683475635643,0.22640687541607135
flumethasone,89,0.27900809816618816,0.260929519918284,0.3036762710036913
flumethasone-pivalate,82,0.25983663766693077,0.23916805433114577,0.23872024089327631
fluocinolone-acetonide,84,0.3221855209296234,0.2852283081907462,0.25596023405735074
fluorometholone,90,0.2917528038361147,0.3485450878709305,0.17954093492777431
fluoromethylcholine,55,-0.017190175629354043,0.00266955266955267,0.16392944504984255
fluroxene,93,0.1892763225014,0.15603831577690902,0.22536979530899443
flutamide,88,0.10566924034186884,0.05776478461484274,0.2098398186489634
fluticasone-propionate,75,0.06424833139348878,0.16893314366998577,0.2503125946839354
fluvastatin,92,0.21261090867563842,0.4021700599540712,0.13897402678646575
foretinib,84,0.06184406809026238,0.008149826092158585,0.09840785173600015
formestane,84,-0.17897270819672875,-0.14828389187000102,0.21217571896233162
forodesine,82,0.008336390111158913,-0.04023682807109196,0.12407867779926468
forskolin,70,0.16198504433819325,0.1102090805703788,0.24521158263097528
fosbretabulin,95,0.3459398228400717,0.4758745342573277,0.1571350235262306
foscarnet,82,0.16987074427580423,0.19722249431329655,0.1990895620050273
fph1-(brd-6125),73,-0.06657573865789271,-0.020362828582006668,0.18005258188385553
fr-122047,77,-0.11227443149289867,-0.03270413796729586,0.22376047056184817
fr-139317,91,0.23029517390139423,0.1492753623188406,0.1413897685884971
frentizole,92,0.08581557766905872,0.17058397423053803,0.16553114640729702
ftorafur,88,0.024064084701920622,-0.03506392870980241,0.2029141706160986
fudosteine,81,0.0826505965692413,0.14595754290876242,0.15663816068434455
fulvestrant,79,0.20642315817607407,0.20864167478091533,0.2098446656228486
g-1,89,0.11259899578042001,0.22524685052774943,0.24051921795852246
galeterone,89,-0.03185011783616055,0.10817160367722167,0.1566614464211111
gambogic-acid,94,0.36847445619267616,0.3634360437813821,0.04981661051107943
gamma-aminobutyric-acid,81,0.07986331669942562,0.0575880758807588,0.2802774667265577
ganetespib,91,0.23806697444313762,0.2212163120009925,0.153940299456252
gastrodin,90,0.14555937657785195,0.2298637691896119,0.19284817563514856
gdc-0068,90,0.3634739863501375,0.3768284150306622,0.13648439851175334
gdc-0152,90,0.16774045026934062,0.2078528213359674,0.26442620820941665
gdc-0349,93,0.2651513659009489,0.14701142908298767,0.09726292504635456
gdc-0879,79,0.3687276388876947,0.3680866601752678,0.44132884844263814
gdc-0941,93,0.11746663265233151,0.0398824266658709,0.13840486821674475
gdc-0980,90,0.2879758361808659,0.30348878214879865,0.10763983861732689
gefitinib,94,0.1654084099771816,0.25476708724748853,0.13889808447235594
gemcitabine,73,0.2614129902951203,0.23923238306799954,0.1284721486970622
genipin,92,-0.006815045838454803,0.010927361558497604,0.14771276066685513
genz-644282,94,0.3809309780798354,0.3823935267131452,0.08415963287675499
gestrinone,84,-0.01314552492599413,0.0003239850156930242,0.19355150100078833
ggti-298,91,0.22414654040343987,0.22705844879757925,0.1961294708643167
gidazepam,86,0.060057502975607364,-0.05750271239209396,0.13264520073008584
gilteritinib,88,0.22759909489440025,0.29891514916698964,0.13323306309340946
gimeracil,83,0.04819174527469518,0.02046513580454221,0.1529270763803487
ginkgolide-a,92,0.005122372237717307,0.006673550853073995,0.22997272018010728
givinostat,89,0.09468319887006868,0.08898535921007833,0.06944843439800233
golgicide-a,89,0.2885738768947884,0.35350697991147434,0.1462159797440688
golvatinib,80,0.192956073440942,0.18346794887356507,0.10336748367089446
gossypol,93,0.19176481539136553,0.18529736504431377,0.030870330127396574
gs-39783,79,0.006255337316008471,0.013875365141187925,0.1878041977229637
gs-9973,87,0.08264970876540695,0.09892833709994896,0.10761372867216012
gsk-3-inhibitor-ix,89,-0.09243496787134575,-0.06108273748723188,0.2535284084352707
gsk-j4,90,0.10033816961375674,0.16819360414866033,0.09038553992200431
gsk1070916,89,0.3610630315751023,0.4264725910793327,0.1758112563247492
gsk1292263,93,0.13430753840896992,0.12452627495449255,0.13929468861100802
gsk1838705a,87,0.09500758523915326,0.13774877888751183,0.21193166412055325
gsk1904529a,86,0.12790247310759562,0.120864191707156,0.30116987086138225
gsk2110183,91,0.3313051395045409,0.3079630514413123,0.12898947318647488
gsk2126458,76,0.23989724480297267,0.2490498974709501,0.10708378589976489
gsk256066,66,0.15537404883352215,0.07466861496712245,0.2678100838689433
gsk2656157,89,0.06369802604706602,0.0418454204971059,0.18161447681692833
gsk2830371,87,0.2698492623297983,0.14748122767368957,0.11249419872534255
gsk429286a,85,0.13427432806121123,0.16877076411960135,0.1455603246910349
gsk461364,93,0.35753502828217765,0.45453731610515946,0.2394110159714587
gsk650394,92,0.13332369699277552,0.23189433287610003,0.16249336559464372
gsk923295,89,0.17411406859312456,0.2164453524004086,0.17208430670362965
gtp-14564,91,0.06758906140268807,0.014922758401019271,0.1911649172742399
guanidine,86,0.1292522561292091,0.06976744186046512,0.188137814879675
gw-3965,83,-0.0201414402978286,-0.029091977666764614,0.23226275321288428
gw-405833,88,0.12907213949008994,0.1541333521186292,0.25160434874858256
gw-441756,86,0.07643751446938872,0.014972404358696166,0.18387914063683464
gw-501516,55,0.2984874461257044,0.27655122655122666,0.20756333014700903
gw-583340,93,0.2657052085401537,0.2979917042165259,0.1689555869013932
gw-788388,84,0.26392562488197036,0.2748405386250886,0.2683002726538033
gw-842166,90,0.03591769102528933,0.08345886323414412,0.2324839122718954
gw-843682x,93,0.20248092238965856,0.3709677419354838,0.1891989332005162
gzd824,89,0.4134435135886647,0.39988083077970726,0.15073757374693544
ha14-1,90,0.004108885365087632,0.009589661275054532,0.0996123526479094
halcinonide,85,0.29977647456279843,0.29112761383623215,0.31772097282125017
halobetasol-propionate,87,0.2521683526263468,0.23490923671356706,0.34714381469955635
halofantrine,91,0.17780720853263302,0.1947762382544991,0.1896640452642612
halofuginone,91,0.09430145731876613,0.15247650899824813,0.0750744610381179
harringtonine,91,0.33665360524379073,0.4453575410097149,0.14432434810306813
hesperadin,73,0.2982945833201937,0.20415278291990624,0.20092115446193043
hexachlorophene,91,-0.03843240459051001,-0.09807294155120244,0.11651589799620984
hexaminolevulinate,91,0.17166077673098884,0.15268354833572229,0.08789410145796159
hexylresorcinol,72,0.12054902088974656,0.17390185864042706,0.18799242914230135
hmn-214,95,0.282019963289697,0.35985442329227324,0.1064880288558458
homoharringtonine,88,0.4681631063219219,0.4603295817978335,0.15066686395913062
homoquinolinic-acid,81,0.323636567309754,0.29984191508581753,0.289482202307191
homosalate,68,0.13683009050505543,0.14100851242508683,0.20847805085750995
hydrocortisone,13,0.21270010990050764,0.14285714285714285,0.17865412044026352
"hydroxytacrine-maleate-(r,s)",87,0.331457531477014,0.29826128162134574,0.23828286990961928
hydroxyurea,88,-0.1916993734737259,-0.13643408122292278,0.210537145598157
hyodeoxycholic-acid,87,0.03188718599428523,-0.014416417584019826,0.2562073952039722
hyoscyamine,90,0.08018656394140496,0.128649627526032,0.12351627699262673
hypericin,65,-0.18939813203480957,-0.13430944055944055,0.25203281106736874
hypoestoxide,73,-0.06617579372596817,-0.03097618166111317,0.16449710982337343
i-bet-762,89,0.19073050125793392,0.12467642300346078,0.09271743051308595
i-bet151,86,0.16568500855026883,0.17977263078447098,0.33079431985432783
ibrutinib,95,0.42676540057725987,0.4534686779138404,0.14553686565190607
ibutilide,89,0.07221150341251244,-0.0006639427987742596,0.16233256212938124
icg-001,93,0.10231295323211004,0.08450956402375338,0.17935820063796745
ici-162846,82,-0.02262092228153434,-0.04184760723109239,0.29791930004724093
icotinib,82,0.3445591528640551,0.41964972793842154,0.07115490010417166
idarubicin,86,0.16648640509539012,0.1055238454644087,0.07484194133402178
idasanutlin,87,0.584636769578799,0.44562916633708965,0.13515218267570867
idazoxan,90,0.27919460068731383,0.2509857184014487,0.16855605640903892
idelalisib,76,-0.09835539846832463,-0.0983432144115265,0.05698508497958628
idoxuridine,88,0.12800968225621445,0.15084005494699027,0.23987198932375292
idra-21,73,0.11991488985646721,0.11415525114155253,0.23747930999848912
idronoxil,89,0.29538855490794014,0.2700034048348655,0.11927095685076664
iem1754,88,0.1276038709742779,0.04934662393011871,0.16015305816092545
ifosfamide,80,0.07559591264868405,0.0943975621190811,0.1630663308620074
ikk-16,94,0.071718523703248,0.019022504786330958,0.1070609839046992
ikk-2-inhibitor-v,94,0.06531502829667013,0.002579200231188816,0.15956754809099302
ilomastat,83,0.0678120179193155,0.03778178917761639,0.1774243844262194
imatinib,91,-0.05892886837742355,-0.12662352493524914,0.10041733329754184
imidapril,83,0.01787158998260792,0.12757650812308466,0.10717687185922505
imiloxan,66,0.020989832435368658,0.02916188289322618,0.20078539688996688
imiquimod,83,0.01095778218552157,0.11261499484685987,0.04304597276421812
inc-280,90,0.07298335079722282,0.10841802114785969,0.06522690386320733
indibulin,93,0.2597527244766038,0.18258183879920023,0.1211764825958354
indiplon,90,0.18494603377934474,0.16119685557887803,0.13351961359065706
indirubin,88,0.3552932022415684,0.340043540596423,0.06873459380666369
indisulam,85,0.34254524892585336,0.37722215619805666,0.12366585452732272
indoprofen,92,0.14309501418568346,0.11788912349922168,0.20469941379749348
ingenol-mebutate,88,0.1777067751878387,0.22908668239935195,0.34852263131823574
inh1,88,0.18079319754183465,0.19925328449156424,0.1649078100232476
inosine,89,0.17521335785296335,0.20490296220633303,0.10490260580985335
iobenguane,57,0.38212878728522215,0.438553279751102,0.24100785864510413
iodipamide,84,-0.029166716353343773,0.08703047484053864,0.1679212296963317
iododexetimide,89,0.10701179524838113,0.09290091930541369,0.19892099643547556
iowh032,88,-0.04498658635425157,-0.09059208904230215,0.18925359817930967
iproniazid,85,0.008290492172209844,0.027613836232167285,0.2627943305574782
ipsapirone,69,-0.11347590261561033,-0.0462915601023018,0.15930540023954262
irinotecan,92,0.37441007312023494,0.37554159730370174,0.17493940443884132
isoetharine,69,-0.04255958336781164,-0.031019364267446115,0.2277465149123679
isofloxythepin,91,0.28901573514623796,0.11180124223602485,0.2025817304519619
isoflupredone-acetate,77,0.33301807681006096,0.2550081497449918,0.25503144322711496
isometheptene-mucate,49,-0.0759812049223834,-0.06755102040816326,0.21912086008623421
isopropyl-myristate,94,0.21573500081469046,0.20053462413755735,0.19284703934002723
isoxsuprine,60,0.14898721409208912,0.11675465407057518,0.22564895112707722
ispinesib,85,0.21914177228418036,0.3156064547937096,0.2305184218451635
istradefylline,71,0.41752682308259376,0.4303487592219986,0.15832003036804085
itraconazole,42,0.39943843262291095,0.27347864840774655,0.13864567262420624
ivermectin,93,-0.06487594256694887,-0.04970009847512757,0.1330075806989987
ixabepilone,90,0.4186961670692561,0.4419887228875993,0.059015391218178115
ixazomib,94,0.15508690787422963,0.0891594119134487,0.1102554911799717
ixazomib-citrate,89,-0.02608964332161321,0.09278175008512089,0.09210467479917235
jib04,91,0.33720595834399536,0.4234272973403408,0.06834803362814158
jk-184,92,0.36416574366957505,0.38279672641523965,0.10583633632858847
jnj-16259685,77,0.21314884914176047,0.18202849781797145,0.24470746019940462
jnj-26481585,73,0.1241349149433063,0.034215722571886965,0.19435450360394363
jnj-7706621,88,0.13545326125380686,0.26152654010073617,0.08807204263088653
josamycin,85,-0.14165458045931273,-0.14809458667187805,0.17809756178848354
jq1-(+),90,0.12007723239659142,0.15785487920319383,0.29854435690087094
jtc-801,90,0.13750338818139013,0.1407992756307363,0.08009566678064685
jte-607,91,0.0795755565221171,0.08294314381270904,0.10535761635737811
jzl-184,86,0.21972655129601737,0.25162507665455913,0.16643145606990617
k-858,90,0.18468451582051182,0.2032761246244392,0.1576018321681975
k-ras(g12c)-inhibitor-6,92,0.09871068638663352,0.03748285375213846,0.23761708320661232
k-strophanthidin,19,0.13841222991391688,0.07192982456140351,0.19054173119608436
kd-023,90,0.2350759283320676,0.12777709182203564,0.14666846609807146
kd025,95,0.05849948706245527,0.10095184770436731,0.2606551861376767
kenpaullone,88,0.07880312755438966,0.11098587580571309,0.31096726734372576
ketoconazole,59,-0.02798197298056059,-0.0014026884862653423,0.14070037507810546
ketoprofen,87,0.2446517384108113,0.26091711015528174,0.24374520778127562
kf-38789,92,0.2526788521585133,0.29010680763836444,0.10381024653432412
ki-16425,90,0.039907911774174645,0.08031444211219492,0.17876440831639925
ki-8751,87,0.13221472655126223,0.15037909163811328,0.17309120430266497
kifunensine,84,0.30929836258990395,0.31183557760453584,0.2501874894938131
kp-1212,73,0.12240812519499455,0.046279155868196975,0.15640227081233307
kpt-185,92,0.20488199177537403,0.20541590247060093,0.10528929133512328
kpt-276,91,-0.06084637824185825,0.06059882146838669,0.13275100919290458
ku-0063794,95,0.008820848463107421,0.1287374020156775,0.13520670931906112
kw-2449,91,0.14222015544154434,0.20543080108297498,0.20089763685959455
kw-2478,94,0.4559106394572941,0.5189105227034642,0.1617680228295836
kx2-391,90,0.2550791789003052,0.3166893032061571,0.16811165341349862
ky02111,82,0.24364605541150441,0.2640698294533146,0.22868877415069094
kynurenic-acid,85,-0.05030181978277052,-0.035939026773500096,0.29251617014787906
"l-798,106",89,0.19953660635327197,0.26355124276472597,0.2685447938489637
lacitol,73,-0.09907511699006592,-0.033475256077995806,0.2686308396858804
lafutidine,87,0.08940646238419447,-0.03269665378727126,0.19636605862413156
lanatoside-c,89,0.15597003340231186,0.23609124957439567,0.0986770262921055
lanoconazole,59,0.0030681676844359455,0.03606078316773817,0.21480554581980657
lapatinib,94,0.33072696024143927,0.38996765534595074,0.1113644423445211
lappaconite,93,-0.0013572324358661885,0.09886305989078212,0.07788732813262175
lasalocid,93,0.026739886634761553,0.09540150995195605,0.035513755372393686
latanoprost,83,0.017962141657303515,0.023991436127786404,0.25996285202112634
latrepirdine,69,0.08743498941013866,0.08483741322616004,0.2214541283939797
lb42708,94,0.15259873826868164,0.23382581367626343,0.13081037773573528
lcl-161,87,0.24326512159715746,0.24396733979733176,0.16591166471824756
ldn-212854,94,0.010906058963073924,0.019036954087346025,0.05785708601851974
ldn-57444,88,0.1417126655490128,0.29512873798034595,0.08588088743766815
le-135,88,0.033865148590925646,0.055017435102673394,0.1127911456616156
lenalidomide,89,-0.054512024755803995,-0.06394279877425946,0.17151289379985088
lenvatinib,84,0.14566521393662846,0.1254446247023466,0.0649965393335752
lerisetron,90,0.2645831623223618,0.26884800592665764,0.19019521828589764
lestaurtinib,76,0.2751040927913868,0.3376623376623377,0.10647649401464936
letrozole,84,0.14393896838493891,0.17460767439505923,0.20051546403750756
leucovorin,81,0.05847675535255093,0.08574977416440831,0.22035153713277753
levobunolol,88,0.11528461358385082,0.13974498960938328,0.1455151233683045
levocarnitine,82,-0.001367651282972177,-0.020907478151086734,0.22607260802333798
levocetirizine,88,0.02662011469245045,0.10137015251312036,0.19260449137793195
levonorgestrel,61,0.21656487072580893,0.1571655208884188,0.17054914417012185
lgx818,90,0.392089286097185,0.2985965345515907,0.4025758658430085
licochalcone-a,90,-0.01075986637325109,-0.09147631394822404,0.17005489391401454
lidamidine,55,0.034363568412883926,-0.011111111111111113,0.16179268243123077
lidocaine,80,0.08413779269876262,0.14135021097046416,0.1735257394592514
linalool,86,-0.02359407871646854,0.029614604462474645,0.19592581289161082
linifanib,83,0.059280314775691366,0.07449016054839913,0.0462900499821554
linsitinib,82,0.30890098013134043,0.27746055987895474,0.06817638959258537
litronesib,90,0.3760563642203664,0.40468457425288956,0.17708502389907135
lomefloxacin,48,0.030431947391015374,0.09216239687364307,0.13089433954977064
lomitapide,79,-0.01646907084434343,0.04294060370009737,0.22628140191116058
lonafarnib,93,0.07559049886339383,0.10911342544239204,0.251819864358512
lorazepam,84,0.09084985673351528,0.06635618102662752,0.19101010484142536
lorlatinib,84,0.1355776282789157,0.15658600789713478,0.13273873516660586
lovastatin,57,0.22963367215676017,0.2187581021519316,0.2716306850513602
loxistatin-acid,85,0.038651834943961,0.1351377760406488,0.1880027730013099
lucitanib,85,0.21692598237958385,0.21405120187609927,0.16353704736142968
lurasidone,82,0.1658817475738814,0.15323080941652792,0.19563531102125276
ly2090314,91,0.04357920852778935,0.0841535276317885,0.32178249536034653
ly2109761,80,0.1956090831003467,0.13893577121425224,0.2740930345675956
