drug,HR,pvalue,padj,cohort
r406,1.4775888984872703,0.05976037837040188,0.24848640086773424,METABRIC
ketoconazole,1.5410611749833139,0.060616957234287554,0.2513258943209573,METABRIC
skf-96365,3.402532785075119,0.060895838236286685,0.25176079407973384,METABRIC
se-methylselenocysteine,1.4995055192597342,0.06128594004516384,0.2526517243457324,METABRIC
topotecan,0.5519097385226339,0.06151098583125933,0.2527733651784465,METABRIC
r306465,0.35726354159006785,0.06170765399768602,0.2527733651784465,METABRIC
cgp-54626,1.5146140587431927,0.06183951020951629,0.2527733651784465,METABRIC
cobicistat,1.4878730452577733,0.06210561343071915,0.2530553169259761,METABRIC
tacalcitol,1.3869820083457216,0.0624885260606651,0.2530553169259761,METABRIC
tacrolimus,0.6107549629909187,0.062498984378146924,0.2530553169259761,METABRIC
halofuginone,3.0241842301965285,0.06291250887624616,0.2530553169259761,METABRIC
sch-58261,0.8030366887096967,0.06294012973934421,0.2530553169259761,METABRIC
florfenicol,0.6681034357928926,0.06311602115487039,0.2530553169259761,METABRIC
tedizolid-phosphate,0.4909546098267696,0.06313266718056487,0.2530553169259761,METABRIC
pevonedistat,0.572403720991525,0.06339681732717034,0.25341213997904827,METABRIC
mek162,0.5695525745625841,0.06373576926588574,0.2540651739056107,METABRIC
acy-1215,1.9183102093947673,0.06403679534898912,0.25408066139563923,METABRIC
nocodazole,0.48378531304837413,0.06412023916222484,0.25408066139563923,METABRIC
deoxycorticosterone-acetate,0.531280233890093,0.0642664285216337,0.25408066139563923,METABRIC
idelalisib,2.8565054358618984,0.0645238775296635,0.25440340813466783,METABRIC
amg458,0.7013130372656673,0.06536848037149139,0.25703312798246747,METABRIC
batimastat,0.46072443233742255,0.06558894522508603,0.2572010941482371,METABRIC
amprolium,1.550926155938501,0.06708839659558137,0.2623700266859628,METABRIC
gsk1292263,0.5780326990892147,0.06794061030180513,0.2649866930100055,METABRIC
forskolin,0.6869378878658776,0.06822258128830389,0.2653711696886444,METABRIC
r547,0.37648262221809103,0.06861409516210994,0.26541971412614457,METABRIC
pp-2,1.3526864187780563,0.06880471395177441,0.26541971412614457,METABRIC
erythritol,1.4052217356047352,0.06888464134821155,0.26541971412614457,METABRIC
pu-h71,0.25256973356524115,0.06914704615779133,0.26541971412614457,METABRIC
thiamine,1.6653058514479788,0.06915219918835971,0.26541971412614457,METABRIC
tw-37,0.24959303142114503,0.06961777779722393,0.2664998001920186,METABRIC
levocarnitine,0.7425839798530083,0.06984629362837948,0.2666690946708842,METABRIC
belinostat,0.4545346122666829,0.07099056469829448,0.26963883220257745,METABRIC
amsacrine,1.9317362814698908,0.07138221370175493,0.26963883220257745,METABRIC
tiletamine,1.375527132725503,0.07158943294952456,0.26963883220257745,METABRIC
albendazole,0.6257355679661861,0.0716369556706971,0.26963883220257745,METABRIC
panobinostat,0.630648725159458,0.07169216905626911,0.26963883220257745,METABRIC
vindesine,0.6420826778043124,0.07207209303278361,0.26963883220257745,METABRIC
norethindrone,0.6431842334617807,0.07221800543874042,0.26963883220257745,METABRIC
estradiol,1.4430215529366877,0.07253392318183305,0.26963883220257745,METABRIC
dichlorisone-acetate,1.338302248341471,0.07260998761306339,0.26963883220257745,METABRIC
tosedostat,0.573773436974448,0.07262612306314449,0.26963883220257745,METABRIC
8-bromo-cgmp,1.7453785002079492,0.07279958708616734,0.26963883220257745,METABRIC
gdc-0879,1.2048832924410504,0.07286025113421409,0.26963883220257745,METABRIC
am-251,1.623559885106618,0.07310544327918801,0.26985606230863535,METABRIC
gsk2656157,1.478560885554137,0.07364865974058014,0.26987928699114494,METABRIC
amonafide,1.332711886335412,0.07368594475161858,0.26987928699114494,METABRIC
7-aminocephalosporanic-acid,1.4507047447751251,0.07371130079663343,0.26987928699114494,METABRIC
merimepodib,0.5521234644409168,0.07403187035918263,0.26987928699114494,METABRIC
broxyquinoline,0.5085345015722917,0.07404428260918075,0.26987928699114494,METABRIC
narasin,0.5402984145372068,0.07431293958785987,0.27017794870259604,METABRIC
halcinonide,1.2405867158988022,0.07472340407456998,0.2704088542457258,METABRIC
dolastatin-10,0.5313914289188156,0.07475020158831397,0.2704088542457258,METABRIC
nithiamide,0.6297039918963665,0.07576368435487658,0.2733053947491959,METABRIC
zk811752,0.5140040151098106,0.07592865838920301,0.2733053947491959,METABRIC
pd-153035,1.3675879063001437,0.07662395397261872,0.27493677218162504,METABRIC
indisulam,0.5280150753750014,0.07678383902884296,0.27493677218162504,METABRIC
gsk2830371,1.9018469911716407,0.07709741071255384,0.27493677218162504,METABRIC
papaverine,0.5014136496445694,0.07716909281097992,0.27493677218162504,METABRIC
ponatinib,1.7183595143405694,0.07733190482233683,0.27493677218162504,METABRIC
zstk-474,1.4452580867165088,0.07795316313715737,0.2763653509167356,METABRIC
flumethasone,1.2219373985277315,0.07811570734274005,0.2763653509167356,METABRIC
dacinostat,0.4062229858243385,0.07835331281608783,0.2765298625484856,METABRIC
tame,0.6807574335255324,0.07869751282666732,0.27706885902722045,METABRIC
defactinib,1.4807423917768174,0.07945609511641984,0.2790606059064551,METABRIC
fenretinide,0.46874909576414253,0.07979446965943,0.27957045423049687,METABRIC
propranolol,0.7619095922019927,0.08024577383697039,0.2804725476862226,METABRIC
cabazitaxel,0.6390320705807364,0.08054476058921846,0.2808392013797569,METABRIC
flubendazole,0.478351369352374,0.08097465148027805,0.2816594247402941,METABRIC
pi-828,1.5264640399926084,0.08206232287501941,0.28475822829772923,METABRIC
tranilast,0.5380794358287204,0.0825530113911134,0.28511250847954617,METABRIC
pci-24781,0.3383433108977729,0.0825584941623565,0.28511250847954617,METABRIC
ch5132799,0.3603461426226291,0.08277949173482703,0.2851950584292731,METABRIC
dapivirine,0.5530970949546297,0.08308255143464402,0.2852470317351635,METABRIC
chicago-sky-blue-6b,1.4246533027594588,0.08326513166330164,0.2852470317351635,METABRIC
exemestane,0.675969765445773,0.08338596712092203,0.2852470317351635,METABRIC
melengestrol-acetate,1.3620243243428731,0.08404102330611134,0.2868098130281677,METABRIC
obatoclax,0.5943600186751874,0.08473956486776499,0.2885132949733081,METABRIC
costunolide,1.2883418595269105,0.08505763878572858,0.288916439725233,METABRIC
danazol,1.4511184906504102,0.08535697379691871,0.2892541945764435,METABRIC
romidepsin,0.5721051714550253,0.0858636840929228,0.28999669914047677,METABRIC
gs-39783,0.6874684546293758,0.08597690665602249,0.28999669914047677,METABRIC
niclosamide,0.5721424593054029,0.08671454355078792,0.29180452213486074,METABRIC
bvt-948,1.7080271629877568,0.08740383121938844,0.2928521281852841,METABRIC
epothilone-d,0.5685673236787013,0.08743062845614563,0.2928521281852841,METABRIC
menadione,2.2890192192700427,0.08770905725839243,0.29292828107135954,METABRIC
oprozomib,3.452198047094259,0.08785824048719423,0.29292828107135954,METABRIC
orantinib,1.5357400478844527,0.08898191637827399,0.29599271953876427,METABRIC
nms-e973,0.4656485489002266,0.08957808188230915,0.29729239560481957,METABRIC
ap26113,1.453952028229815,0.09045761397316977,0.2995244105701983,METABRIC
elesclomol,0.6589119438101093,0.09091192699399098,0.30034145744361856,METABRIC
telatinib,0.7070922059403115,0.09219219029810496,0.3038772195019542,METABRIC
uracil,1.6344944435840931,0.09342404587944703,0.30577427622154685,METABRIC
eptifibatide,1.7445669880358736,0.09350562913652437,0.30577427622154685,METABRIC
proflavine-hemisulfate,0.557285072993591,0.09353722032483662,0.30577427622154685,METABRIC
tak-901,0.5035223343965717,0.09364588957467507,0.30577427622154685,METABRIC
enzalutamide,0.698802069999663,0.09382431143218162,0.30577427622154685,METABRIC
"cp-945,598",1.6075350523177394,0.09457057723132375,0.3075137646151134,METABRIC
cudc-907,0.3591584228106942,0.09522477887430836,0.3087618086357316,METABRIC
cx-5461,0.5684498063619338,0.09538115304780374,0.3087618086357316,METABRIC
alogliptin,0.6806588526523842,0.0961283181484046,0.3092277843831637,METABRIC
phenelzine,0.7473069887463455,0.0962265875063148,0.3092277843831637,METABRIC
flufenamic-acid,0.6831517862374784,0.09633728835520727,0.3092277843831637,METABRIC
gw-788388,1.256200633640009,0.09637991068196738,0.3092277843831637,METABRIC
kw-2449,0.7089490117733297,0.0976769368972903,0.31213220858980273,METABRIC
sb-743921,0.5770341998111834,0.09771657946868047,0.31213220858980273,METABRIC
vinflunine,0.5767492301867801,0.09796658645933659,0.31224152116004417,METABRIC
pq-401,0.7815352092938436,0.09866542653305813,0.313777741084253,METABRIC
ibrutinib,1.7638428649055755,0.09945486354067258,0.31559470952489743,METABRIC
astemizole,0.6927176877887202,0.10045325318566956,0.31792144937225986,METABRIC
tu-2100,1.4745653816917361,0.1011628967518649,0.31792144937225986,METABRIC
ap1903,0.6849073129385959,0.10117688565991494,0.31792144937225986,METABRIC
fenaclon,1.7079108347895484,0.10127648415564951,0.31792144937225986,METABRIC
lidamidine,0.6749854406298329,0.10130317100765769,0.31792144937225986,METABRIC
polydatin,0.4758561790577127,0.10154444702937657,0.31792144937225986,METABRIC
azd2461,0.7704036598561237,0.10172607536928563,0.31792144937225986,METABRIC
clobutinol,1.2761295080946538,0.10280457306099994,0.3204892695206525,METABRIC
roquinimex,0.6723915478911072,0.10299067748935964,0.3204892695206525,METABRIC
tepoxalin,0.5528278821124003,0.10358947333028445,0.3212187066498339,METABRIC
buphenine,0.7886121592642286,0.10368038086456953,0.3212187066498339,METABRIC
ispinesib,0.7390318100099598,0.10389105370568227,0.3212187066498339,METABRIC
arctigenin,0.6345661557255659,0.10626717351504993,0.32786481892596425,METABRIC
sufentanil,0.6826806096527372,0.10709126748343605,0.32901527775117034,METABRIC
ri-1,0.7508830778402193,0.10709481397429249,0.32901527775117034,METABRIC
vtp-27999,0.6237557740972889,0.10823721728289125,0.3318204521363213,METABRIC
disulfiram,0.4165315440372009,0.10860680603306497,0.3322495736360359,METABRIC
jib04,0.5778835461390935,0.10904197262616665,0.3328770767722851,METABRIC
daunorubicin,0.6520983803763678,0.10962167787008903,0.33351499805252127,METABRIC
as-1949490,0.7280283243010532,0.10971191366482387,0.33351499805252127,METABRIC
nvp-auy922,0.6569886253480779,0.1104561696785314,0.33507353778791393,METABRIC
jnj-26481585,0.6241515677822016,0.111961183953659,0.3386160791540625,METABRIC
chlorambucil,0.6659572732496197,0.11209198473724669,0.3386160791540625,METABRIC
zardaverine,0.5141445149207635,0.1123266551558463,0.338618062521895,METABRIC
way-170523,0.6604280311933964,0.11274278139966018,0.33916591410667,METABRIC
regorafenib,0.6390117982903901,0.11315785246340877,0.3397083247189886,METABRIC
cgp-37849,1.385527818420726,0.11486922063763712,0.34413201296617163,METABRIC
erastin,0.583498823789188,0.11619647871726459,0.3463311796232813,METABRIC
enocitabine,1.432463535986336,0.11620195523238483,0.3463311796232813,METABRIC
halobetasol-propionate,1.190146668323415,0.11632132225080492,0.3463311796232813,METABRIC
posaconazole,0.7010569865894919,0.11693725213032884,0.3474501105391906,METABRIC
sch-900776,1.695677300663622,0.11734318738491598,0.3479417871843718,METABRIC
crizotinib,0.5462358467322417,0.11914872908381742,0.35145100814007874,METABRIC
nicotine,1.4203700167891327,0.11924560091976043,0.35145100814007874,METABRIC
mk-2461,0.8148049999358244,0.11925531789687538,0.35145100814007874,METABRIC
sparfloxacin,1.7502223168546134,0.12002950716396535,0.3528383247376613,METABRIC
crenolanib,0.4518575066381357,0.12021374851117278,0.3528383247376613,METABRIC
dioscin,0.5830595240010437,0.1206811462983354,0.35349315525038727,METABRIC
cp-724714,2.4977224140008345,0.12153991526964569,0.35460173978790654,METABRIC
ly364947,1.2989391225552567,0.12154973250504605,0.35460173978790654,METABRIC
cnx-2006,1.501918023876584,0.12213796605368918,0.3553970863061928,METABRIC
triapine,1.6353427364473498,0.12231357911574568,0.3553970863061928,METABRIC
y-39983,0.7660586090277416,0.12401830531324494,0.3596282320406121,METABRIC
diaveridine,0.7526522757895121,0.12468051363903677,0.36062798128797763,METABRIC
fluoromethylcholine,0.6696840703859892,0.124861519436957,0.36062798128797763,METABRIC
nsc-663284,0.5024431568001295,0.1252016487113161,0.3608900113252478,METABRIC
arcyriaflavin-a,0.7200691248654129,0.12607311878554214,0.3626795285937962,METABRIC
clofoctol,1.766965238287703,0.12647032867494498,0.3631003285568361,METABRIC
bix-02188,0.5794762018002607,0.12786144017135104,0.36636733451078207,METABRIC
ldn-212854,3.4843830354318794,0.12873832706785743,0.3681509076426674,METABRIC
altretamine,1.4653301777184935,0.12927669353083535,0.3689612929765656,METABRIC
brefeldin-a,2.703199393215253,0.1303233074684688,0.37121619273006756,METABRIC
nvp-bez235,0.6725732433918006,0.13089333616059398,0.37183835516685176,METABRIC
lomitapide,0.7350950486081377,0.1314951101538239,0.37183835516685176,METABRIC
bephenium-hydroxynaphthoate,0.6654389069603969,0.13156549977093332,0.37183835516685176,METABRIC
gsk1838705a,1.3771587106105232,0.13156961841425577,0.37183835516685176,METABRIC
pj-34,0.6870990642519141,0.13186420363211096,0.37194444962117845,METABRIC
capecitabine,0.38141004521500593,0.13223572703304026,0.3722667257136367,METABRIC
erdafitinib,1.5261338779401599,0.13266510803937323,0.3726848698691718,METABRIC
pik-75,4.139853792605006,0.13303909027582508,0.3726848698691718,METABRIC
epz-5676,0.7400729898900605,0.13352488582297783,0.3726848698691718,METABRIC
ixazomib-citrate,0.4082561759934678,0.13353613429012454,0.3726848698691718,METABRIC
sib-1757,1.2999727901667932,0.13389185259268396,0.3726848698691718,METABRIC
rs-16566,0.5982224163330573,0.13392960078228705,0.3726848698691718,METABRIC
kx2-391,0.6039641293570797,0.13527955515977305,0.3753636602524726,METABRIC
saxagliptin,1.458664372954638,0.13541107854304815,0.3753636602524726,METABRIC
tg100-115,1.4764506598020353,0.13690702748840594,0.37809116866240394,METABRIC
favipiravir,1.4849312166631605,0.1373225045079577,0.37809116866240394,METABRIC
combretastatin-a-4,0.7665465725521959,0.1377098723157716,0.37809116866240394,METABRIC
cyc116,1.3093495717222525,0.13776494778244358,0.37809116866240394,METABRIC
isoxsuprine,0.7298894151191299,0.1379217473183575,0.37809116866240394,METABRIC
cyclovalone,2.8157446570319684,0.13831940672336498,0.37809116866240394,METABRIC
4e1rcat,1.2886375958127114,0.1385127678542417,0.37809116866240394,METABRIC
mitomycin-c,0.5172008301815832,0.13854250442645502,0.37809116866240394,METABRIC
pindolol,0.737232376772914,0.13907009923685246,0.37809116866240394,METABRIC
pf-04691502,0.4012566969127089,0.1392420052161385,0.37809116866240394,METABRIC
adl5859,1.2405356803889973,0.1394561759685559,0.37809116866240394,METABRIC
onx-0914,0.3312871839166098,0.13953053494521334,0.37809116866240394,METABRIC
rociletinib,2.1702329809667003,0.13984810488169208,0.3782433789977728,METABRIC
oltipraz,0.32224929728816176,0.14146699896874612,0.37992065707384187,METABRIC
tilmicosin,1.5815644846165031,0.14178171312944904,0.37992065707384187,METABRIC
cct129202,1.5122605783987395,0.1418473928122807,0.37992065707384187,METABRIC
bx-912,0.5746855518244671,0.14200027561190834,0.37992065707384187,METABRIC
cgs-20625,0.7216232054849029,0.14208644255344394,0.37992065707384187,METABRIC
gsk650394,1.4259237137001,0.14224579212084779,0.37992065707384187,METABRIC
azd5438,0.25286895031135287,0.14252570343530788,0.37992065707384187,METABRIC
snx-5422,0.4245997862638091,0.1425886459545586,0.37992065707384187,METABRIC
cidofovir,1.4506532478722203,0.14283126292202486,0.37992065707384187,METABRIC
ifosfamide,0.6752581538269752,0.14362207544703848,0.3813231984804857,METABRIC
ritodrine,0.6752735841160838,0.14505419148880316,0.3842219732478971,METABRIC
pd-173074,1.3191803934927813,0.14524493390919124,0.3842219732478971,METABRIC
volasertib,0.7288455438067871,0.145589823867087,0.38443152397020963,METABRIC
neratinib,1.937215101969192,0.14633531709292813,0.3856961818460237,METABRIC
cgp-52411,1.5173126499922256,0.1478011456626034,0.38858788238541914,METABRIC
gambogic-acid,2.564075045955389,0.14796953918062608,0.38858788238541914,METABRIC
epiandrosterone,1.3441306496535628,0.14967295913118456,0.392349224389174,METABRIC
scs,0.7971754365710649,0.15007424227493615,0.3926897442528619,METABRIC
linsitinib,2.098457036010704,0.1505971759166821,0.39334677536360824,METABRIC
ppt,0.7411874550361995,0.15159511579767723,0.3943288237354198,METABRIC
thiram,1.6889920939312983,0.15171794666519353,0.3943288237354198,METABRIC
cetylpyridinium,0.5184492067892261,0.15192676139606937,0.3943288237354198,METABRIC
oxyquinoline,2.0181431641926655,0.15206322297468156,0.3943288237354198,METABRIC
emd-53998,0.7733860254042845,0.15302086658683348,0.3961023147605511,METABRIC
alisertib,0.7912681157530608,0.15340771645669865,0.39624138326457226,METABRIC
prazosin,1.6782850414795505,0.153622264002367,0.39624138326457226,METABRIC
embelin,1.331534044485095,0.15463239441367685,0.39803511798509256,METABRIC
penfluridol,0.4046104158200634,0.15506555744732367,0.39803511798509256,METABRIC
e7449,1.282183203510296,0.1553094351796468,0.39803511798509256,METABRIC
morin,1.3120595193176297,0.15541799700178113,0.39803511798509256,METABRIC
cx-4945,0.8091344292441672,0.15598442993368275,0.3987799825336377,METABRIC
caffeic-acid-phenethyl-ester,1.271491493263872,0.15639737383775076,0.39913051136371314,METABRIC
cd-437,2.1055617465567167,0.158039464766876,0.40261110126350275,METABRIC
jq1-(+),0.8211926929514772,0.1593246615632919,0.40517185462580557,METABRIC
fenofibrate,1.3352178288665286,0.1598425465632308,0.4053104328420918,METABRIC
su3327,1.7324209088967384,0.15993936223416338,0.4053104328420918,METABRIC
cid-5458317,0.3099311593437971,0.1615584041713623,0.4079578502001826,METABRIC
fluticasone-propionate,1.3024994459533856,0.16161153077651458,0.4079578502001826,METABRIC
amg-208,0.8133957180320067,0.1618298590289598,0.4079578502001826,METABRIC
a61603,0.7068986653705515,0.165956221478331,0.41733388583663517,METABRIC
mephenytoin,0.7830304061843824,0.16612599740283474,0.41733388583663517,METABRIC
gsk-3-inhibitor-ix,0.7849199545349612,0.16693009415649254,0.4181968461274188,METABRIC
nvp-tae226,1.9309412858738846,0.16719643863049286,0.4181968461274188,METABRIC
fr-122047,0.7269685998142067,0.16733654036473775,0.4181968461274188,METABRIC
vorinostat,0.5085523613344742,0.1704618837118706,0.42527300988116684,METABRIC
vinblastine,0.6878089860317979,0.17111332997673567,0.42608655378203564,METABRIC
erteberel,1.335020948980666,0.17148142008067188,0.42608655378203564,METABRIC
ggti-298,0.7264897572634914,0.17167136202828387,0.42608655378203564,METABRIC
prednisolone-acetate,1.2212470355258678,0.17236147381571942,0.426462871891266,METABRIC
gdc-0941,1.5971900798465093,0.17241242574733284,0.426462871891266,METABRIC
aspirin,0.7479765798523108,0.1730356170080318,0.4272739553082287,METABRIC
marimastat,0.5572219259040001,0.1738107888538997,0.4284569190316743,METABRIC
teroxirone,1.6265588117382617,0.17411401769721863,0.42847446191815536,METABRIC
quinethazone,0.7949158712721383,0.17585078653496544,0.43153460685583633,METABRIC
colforsin-daproate,1.2782424452813557,0.17595398620935968,0.43153460685583633,METABRIC
mevastatin,1.568645172860375,0.17788699666998614,0.43371186456740574,METABRIC
isometheptene-mucate,1.3661009120187295,0.17810874844577335,0.43371186456740574,METABRIC
azd4547,1.246007161312799,0.178446443234676,0.43371186456740574,METABRIC
chlorquinaldol,0.7241982383200939,0.1787084063680331,0.43371186456740574,METABRIC
benzocaine,0.7186309629874137,0.17943617073031734,0.43371186456740574,METABRIC
bardoxolone,1.6307608874732804,0.1795430598133983,0.43371186456740574,METABRIC
bf2.649,0.8295123111259883,0.17977926168439912,0.43371186456740574,METABRIC
pyrimethamine,0.6718185876891976,0.17999999677702108,0.43371186456740574,METABRIC
cabozantinib,0.7480261354768657,0.18000515083031096,0.43371186456740574,METABRIC
filgotinib,1.4885549466314845,0.1800583120888274,0.43371186456740574,METABRIC
kf-38789,0.4620595354946339,0.18013879101935787,0.43371186456740574,METABRIC
chlorhexidine,0.5747820508804699,0.1806270403118287,0.43387126018780436,METABRIC
cyt-997,1.5270824360792443,0.18110847255501283,0.43387126018780436,METABRIC
osi-420,1.4335451341082568,0.18124994202854516,0.43387126018780436,METABRIC
y-320,1.2241416792730713,0.1814043624143895,0.43387126018780436,METABRIC
bosentan,0.7944059085166518,0.18233760961591855,0.4353836982083072,METABRIC
tak-632,0.5195127278490034,0.18497663500903955,0.44095748082056047,METABRIC
kenpaullone,0.8392916581299881,0.18544813876361335,0.44135436972195485,METABRIC
vu0364770,0.6562735168994824,0.18701787458173175,0.44435938344789133,METABRIC
jnj-16259685,1.3271910228717123,0.18792192466065807,0.4457754507933971,METABRIC
inh1,0.7632399692795294,0.18854788981087264,0.4460630512229507,METABRIC
spironolactone,2.3301632278699684,0.18910378843500208,0.4460630512229507,METABRIC
naftidrofuryl,1.4002222014738708,0.18914705236656315,0.4460630512229507,METABRIC
brilliant-green,0.44783571025887753,0.1895263004423343,0.4460630512229507,METABRIC
pomalidomide,1.3086224689523702,0.18958450345688643,0.4460630512229507,METABRIC
ouabain,0.5182221476244636,0.19012088014925166,0.4465988856752714,METABRIC
radezolid,0.7126101727009033,0.19064340561429466,0.4471004990662632,METABRIC
cefpiramide,0.8288566511153084,0.19166172445794608,0.4487613516029903,METABRIC
digitoxigenin,0.518269342829995,0.19239382293446133,0.4492129449140871,METABRIC
idarubicin,0.5209477476545534,0.19267251639132738,0.4492129449140871,METABRIC
k-858,0.5946290817592699,0.19278592867425576,0.4492129449140871,METABRIC
levocetirizine,0.7441114216477497,0.19363648344236056,0.450408682369886,METABRIC
cobimetinib,0.7120618691620166,0.19392163726084244,0.450408682369886,METABRIC
gidazepam,1.674688878887931,0.1944087258798328,0.45056264891772074,METABRIC
anastrozole,0.8123455772451222,0.19464137400759612,0.45056264891772074,METABRIC
ranitidine,0.6773955197086924,0.1949977697592341,0.45056264891772074,METABRIC
equol,1.4173295816894922,0.19550713795954816,0.45056264891772074,METABRIC
chir-98014,0.7519530038321814,0.19554481238447036,0.45056264891772074,METABRIC
taurine,1.3085328012089148,0.19601785815791276,0.45093456399761483,METABRIC
8-hydroxy-pipat,0.6881329590965094,0.1969823892658249,0.45243415439309304,METABRIC
sb-366791,1.3976524151547423,0.19770259566784354,0.4527329753923452,METABRIC
gdc-0152,1.2112778049094226,0.19773824495367115,0.4527329753923452,METABRIC
domperidone,0.7723667516891286,0.19930044694817753,0.45495197717155006,METABRIC
pyritinol,1.3191856767053942,0.19933624984572407,0.45495197717155006,METABRIC
jk-184,0.6046681337957246,0.20135574279758925,0.4588374170521443,METABRIC
nitisinone,1.3229530286296347,0.2019313353970708,0.4590873887494148,METABRIC
clindamycin-phosphate,1.3970251254830732,0.20209997694082737,0.4590873887494148,METABRIC
ginkgolide-a,1.3289020356116288,0.20292317698956824,0.4591305459846788,METABRIC
taltobulin,0.6039787685841218,0.20299716921552025,0.4591305459846788,METABRIC
methiazole,0.6909553886784033,0.20325010743785277,0.4591305459846788,METABRIC
simvastatin,0.7394215838878422,0.20338816860827857,0.4591305459846788,METABRIC
gestrinone,1.3688130155224694,0.20376145757867217,0.459256743171867,METABRIC
mocetinostat,1.4577361752005145,0.2045926402835726,0.4604129867656758,METABRIC
abt-737,1.4219245374329854,0.2054640740860676,0.4609761231186117,METABRIC
foscarnet,0.8081586320359249,0.20580493564258476,0.4609761231186117,METABRIC
anisomycin,2.1174115824083035,0.20595406739738323,0.4609761231186117,METABRIC
deferasirox,1.303457009025307,0.20611717460797635,0.4609761231186117,METABRIC
genz-644282,0.5580891633950332,0.2067770547997969,0.4617382689742378,METABRIC
azilsartan,0.6409836892325964,0.20772717648989994,0.46314518394589405,METABRIC
sonidegib,2.6517224558251633,0.2101625198682346,0.4671852520883497,METABRIC
lestaurtinib,1.436889520039248,0.21018493373152428,0.4671852520883497,METABRIC
acipimox,1.2502973859093238,0.21263510032237418,0.47190642663569854,METABRIC
letrozole,0.7455948994752379,0.21344910378700102,0.4722173355901435,METABRIC
cilostamide,0.7639294968357987,0.2136769812507829,0.4722173355901435,METABRIC
bi-d1870,0.7970248349276196,0.2137981876424929,0.4722173355901435,METABRIC
gdc-0349,0.5118281620876993,0.21415898640365488,0.4722173355901435,METABRIC
alexidine,0.4663701918504277,0.21440690358170306,0.4722173355901435,METABRIC
u-0126,0.7591381316388417,0.215741109796492,0.47443371713605464,METABRIC
gsk2126458,1.719161881003583,0.2162593367541964,0.47471894626602074,METABRIC
mechlorethamine,1.3784614623720317,0.2165269554496017,0.47471894626602074,METABRIC
levobunolol,0.7122459572170879,0.21725975023810273,0.47560492979506,METABRIC
lorlatinib,1.549537633398032,0.21784128026617777,0.47615760203196256,METABRIC
d-7193,0.7133887149736284,0.21879297204291312,0.4775164864948646,METABRIC
ag-14361,0.7289409688897619,0.220649769690415,0.48051710591595403,METABRIC
ribavirin,1.3755925688952781,0.2209231152913272,0.48051710591595403,METABRIC
gw-842166,0.7832360044073147,0.22116405842434375,0.48051710591595403,METABRIC
mk-5108,0.6080571618763584,0.22151547583910033,0.4805590607783781,METABRIC
mg-132,2.558604023062654,0.22193056898363425,0.48073882233430953,METABRIC
palmitoylethanolamide,1.3338869706517185,0.2225019413411708,0.4812560674449539,METABRIC
alectinib,0.6204177827562308,0.22306163295446113,0.48174654161956004,METABRIC
dihydroartemisinin,1.2037362765805162,0.22396766817955954,0.48269340664795224,METABRIC
vincristine,0.8374229679149685,0.22416722133201378,0.48269340664795224,METABRIC
penicillamine-(d),1.3735502034256264,0.22577716554078053,0.48470387108040053,METABRIC
pepstatin,1.4031119104729461,0.22611353318223854,0.48470387108040053,METABRIC
mtpg,0.7180271508206381,0.2266120563462928,0.48470387108040053,METABRIC
nitrocaramiphen,1.394704452362183,0.22699954188951207,0.48470387108040053,METABRIC
ly2109761,1.2563947670895779,0.22708962510066874,0.48470387108040053,METABRIC
at-7519,0.63133460859536,0.22711072881306948,0.48470387108040053,METABRIC
fg-4592,1.2350078788863355,0.2284860744510565,0.4869209863485696,METABRIC
doxifluridine,0.6843013971460502,0.22895930190494268,0.4871991283583311,METABRIC
norgestrel,0.8020115710868339,0.22947715811106462,0.4871991283583311,METABRIC
mpi-0479605,1.2679709745673748,0.2299203492810629,0.4871991283583311,METABRIC
bay-k-8644-(s)-(-),1.274850275546108,0.23019684294663628,0.4871991283583311,METABRIC
zk-93423,0.7663327562461391,0.23030007173261816,0.4871991283583311,METABRIC
ki-8751,0.7311499976832652,0.23185052910195836,0.489763088482531,METABRIC
epothilone-a,0.6060046992970252,0.2332310471248623,0.4919611154368452,METABRIC
fendiline,1.3761322039472579,0.23576195510557002,0.496575762791499,METABRIC
cytochlor,1.3636734710662426,0.23621168854649838,0.4967998740214872,METABRIC
chlorpyrifos,1.2902738304386883,0.2367279734043433,0.49716310234555117,METABRIC
acetylsalicylsalicylic-acid,0.7506143926114746,0.23748473231989833,0.4980295763288302,METABRIC
valrubicin,0.6120352885066097,0.23923969879548448,0.50035858972254,METABRIC
vismodegib,0.41175682990476287,0.23928689985348833,0.50035858972254,METABRIC
estramustine-phosphate,1.2967291369300178,0.2407809711989176,0.5027562270199621,METABRIC
emetine,0.4615857900936111,0.24323078313007762,0.5062899510208321,METABRIC
mesna,1.2183799106145343,0.24347029356263378,0.5062899510208321,METABRIC
ky02111,0.827117850629105,0.24397739290409098,0.5062899510208321,METABRIC
5-hydroxymethyl-tolterodine,0.7230729278074004,0.24416401446079572,0.5062899510208321,METABRIC
fk-866,0.6545572791161697,0.2442227960003737,0.5062899510208321,METABRIC
dcebio,0.6223642656387247,0.24477994934354178,0.5063798745375269,METABRIC
salvinorin-a,0.8000751306982828,0.2449660761411671,0.5063798745375269,METABRIC
psi-7976,0.6565874620036958,0.24558462329824807,0.5069343080065121,METABRIC
rucinol,1.310018660395076,0.24828795458241837,0.5117844305993723,METABRIC
mk-0773,1.373607551643729,0.24967276706738106,0.5135796239288165,METABRIC
