,ABL1,AEBP1,AHR,AHRR,AIP,AIRE,AP1,APEX1,AR,ARID1A,ARID1B,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ASXL1,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATF7,ATOH1,ATOH7,BACH1,BACH2,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BCOR,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,BTG2,CAMTA1,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CHD4,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB3L3,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DAXX,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMRT1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF2,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF1,FEZF2,FGF2,FHL2,FIGLA,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD1,FOXD3,FOXE1,FOXF1,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXO6,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GBX2,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND1,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES5,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HIF3A,HINFP,HIPK2,HIVEP1,HIVEP2,HIVEP3,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOPX,HOXA1,HOXA10,HOXA11,HOXA13,HOXA2,HOXA4,HOXA5,HOXA7,HOXA9,HOXB1,HOXB13,HOXB2,HOXB3,HOXB4,HOXB5,HOXB6,HOXB7,HOXB9,HOXC13,HOXC6,HOXC8,HOXD1,HOXD10,HOXD13,HOXD3,HOXD4,HOXD8,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF2,IKZF3,IKZF4,ING4,INSM1,IRF1,IRF2,IRF2BPL,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,IRX4,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF17,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX1,LHX2,LHX3,LHX4,LHX8,LITAF,LMO2,LMO4,LMX1A,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2B,MEF2C,MEF2D,MEIS1,MEIS2,MEOX1,MEOX2,MESP2,MITF,MIXL1,MKX,MLX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA2,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOCD,MYOD1,MYOG,MYRF,MYT1,MZF1,NAB2,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOA6,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFKBIZ,NFX1,NFYA,NFYB,NFYC,NHLH1,NHLH2,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX3-2,NKX6-1,NKX6-2,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPAS4,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG1,OLIG2,ONECUT1,OTX2,OVOL1,PA2G4,PARK7,PATZ1,PAWR,PAX1,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PBX2,PDX1,PEG3,PGR,PHF20,PHF5A,PHOX2A,PHOX2B,PIAS1,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2AF1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU3F4,POU4F1,POU4F2,POU4F3,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM16,PRDM2,PRDM4,PREB,PROP1,PROX1,PRRX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX2,RFX3,RFX5,RFXANK,RFXAP,RLF,RORA,RORB,RORC,RREB1,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL1,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SETBP1,SF1,SFPQ,SHOX2,SIM2,SIN3A,SIRT1,SIX1,SIX3,SIX4,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMARCA1,SMARCA4,SMARCA5,SMARCB1,SMARCC1,SNAI1,SNAI2,SON,SOX10,SOX11,SOX17,SOX18,SOX2,SOX3,SOX4,SOX5,SOX6,SOX7,SOX9,SP1,SP2,SP3,SP4,SP6,SP7,SPDEF,SPI1,SPIB,SPIC,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,SUPT20H,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBR1,TBX1,TBX10,TBX15,TBX18,TBX2,TBX20,TBX21,TBX3,TBX5,TBX6,TBXT,TCF12,TCF15,TCF20,TCF21,TCF3,TCF4,TCF7,TCF7L1,TCF7L2,TEAD1,TEAD2,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP2D,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TFEB,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX2,TLX3,TOX,TOX3,TP53,TP63,TP73,TRERF1,TRIM28,TRPS1,TSC22D1,TSHZ3,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,UTF1,VDR,VENTX,VEZF1,VHL,VSX1,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB32,ZBTB33,ZBTB38,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFP64,ZFPM1,ZFPM2,ZFX,ZGLP1,ZGPAT,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZMYND8,ZNF143,ZNF148,ZNF160,ZNF202,ZNF217,ZNF219,ZNF236,ZNF24,ZNF263,ZNF300,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF410,ZNF423,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91,ZXDC
AUR-AFEA-TTP1-A-1-0-R-A741-41,2.927639271380212,2.0934251868205433,7.818911127478037,-0.7313361853118644,-1.0975171418705838,2.9306431946958384,19.923882584448677,6.38699258224881,20.81323059980636,3.2070660927236445,2.6021684373522342,3.0626811953319732,3.0569687133909955,2.2667177516364165,-3.786301439030993,3.273987701037867,6.020211629507914,0.7708451257559961,5.0034446003136095,2.0658635834012156,1.8106024655155288,10.06929519415226,10.069293756094378,4.0317431907820565,9.27861119931198,5.984165307099208,8.072053508152361,2.27774088322439,-1.5296933277367073,0.47676288515999166,2.1328355492816007,-1.5926523655209115,3.0668971638673,4.5394396061120466,3.0533002842923844,3.1456723518181637,0.9097072138695436,2.767463415978794,1.105361227135224,3.243424356376892,1.2060853652298376,2.5886066436380295,1.4184950614385532,0.14343960751263984,7.610304704831278,3.0042023973142644,4.847950966974529,4.615054675908682,1.328152322980006,2.2173061365023257,3.1014626342406766,3.139871691164681,7.868725937675215,17.688593479985965,6.490757583348514,3.466066771925519,11.261662671815758,4.4697567771577065,-1.0370393679432672,5.1327209213892875,7.556134727179121,16.591043911625363,3.8456705987269415,-0.0275608476287423,1.5168687899890483,0.15523179066720824,5.0170698150772335,3.2414915539790954,2.181614320230053,2.2031924569877734,-3.5673811697367737,1.4924939558781898,10.87790925136985,2.780024962383064,10.661146483739314,8.34917144315543,3.5533914306788903,-0.37810764673125336,-3.0253127880744812,5.301870994695098,7.651475318058932,0.13619300600297496,0.06889435563943104,0.6194914630752029,2.6464105637715325,5.2583840917250075,3.8722285735651427,3.8066337109182076,0.40964699169100677,3.8949684190248393,9.9156817968978,1.7820966997942604,6.850843021939392,1.9915604447864308,16.694088403262654,6.94921816390954,10.282918181141794,11.109481687167502,0.6895199665228157,2.6174582498141565,-1.6014029316397747,4.014668925141862,3.7915888356306646,2.6447449774518264,14.41796326116831,7.70431864287416,3.678291661932331,2.591349889869967,3.630824685740532,7.920578163199212,3.3762884264515294,4.114776163559757,5.766839390628943,2.0678138961784978,7.239506557338939,1.7900788413163857,3.9217897681765503,-0.2439868962049814,1.1610377286509845,2.61404290814445,2.4175874672033735,5.951308778075726,9.535272820493642,1.3085630305333094,6.288362561025525,22.73811950765797,11.249212459651316,3.2335615887301494,2.1474594174150305,3.4115235139814306,14.257574673774679,11.301673212237482,4.426149668986214,3.6210540292361064,-4.630526803567673,8.515039536453333,3.1190818944151792,1.2371424202466788,3.5059599602679548,6.816077945707953,5.941852682530128,0.17389652888182325,-0.45292865604694726,0.8549445448926002,0.22729906277453607,1.312958068354742,0.10196793703155384,8.029837354597372,14.221819887410497,4.0350550532858245,4.45596744587457,3.5601023409737445,2.15344910951478,4.028224622889493,1.4480982545979566,3.96348047959521,4.074749139174895,0.2657239420171581,3.3785833323844887,0.48929515549248337,2.642711441236262,1.7796293445975941,-0.17999710880495956,2.302774230882584,2.937743278368214,2.947155516391832,0.9299371271711149,7.857896911370743,6.847427112253096,0.8727557610506852,7.647470176651269,11.52722428161549,4.417785003667781,1.4176721517377713,0.46586341582088475,1.222495155989095,1.8244573779036737,2.765511185438951,6.033657627180717,5.5827811143992605,6.429377027843789,10.94650663912459,7.766256077362783,3.539186616529427,5.891018383967978,1.5490239001361672,3.4079651705925946,1.8895721340028278,2.338365841332043,5.279337172024208,-0.04213595641276757,3.1428920224452104,0.4173790863417255,2.661852199272596,4.766793802454528,3.105883641493451,6.288114660599475,2.602586711755386,6.331569065030825,-0.4256393251658055,1.728282028182192,3.9503601863911615,2.002250093465967,-8.285278069516048,0.5645203996887281,1.0739536049578304,-1.4290112597466074,-3.857069095269423,-4.32530535363959,2.348105108859477,3.8848200945751787,1.4149723721381264,0.19801835767863998,3.418627712721685,2.1576271114268843,1.0209859661709828,-2.842349004221828,4.655646470424687,0.5060635557946669,20.779961252579668,-3.061175884350654,3.6445996733912858,-3.0750973953208,1.7268696335632236,3.4713163516575913,1.8019131126234813,2.8800984778559564,3.5361242931555323,7.734807048775932,6.302381865821497,2.6464690757715883,2.9762862738208993,3.0445117106250024,10.195241735123124,0.07341665070777724,2.107659390364975,5.180978665568333,4.531187681691091,-0.17207103216274852,1.3349924466376055,0.013811580441886405,1.6535633195044732,2.9596427696371097,4.661730806605677,6.715270429951497,-0.5499917530882712,0.4578113178653256,2.126795874628952,0.8971105565058968,3.3687706213240496,3.291294932983685,1.959515032394985,2.430020043716198,3.0634703983500784,0.370216437892716,2.182272637788546,2.588139410004955,3.4643945916967374,2.3648267544364474,2.2370421703183383,4.321856877231867,1.8113197475057858,3.0152061390618132,8.638339127855874,8.084220871342575,3.726342165243938,0.0007174283952540298,2.500919669732949,5.925461141627728,4.400562506635296,4.472987262207154,2.322123955749318,2.7116939257136656,2.0980170360803982,0.7099662586692214,2.322418322456104,0.07786971750535013,0.6604237166626356,9.121876174805172,6.162906498480802,1.2683879864347407,7.655012525837321,3.7733080665415044,0.5126728461649608,4.158373638922388,0.6824306455282875,5.615871902838432,3.298952435215385,0.6736080743713522,0.30080033787522215,0.17521473073859575,2.69880079709204,4.850944958683511,22.180133617053503,6.613087648701313,6.839226351191414,2.843752539482112,6.609792873335799,4.899521285301894,3.434937990748534,9.991824438111546,2.785180226636513,3.174291297685532,3.189452576136088,6.099670900421515,2.8815516855906544,3.4619344385378255,2.7512076469923024,2.572518290102823,1.1244370127384027,0.7279854205366701,1.7614806065741129,4.6685307505165365,-3.306842401664247,3.6525262813073742,0.5828273683037812,4.669576257956335,8.630773372747473,4.9662077782954395,2.745971421550021,3.7300170941984265,4.4373161847654625,10.289707148905341,3.9289971488656903,3.575369240868562,1.4522864753078863,2.6788441459371732,0.8072731803401316,-0.6829837829690002,2.699089293949375,5.943405260807431,4.075050502589184,0.3868290822825011,0.9022032358839506,3.7803736260234486,1.0864501094744268,3.188357903977999,6.013352090963285,2.400856419545312,3.4122275859473707,2.564110669076034,3.213909988388812,1.029037430075594,6.3499729498647435,4.711670191271496,1.9527984116306238,8.302278984489448,3.945847893999238,-5.180887414362528,2.482635022627827,9.027006791657312,2.0663350835144993,4.773058714826897,5.3161074415925,1.8673804489397532,1.4600035575354453,0.7372789359403973,0.8055408844722348,0.10325689949387612,8.72444182694044,1.6750859270320433,2.181977830537278,1.3400882486980799,3.7541168565272227,2.4537536070691397,2.746939936632517,1.7487166204796456,3.1217091643130246,2.005658658177968,1.6028564828332315,4.171344928769688,-0.06901805309936153,3.2933629616196396,4.839378785429705,2.0471386605563886,3.5061568483164702,1.526927580969464,13.556197042860115,3.5660031638961915,5.675196579048638,28.87312953373811,8.817897569920564,3.486088542019424,2.067738673843351,3.04753613548718,10.194741884742838,4.623960070929365,2.89716560091788,0.6347993501207122,3.0216191956287246,-0.7795771249758913,1.0566132499861167,3.441199747578443,8.354525518794306,8.176147104470157,9.97529135091576,1.6606274797781797,6.370800427561966,6.998311305618063,3.3473319713306804,0.7554655447371834,1.8719864245747198,0.38339714130931674,0.6251975951069921,-0.446848046827706,8.35116796819454,9.44209441681646,6.7562054075108415,3.1652844283250596,3.1171392674685983,1.175747539771112,3.1218671660450723,13.575243465185851,1.4465780630969856,3.390753143340742,1.0688757734240235,6.709712382512245,2.4209290251314726,0.2545659898097214,26.078041966656084,17.236556081345054,6.777822608297503,5.240643025212653,2.0061176432535412,1.5146931174367138,9.671791315186496,6.435931426419923,4.596192111163218,2.0612542512829664,0.2257189520736049,1.7317270268235896,4.561181961056462,1.9713737654240902,5.992289711318489,7.565241127036051,-0.05434591470828883,0.7186103068528248,1.6863865691703437,1.159439437711733,3.714397312357854,5.192198008905254,3.558540807109152,3.0292141298619404,-0.33092567999902633,3.5158519775904984,2.416617867003335,1.8051854966823653,-1.8366880807468091,0.7632033497361219,5.5075681524059545,8.969067984299913,5.2751589700979125,13.605419530591119,4.218296470408968,2.481184001424143,7.048150955892876,2.173528552162338,2.8232455906070504,3.800651144039532,4.757161889871904,-0.027468922762748236,7.7550590456735025,5.6615456639773045,4.680235820919962,3.6519948682346537,3.384337410331783,7.201592774768928,5.218786088546952,0.1526098402586967,8.441801793189269,7.291652047571695,3.6307938442573673,3.5478173199358256,2.7309549850339647,2.117080018421262,3.5819251147091404,1.5077542967403903,2.0792703826586334,1.587268400749633,-1.4709530586336228,1.662997354960286,2.9544404103649273,-2.019222051468444,0.9755530654279653,1.5958346499238092,7.684882296884475,0.41759793892501484,3.874382927003837,7.4677936661950355,2.275683196958188,3.2037295043432286,1.6138253608897228,3.3918260106633733,4.497220488886646,2.1756454373634675,4.802918728098074,4.056888255420097,7.445477155294646,2.900346240824342,1.0359962244994994,1.4885691713174833,0.5424802853525214,-0.1096454025986672,4.330741310355056,-0.34165021307232224,7.463161792292401,1.9261375432156929,1.5280875539629777,3.898766244084469,3.3118428418016985,2.8335930068652364,1.8370140272865472,3.809458696121258,2.308559456362697,6.252472082273183,4.979196088224021,1.528223278818497,0.10584210477551827,3.859841629872689,-2.031139292898716,3.449987748420381,2.6199746168105618,0.539630004106096,4.04304685836702,8.040909629747764,6.459025822150781,5.544325566664199,2.5208363180113746,1.2656820880384394,0.7022440391486192,1.2129728430633828,1.1413484083462093,2.702965133288763,1.7235781866731106,0.615763628730936,3.355404602070607,3.4711401405885542,0.23446664765702296,3.6462651886553896,9.649339870352643,5.689379802582682,5.43634875213513,1.4520014672342674,3.9891919640545987,4.31001465790438,8.711356236590817,18.718301112869888,6.701044973697256,-2.289402670875287,3.5854064155759686,1.8603823842410467,1.1582712897997072,5.544370574981285,5.600656764565907,5.565416344756095,1.6528331996009213,4.101451107807103,0.9852516318913594,1.3850889119419927,0.09700992267006125,10.289099719327707,6.971364528330573,0.33233501058374726,4.441248548185489,3.1953882329288232,2.946850882831104,1.6720106676590587,2.8230529727241027,0.5665947568908873,2.3714178488959305,4.249269075540501,1.0394385496429288,3.545125341571093,0.584936700468469,0.6493350740747817,2.943400525703799,0.8110523023283598,0.3460319342141974,-0.9496394121962333,0.4161410794998862,1.600908102680882,0.24624819974224635,1.5842246576396197,0.9610729611593856,7.0242235295399595,6.148765605815562,9.126652174952415,7.495412025674685,4.032816763552794,-0.01842471834188791,0.6542927817613728,1.0090471047812093,6.6201215021661595,1.5332754814555125,2.8115585488547037,-0.8560744406231243,2.755601614778468,7.312013979336503,-4.1834595524621205,0.8686145087672101,5.164649609746932,2.55849472298421,1.2419308089420953,1.7823154277892688,3.4095040445102534,0.6315426045020194,4.62367518889052,1.635690321295768,2.4797633812509132,0.9202185267823714,4.737464688883098,34.24999570610027,4.128124651741377,17.755535013516948,7.800871296218201,-0.1777693185489899,5.65485045097088,1.5635383083072663,16.17037817774108,2.1777752787513154,1.8754259110080402,9.274170041825581,6.548189682602156,10.342021478141968,6.189859187423608,5.124484724600399,9.875703317826005,17.899597030372163,6.8679107635314445,17.416812615010166,3.2917171436341244,12.444142987370558,9.496412724407634,6.9128576463074705,0.49310008025737384,1.9676659749122478,3.2665062193128604,7.2948379719489225,8.848486952267686,11.13687579579608,5.864958640966993,3.3053860713586043,3.025690492192463,1.1008604650123504,2.415615776640928,5.6822600966734695,2.0466927929018546,0.9679614761659627,0.5974751139369916,5.29255304856934,-3.895200434956016,2.905542206635533,1.2916428468778314,2.3445819599520665,5.4683017703554375,1.0411423661042873,2.234901707466142,2.771760868917959,7.757505636181368,5.4131902304929005,4.586070982774187,-0.4492725234331259,7.286920818016654,4.579640732911384,3.227969865622557,2.722039492714565,3.4542434017102517,4.594980090804286,3.2325367791542208,14.392491916225925,3.291530449460591,4.529708579530974,1.0625245925048894,5.629367882750577,6.303637366902582,7.065275363360249,3.170256754831164,-2.2077456932719173,6.991859012517044,2.1312227188882966,4.796182334453557,1.189294016481411,1.2432061859437564,5.438745263940254,3.8734388885680753,1.4723286152216097,1.4286780225949245,2.4672063479008135,-0.3357136283921412,1.6731204837986278,22.973590118059622,14.785977369824032,10.658027214764541,-0.5527835899053656,-0.5986074641219337,1.694441656069859,3.6965223698697374,-0.6792067368108108,5.417660022180646,3.034085884490699,1.395480625379231,3.9899603868476876,11.972565783795547,9.042634637558233,0.7559381099942262,8.228577052757839,2.912918054992604,1.1512969465158596,0.9743709447787633,1.2771416867190382,4.852118577067398,6.512897009390126,0.01709801364061657,7.226346787095069,1.1173904150478895,6.24720326807713,4.323555794467521,7.19947878083847,6.502236069225078,-0.23609365136665025,5.517232252234208,6.616178907346942,-2.2696599121596988,0.7521861697465622,2.93396117309969,0.415963813325299,5.413599648342632,1.7921879439288764,3.9231151902000305,-3.0756913988886856,0.9161079055228482,0.49059070513355413,2.3195069446543597,1.929823218559232,2.7046649815679817,1.8062607564303275,3.3002563239882563,2.122274279830466,0.6065438637440792,-2.735698890397726,3.8241617095599842,1.0936303039879396,3.4435425879949175,-2.36078730151111,5.059188401698644,3.9208948375596844,2.132574575387821,-2.0835771308426243,0.900119923316897,2.7071385074952405,2.1241107571843374,0.10765729438679912,2.827910613184914,1.5361819172706386,-3.1133588842991715,2.1357426710801968,2.9646835578515027,5.120872609750642,3.251851249432741,-4.812127936757802,3.3287558366470136,3.2725992264750223,1.6046667128454986,2.039614991645068,2.7591649864012235,6.663779000271055,1.1853536300690017,0.549352737523898,5.193713815737383,3.219295963609361
