drug,n_samples,pearson_r,spearman_r,rmse
golvatinib,80,0.20662319497618725,0.18935083075747697,0.10867726622007286
gossypol,93,0.20047637429203205,0.21172152427561095,0.03478578063197469
gs-39783,79,-0.03707017386524928,-0.017818889970788707,0.2087423724441956
gs-9973,87,0.0693801785391155,0.08558722752788508,0.11857620958422933
gsk-3-inhibitor-ix,89,0.16316559279627954,0.1325502213142663,0.25733395795685826
gsk-j4,90,0.1809907903749184,0.2568629872000658,0.09540266463541375
gsk1070916,89,0.28770730066188954,0.330915900578822,0.18056219015169692
gsk1292263,93,0.18200371448168984,0.0701411476828504,0.14785708529829816
gsk1838705a,87,-0.028819367906094493,-0.046857913537945606,0.24633438127746143
gsk1904529a,86,0.17661684860417265,0.20226425774800696,0.31712393582555376
gsk2110183,91,0.2558397135753948,0.31868131868131866,0.14702325993753498
gsk2126458,76,0.08813877758627156,0.10457963089542036,0.12255301332872014
gsk256066,66,0.06451627457227813,0.020979020979020983,0.2954854759931348
gsk2656157,89,0.048999481183911564,0.01819884235614573,0.20418239637538593
gsk2830371,87,0.2218753040782087,0.15360501567398116,0.12238428356889856
gsk429286a,85,0.14297475181676614,0.14445964432284542,0.1575492258419023
gsk461364,93,0.10148777297004126,0.29948375160395085,0.2750544586553373
gsk650394,92,0.018268722179998694,0.07738544765192731,0.18176388377428007
gsk923295,89,0.11613275797793998,0.20575417092271028,0.18481534028613197
gtp-14564,91,-0.12001111449499482,-0.1679089026915114,0.2323777518862489
guanidine,86,0.22604353701604118,0.14460116043209587,0.1924340199769631
gw-3965,83,-0.03644966995594418,-0.038138617186516094,0.25755693276552966
gw-405833,88,0.06756345329146818,0.04753266880349407,0.27237949528571576
gw-441756,86,0.04886709201561189,0.007953205339874522,0.2057062969872273
gw-501516,55,0.08720357881181985,0.13304473304473308,0.23870805483157542
gw-583340,93,0.053863693095878316,-0.00365551609919131,0.20290725799640735
gw-788388,84,0.2892318090280623,0.17057811076237725,0.2688076259368553
gw-842166,90,-0.06335449675566253,-0.048508046260855246,0.2752783598655354
gw-843682x,93,0.11003739162076955,0.3142699412133329,0.19747249432114222
gzd824,89,0.2626948544607446,0.2848314606741573,0.16317964357504575
ha14-1,90,0.1900040374228496,0.11050747005803185,0.10005357958515972
halcinonide,85,0.30796826257956345,0.3566738323236271,0.34584289335741486
halobetasol-propionate,87,0.12969076682625894,0.16346504337683165,0.38998105030768276
halofantrine,91,0.12628888296861313,0.10861602165949993,0.21403926148915955
halofuginone,91,0.11236136378923811,0.06762223283962414,0.08117719404901483
harringtonine,91,0.30903404270568274,0.44741200828157346,0.14803911508294657
hesperadin,73,0.2844105651823534,0.19107120819449588,0.20379962343408334
hexachlorophene,91,0.015371360654465694,0.018824653607262307,0.13486349543124382
hexaminolevulinate,91,0.14619352063334617,0.2306577480490524,0.09660645822841898
hexylresorcinol,72,0.23845031422642782,0.22075374622162203,0.19003315577799315
hmn-214,95,0.13173288735115213,0.34811030235162377,0.12049839453442344
homoharringtonine,88,0.5392940029675181,0.5629032608048626,0.1446519943896131
homoquinolinic-acid,81,0.1920324769035428,0.2151761517615176,0.32684831810928494
homosalate,68,-0.013722127975964397,-0.01950605031110432,0.2330023062074001
hydrocortisone,13,0.26679976317056636,0.35714285714285715,0.17848828490787716
"hydroxytacrine-maleate-(r,s)",87,0.07637347206896901,0.07062404315812494,0.2748386185106445
hydroxyurea,88,-0.18311412239850172,-0.22838223380648803,0.24243228939795897
hyodeoxycholic-acid,87,0.02388181040211767,0.02690092585842385,0.2741419059667693
hyoscyamine,90,0.18885006996722387,0.19825492859200722,0.12591016830495702
hypericin,65,-0.1283014958955818,-0.07692307692307693,0.2926128920218433
hypoestoxide,73,-0.264393664503139,-0.26940639269406397,0.19593673154603977
i-bet-762,89,0.062085380507587114,0.1935394017405283,0.10405992030572163
i-bet151,86,0.23628204091694097,0.1867918298032926,0.33873041015760896
ibrutinib,95,0.32883305644237637,0.3550882432316863,0.15497489509700185
ibutilide,89,-0.049708815433952884,-0.032584269662921356,0.19684934091814885
icg-001,93,0.17476226776080647,0.2386977410402554,0.1870262785922519
ici-162846,82,0.28247699844198526,0.30220611443062223,0.28676683353896
icotinib,82,0.2414105096568873,0.23041484820780855,0.07648143868835579
idarubicin,86,0.21811970250217358,0.2248502287843766,0.07990927002957869
idasanutlin,87,0.6460846768925064,0.6044323239017366,0.13049374162060953
idazoxan,90,0.2502701329504017,0.1358439313495493,0.18166628918643676
idelalisib,76,0.03739284721325824,0.09209526879959914,0.06339286808546588
idoxuridine,88,-0.11335572978532558,-0.06225564439435033,0.2858135635527825
idra-21,73,0.1590850901755414,0.07475626311242752,0.25850226113638003
idronoxil,89,0.24272098737355732,0.2818692543411645,0.1364613019227958
iem1754,88,0.15300725677104204,0.13484907188897893,0.17284016093974444
ifosfamide,80,0.11797226289493452,0.029512423816221284,0.17391769862809145
ikk-16,94,0.1610148121135306,0.2198533395946971,0.10758015511750539
ikk-2-inhibitor-v,94,-0.009863511775880249,0.026608387819239243,0.1727533969680507
ilomastat,83,-0.0559241242987093,-0.0881994878468578,0.20525895630766888
imatinib,91,-0.19091127397724011,-0.17955509350435314,0.1238944955780755
imidapril,83,0.08597907694357854,0.14566978716258763,0.11969377884468088
imiloxan,66,0.012563728121568654,-0.012295167519048116,0.22310771480846492
imiquimod,83,0.04706523487720218,0.03623019953583034,0.04687725144173056
inc-280,90,0.1376242755538083,0.13286163526995032,0.07242819471815566
indibulin,93,0.2183574210625021,0.2846528005729462,0.12353135733438837
indiplon,90,0.3728391603733115,0.4134419887228876,0.13220324283544937
indirubin,88,0.25126200032049867,0.2428512480029873,0.07507609034112242
indisulam,85,0.31306399591749096,0.31503045638993094,0.13028863896520748
indoprofen,92,0.04576382788211655,0.09931723255706425,0.22278664632919856
ingenol-mebutate,88,0.16987435573962695,0.2061216582719876,0.38546918093225463
inh1,88,0.14315159523444448,0.1812546229438907,0.18479834909036838
inosine,89,0.18846461970934875,0.170173646578141,0.1133874566107025
iobenguane,57,0.22758514429703006,0.27560280010370763,0.2457188933766719
iodipamide,84,0.17310611743789633,0.2038878201883163,0.17708800579798642
iododexetimide,89,0.01341376846551153,0.028975144705481785,0.2263895078947273
iowh032,88,-0.12799994567616527,-0.11852347574935722,0.2363486724144007
iproniazid,85,-0.12136876870149098,-0.10254055110416259,0.3025889145375521
ipsapirone,69,0.0043739426873611615,0.1194738765071246,0.17555556932316063
irinotecan,92,0.3187366414397526,0.32140626749740125,0.18753700870130438
isoetharine,69,-0.08554604935677837,-0.09170624771647792,0.2633678370666428
isofloxythepin,91,0.02939067867518367,-0.02178690874343048,0.2309910876777833
isoflupredone-acetate,77,0.2452022306651357,0.21199852778800146,0.2885938898481001
isometheptene-mucate,49,-0.1024081845674238,-0.13285714285714284,0.2645967824454778
isopropyl-myristate,94,0.12766193939262083,0.12825922046021024,0.20270149093741976
isoxsuprine,60,0.029284905488799074,0.0045012503473187,0.25358561845817124
ispinesib,85,0.374372805073676,0.38107694582667734,0.22687429335564588
istradefylline,71,0.4404115723521578,0.3868879946344735,0.15233209450963534
itraconazole,42,0.12268360968046928,0.10866218296734464,0.18978401878177195
ivermectin,93,-0.11357691206203249,-0.04881979051654679,0.15927052449158097
ixabepilone,90,0.3864645004080441,0.40013993497139555,0.06390035175515765
ixazomib,94,0.11978315079038913,0.09636961311996532,0.12011276279264409
ixazomib-citrate,89,0.00814641454442696,0.10294518215866531,0.09746086704515185
jib04,91,0.3274736944988761,0.38447204968944104,0.08647676019494711
jk-184,92,0.2857743205441121,0.33034847340597684,0.11420915232256504
jnj-16259685,77,-0.07499775179131005,-0.07994636942005362,0.2842939633816218
jnj-26481585,73,0.10899240555644867,-0.0020979883993582625,0.20427101105038484
jnj-7706621,88,-0.01678470299724196,-0.010196893381705473,0.10207647421066904
josamycin,85,0.019911296219786122,-0.00982997850302912,0.1901316417623275
jq1-(+),90,0.15211917007099846,0.16901675103922295,0.32583130377303826
jtc-801,90,0.11347554388353602,0.12234432234432234,0.08643075612855738
jte-607,91,0.14594908525644038,0.16633221850613158,0.12177445169918713
jzl-184,86,0.03741446179813891,0.0349733477994245,0.19857806373958467
k-858,90,0.17915315832185627,0.08768983825163601,0.16245954407005758
k-ras(g12c)-inhibitor-6,92,0.09556106280756041,0.07015705192423285,0.2545349289940487
k-strophanthidin,19,0.3223003831158826,0.39649122807017545,0.19186161980646066
kd-023,90,0.04849138347696668,0.05540601720377001,0.17301371659403736
kd025,95,0.06203100193287459,0.03233482642777156,0.27118911405524293
kenpaullone,88,-0.04995759944734361,-0.046458384699376576,0.3552519896592582
ketoconazole,59,0.04811289331331499,0.046230274693161905,0.17152499616996875
ketoprofen,87,0.1748382075910189,0.08278049136108478,0.25853392761717264
kf-38789,92,0.18048412519474,0.19570611716474268,0.10846921197728127
ki-16425,90,0.06600062067245809,0.07870107420669217,0.19712511858475332
ki-8751,87,0.020328083398144223,0.048552890573740605,0.2003553766313813
kifunensine,84,0.1935126004723839,0.20558874152070467,0.27767109617199937
kp-1212,73,0.006089673507585273,-0.01573491299518697,0.18207686724510216
kpt-185,92,0.3083124775757677,0.3192361635559392,0.10628322630409785
kpt-276,91,0.11753071919216115,0.14879757923236187,0.14205389392319515
ku-0063794,95,0.019373446704994867,0.09573068309070548,0.14592013721971708
kw-2449,91,0.16409025340937058,0.19745182353878007,0.21199890263192625
kw-2478,94,0.517454971922995,0.4956471480692122,0.1517046877564027
kx2-391,90,0.24844485399836308,0.38612997489401985,0.17331127419623119
ky02111,82,0.10480190784718117,0.08494683340407702,0.25476237705863736
kynurenic-acid,85,0.11999192998872266,0.047938245065468045,0.31765663458340687
"l-798,106",89,0.14588562475772113,0.2691521961184883,0.28171109126790506
lacitol,73,0.17140375039858358,0.10656546957916824,0.27356979663243136
lafutidine,87,0.1342176292807405,0.12263979004155427,0.21053607839919883
lanatoside-c,89,0.06899377203149668,0.06493020088525707,0.11047700884339312
lanoconazole,59,0.19318697434640947,0.15119812974868502,0.21992796454495445
lapatinib,94,0.26355573936788335,0.3169162654859985,0.12155894697181606
lappaconite,93,-0.06055915675389549,-0.14569842738205363,0.09091010557509577
lasalocid,93,0.09373820172116591,0.0802124675479693,0.04566621027710878
latanoprost,83,0.004078377023223887,0.050585617732253056,0.28372769619882976
latrepirdine,69,0.023873765986820363,0.03452685421994885,0.2427710011542993
lb42708,94,0.22372290951099574,0.32661922479500055,0.13314390094303555
lcl-161,87,0.25302389072071974,0.2763723846322082,0.1709165594086682
ldn-212854,94,0.17118227854007295,0.14932630134017266,0.060310880035179794
ldn-57444,88,0.1589111950968256,0.13055193547250893,0.08749470296426551
le-135,88,0.06272696366705155,0.0482723398260012,0.1261817555652998
lenalidomide,89,0.03274914657774035,0.12645556690500512,0.18716134128396703
lenvatinib,84,0.09420489793218892,0.061993818293111264,0.07374782837091798
lerisetron,90,0.09661361073722913,0.12519241058566902,0.220388669706589
lestaurtinib,76,0.257025329758513,0.3496377306903623,0.11543387953223896
letrozole,84,0.11719167513296933,0.1365596841146097,0.22741873316464722
leucovorin,81,0.03631387619920196,0.014588979223125565,0.2446613992686553
levobunolol,88,0.048226957914797766,0.13567679898559404,0.16238930478374367
levocarnitine,82,-0.12261557936802837,-0.026871714500277533,0.26561848259797144
levocetirizine,88,0.04373955014804676,0.13206649994716635,0.21519693606816134
levonorgestrel,61,0.31765465501853707,0.17615018508725538,0.17259193845838067
lgx818,90,0.3969573246279428,0.33525949705724983,0.4025339345940034
licochalcone-a,90,-0.027800560206624046,-0.11763592213030415,0.18622848770623576
lidamidine,55,0.07481895155738331,-0.02438672438672439,0.17429487271432634
lidocaine,80,0.10574821202396997,0.11692451945616505,0.19854051643950615
linalool,86,0.08872941793258954,0.08784376621538752,0.21012815154213307
linifanib,83,0.11722323170658189,0.12502493694230246,0.04990236078917941
linsitinib,82,0.2142715059739683,0.20973249334073385,0.07490492508599912
litronesib,90,0.3985112989649198,0.40351957704307456,0.1778270087478871
lomefloxacin,48,-0.11673009655832334,-0.06893182805036908,0.1539057606001367
lomitapide,79,-0.07668876861799637,-0.06762414800389484,0.2589136047343305
lonafarnib,93,0.20775831235952802,0.244337680164722,0.2549224757747542
lorazepam,84,0.14586962787724644,0.1145894502379265,0.19881466147799526
lorlatinib,84,-0.013961933736719261,0.012999898754682595,0.1566819680822135
lovastatin,57,0.18696011326724227,0.09586466165413535,0.2842935219478695
loxistatin-acid,85,0.05631932102263274,0.11539964823138557,0.21274892185868452
lucitanib,85,0.05889101782066032,0.033906585890170024,0.18637516324858613
lurasidone,82,0.23951978807355315,0.24543703268357986,0.1958401011279422
ly2090314,91,0.16869906665599915,0.2493231406274885,0.3222057335224951
ly2109761,80,0.08567435781414602,0.11319737458977966,0.3066470245014863
ly2183240,95,0.2945921315446419,0.2097844344904815,0.1541473324009666
ly2334737,93,0.1676516916530298,0.10671122914863775,0.08367141834904382
ly2603618,89,0.1837331896709201,0.18105019199757252,0.10085888339186261
ly2606368,93,0.3860072629877151,0.46635433141356564,0.20031441142555342
ly2608204,88,0.07173112577935162,0.0296220633299285,0.10705334108174118
ly2784544,93,0.02862921604831302,0.13246396705559366,0.17808774685347958
ly2801653,90,0.24464400108436068,0.22282616753838186,0.10046635472315076
ly2874455,89,0.3829702833568441,0.4395812053115425,0.12259257268895878
ly3023414,93,0.2946229061497397,0.2582137208677747,0.07986358006758802
ly303511,85,0.1745438732459587,0.20267735000977136,0.24128260538082663
ly364947,80,0.15045671281797343,0.07503516174402251,0.26589043044234395
ly456236,91,0.0919813898240669,0.01546424589902851,0.16083868665421291
m-344,94,0.43562079423223704,0.45388866813567896,0.07564077207442996
maprotiline,79,-0.06200061594598923,-0.09330574488802337,0.24553387712665756
marimastat,95,0.0132341513854661,0.026973684210526316,0.10346314844873845
masitinib,82,0.05725364629305378,0.011373406906759831,0.24329803841137895
maxacalcitol,86,0.25196874082767623,0.19828293787442802,0.2004453608786424
maytansinol-isobutyrate,57,0.4269962300397157,0.4174228675136117,0.1963160594991913
mebendazole,62,0.049692505576749174,0.11324318198987686,0.09813800568838425
mechlorethamine,81,0.09628276151650968,0.11485998193315265,0.17203955060296042
meclizine,84,0.020620521032379917,0.08664574263440317,0.1162106754158204
mefexamide,90,0.12651914446112456,0.05023665473103675,0.10579071134660024
meglitinide,86,0.0782860215383422,0.0678616915892259,0.19191069249112178
mek1-2-inhibitor,88,-0.0387592740793609,-0.08192737135007575,0.16288850195935795
mek162,89,0.48384679066641156,0.4770173646578142,0.1724573203289564
melengestrol-acetate,83,0.09599519213777673,0.10986104697535785,0.29231862577931095
meloxicam,85,0.16305956976042688,0.12606996286886846,0.31404900593564045
melphalan,93,0.2360436906480182,0.2621378054967025,0.21820182886593092
menadione,88,0.05693523730601644,0.0864450285531456,0.12104259895421615
mephenytoin,80,0.11049241013446043,0.11465072667604315,0.2101473869492867
mepivacaine,87,-0.10032845460028986,-0.08837573813516074,0.17863789868786437
mercaptopurine,92,0.1778618680133882,0.19744771357674584,0.2773108638139285
mericitabine,87,0.14780575713801652,0.13306481008966972,0.29405503652692355
merimepodib,89,-0.07403677966596722,-0.11338100102145049,0.18288193041785794
mesna,86,0.29125574870244325,0.4143497334779942,0.26246519796149204
mesoridazine,77,-0.02682149794075007,-0.001156737998843262,0.19035037214639125
metaraminol,91,0.09487753157495901,-0.08458353240961937,0.12033394294016252
metatinib,93,0.022957684458764102,-0.0009101489063292648,0.21276923491502106
methacycline,91,-0.041353588657610865,0.02084726867335563,0.21683445427990677
methiazole,89,0.109215320253474,0.07368062648961525,0.1983101857239787
methocarbamol,55,-0.09099233434079898,-0.04906204906204908,0.18080441124939448
methotrexate,62,0.06021780730402207,0.16773689909596837,0.19557289915559684
methoxyflurane,95,0.09045038998434572,0.10027995520716686,0.1552715341095371
methscopolamine,88,0.1424697512042236,0.189267725687718,0.289167991257109
methyldopa,79,-0.21387656808225225,-0.22227361246348587,0.24840048698127293
methylphenidate,79,0.04691703632842535,-0.008227848101265823,0.20000058763739695
methylprednisolone,79,0.17978795156820573,0.10401655306718598,0.38961634257266714
metoprolol,82,-0.011285012658015087,0.03779889204514535,0.18681432305593798
metoxibutropate,82,-0.12871540923618852,-0.13562107508625287,0.23841238407674573
metronidazole,88,0.0006315913495234587,0.10647740481138389,0.2615736781995199
metyrapone,85,0.09190972587536152,0.04322845417236662,0.10122768285989463
mevastatin,90,0.2663434942902227,0.2689467835535251,0.12801907677092778
mexeneone,82,0.019130051787101945,0.08710179471272625,0.23750092376183943
mexiletine,95,0.106113323946102,0.10097984322508399,0.08941826834644388
mg-132,92,0.09388842304683126,0.1675169150624971,0.06587397263013021
mgcd-265,93,0.1885518572526057,0.10192175703500342,0.15343510648263625
mibampator,73,0.09121086411776817,0.23287671232876714,0.1267513351537191
mibefradil,85,0.10552012482340568,0.10627320695720151,0.2571152978607954
midodrine,85,0.04083816264128008,0.06648426812585499,0.2699458699290476
midostaurin,94,0.32595732666105764,0.3434093125745042,0.08054160960782726
mifepristone,88,0.09848892498521913,0.07305131907999016,0.20850493168443276
minocycline,73,0.07016114113355001,0.009410095026533383,0.3533575642578633
mitomycin-c,89,0.3278038797453022,0.3261831801157644,0.10364408975353276
mitoxantrone,86,0.08031318521308746,0.11156186612576065,0.14757887665799851
mk-0773,72,0.14975870567174174,0.08370313203421444,0.2125168917947685
mk-0812,90,-0.004293746485551435,0.05102687574597686,0.27279331754893565
mk-1775,87,0.2704125062154542,0.2565313797904745,0.12075295732430893
mk-2206,93,0.14186816018964063,0.0894183999283817,0.09948360916569894
mk-2461,92,0.12671011309662183,0.0735940076753541,0.4104133985362572
mk-3207,81,0.11929283742865385,0.09040198735320687,0.20631227266821012
mk-5108,95,0.1706706151626755,0.36541153415453526,0.1694143210502023
mk-8245,91,-0.12949441732583086,-0.12006688963210702,0.24723587570284064
mk-8745,89,0.21392579040379273,0.24528430371127002,0.16040920731571975
ml133,92,0.13877713705617828,0.025152967649461337,0.11939266046026102
mln-8054,73,0.13190406745544675,0.07410835493027274,0.1859310333935837
mln0128,90,0.38022886698865227,0.37228166879735897,0.16226565143032898
"mns-(3,4-methylenedioxy-nitrostyrene)",86,0.25182825630298156,0.18864097363083163,0.12088686850780803
mocetinostat,44,0.24917862787392586,0.3124735729386892,0.1824357498981693
monensin,91,0.2128760045706067,0.30299410734193344,0.15084855480229875
monobenzone,61,0.20437813275958105,0.1703331570597567,0.15369555651937442
morin,73,0.3569182891363932,0.3164568678267309,0.2195067930801451
motesanib,81,0.15130789778598222,0.1464947748516935,0.06768824763171043
mozavaptan,89,0.14632318724303114,0.10868232890704801,0.10328559149990836
mpi-0479605,90,0.18131371922357245,0.30424332222085027,0.21440309082000442
mrs-1220,85,0.4693061223768838,0.39941371897596245,0.12273201029210452
mtpg,87,0.10330586703127055,0.08021068746810525,0.19492437742264893
mubritinib,72,-0.0047469319542728546,-0.059553669046240924,0.13237023799816258
mycophenolate-mofetil,71,0.16140822416174488,0.23192488262910793,0.15950767088955595
mycophenolic-acid,62,0.13328644380301172,0.2472614640779633,0.13084166206199832
n-acetylmannosamine,74,0.2639379646453851,0.31095149944465006,0.17731400109948428
nadide,80,-0.0670447360793576,-0.06882325363338022,0.2730343474074482
nadifloxacin,71,0.059269008603697604,0.11991951710261568,0.24093239589765658
nafcillin,82,0.2561799336157331,0.23157127153600854,0.22698967520251187
naftidrofuryl,58,0.2663275135324735,0.225137654188071,0.17034472486417843
naftifine,90,0.056187861831158356,0.09399514343334567,0.18017437365891953
naloxone,70,-0.1620579658954006,-0.08120024494794856,0.36707815861099846
naltrexone,80,-0.006198143643508652,-0.003867791842475387,0.18799057685718193
nan-190,75,0.0853196730559287,0.11943100995732574,0.21528019816003444
nanchangmycin,93,0.08295774988668414,0.10454776043687147,0.12435163833484465
napabucasin,92,0.4342480780659982,0.39994143218584605,0.11631313202441253
naproxen,60,0.2934628553162929,0.29041400388996946,0.16955242604676676
narasin,92,0.08408134111980282,0.037143781884314844,0.14094194596710674
narlaprevir,37,0.0400918137493256,-0.09815078236130867,0.33951752861959855
navarixin,88,0.12087384747081507,0.17084639498432605,0.1767935584432872
navitoclax,95,0.06203030701794978,0.04097664059296955,0.1728536344059621
nefiracetam,87,0.11668597256645144,0.12191076766056716,0.24139375472728292
nelarabine,84,0.05024865840505781,-0.004353548648375013,0.22190538773107515
nemonapride,77,0.2631610511469124,0.18265944581734053,0.2188672226093475
nemorubicin,92,0.08109394899109544,0.18447050845367816,0.1033956886244019
neratinib,81,0.35251100327464885,0.31792684732790377,0.10692294293456175
nexturastat-a,85,0.29689543246186206,0.28061364080515927,0.2606895934531962
nh125,95,0.14544922864859214,0.034644456886898094,0.07692178475153999
niacin,66,0.004385074331312249,0.03746999269387329,0.2572748014617409
niclosamide,92,-0.14872269819473669,-0.10911949200869257,0.15700144572736796
nicorandil,85,0.02774081853231506,0.05835450459253468,0.19466213680302333
nicotine,85,0.18182186128585273,0.19319914012116476,0.20932944241465573
nilotinib,88,0.14879089767106904,0.1956958190976014,0.2480016048828857
nilutamide,81,-0.12365832645973089,-0.11018518518518519,0.18564573788406466
nimorazole,85,0.22951607965183965,0.22663670119210474,0.1530472198717774
nintedanib,90,0.19680186028319654,0.2179775280898876,0.23928614807263812
niraparib,86,0.4341566385026651,0.28646047506975125,0.09159060199263183
niridazole,83,0.054575128964061526,-0.020402166155912848,0.2015612910899846
nisoxetine,86,0.023690614631493873,0.14869569319307513,0.24082772415469497
nitarsone,70,0.023752028198662664,0.07735106289913392,0.23630684390148826
nithiamide,84,0.04284659841558887,0.023407917383821,0.17147600059893345
nitisinone,81,0.01353531198165949,0.013121047877145438,0.18374480567817414
nitrocaramiphen,73,-0.08108914934602389,-0.0703751696902382,0.22740731829992789
nizatidine,79,0.01211623728795096,0.05881207400194743,0.16266667478814592
nizofenone,82,-0.070214260309319,-0.043240713531633314,0.18761128757102552
nms-1286937,73,0.3050648434670109,0.41478464766136003,0.07062615584633095
nms-873,92,0.07679677196077436,0.10870335835272721,0.08751112352199557
nms-e973,90,0.2484684210779695,0.13801703914063465,0.09324161231817839
nobiletin,89,0.1888389009603485,0.1596527068437181,0.28275779029476733
nocodazole,94,0.1986665294075293,0.34550446122168843,0.10545026787790393
nomegestrol-acetate,70,0.2620652843869223,0.2629166302160791,0.21505754390119997
nonoxynol-9,93,0.04599981450404625,-0.022604517919489118,0.24733318715565009
norepinephrine,91,0.05448021582781096,-0.03428889950629081,0.15733565990164913
norethindrone,89,0.1685183164652429,0.07473612529792306,0.16904991103636785
norethindrone-acetate,81,0.3662241741352033,0.3066621499548329,0.2458680947523621
noretynodrel,84,0.17664828752649975,0.06222537207654147,0.14299060907197092
norfloxacin,88,0.0842651893694301,-0.02403930823148181,0.22002116104832717
norgestrel,82,0.08009861723341127,0.03168228469433289,0.2556535874659013
novobiocin,92,0.04295857537699415,0.1274601975864248,0.1989779400040764
nsc-23766,78,0.010930416014603794,0.03860696265759557,0.15792492210777556
nsc-319726,89,0.08656418940490805,0.1009703779366701,0.12809173364590848
nsc-3852,88,0.08040635882679525,0.17951111267655245,0.19047405431055725
nsc-632839,94,0.05079160811338537,0.08983852906115668,0.14104494383745217
nsc-663284,91,0.034381440714868414,-0.022790253225035837,0.13313492515613043
nsc-697923,91,0.22454736655269217,0.08937728937728939,0.061553032135500514
nu6027,85,-0.14033618872923836,-0.06683603674027752,0.22960124677344942
nutlin-3,87,0.4875184618853872,0.516658161405555,0.21632998660062538
nvp-aew541,80,-0.08726905467891495,-0.08398968588842007,0.14871200620604308
nvp-auy922,89,0.3351155617676977,0.30917190708739845,0.18610192873326148
nvp-bez235,92,0.17465719164314017,0.1252525312700786,0.20429699723723968
nvp-bhg712,83,0.010326298784729473,0.08429536963183744,0.21219886314999822
nvp-bvu972,90,0.24144638041884356,0.19519282215911427,0.25473506138654073
nvp-tae226,91,0.31290512496370737,0.3802197802197802,0.09160168675659229
nvp-tae684,88,0.2578384152964048,0.2740833362685358,0.11354957753593548
obatoclax,93,0.2003217447603288,0.18090579573410628,0.13306319157717514
obidoxime,84,0.05205688664594091,0.04389996962640478,0.16683958233880156
octenidine,61,-0.03542295653084171,-0.18313061872025382,0.14431660330971446
octopamine,81,-0.09830944039841515,-0.09679313459801264,0.27831527213092117
odanacatib,87,0.19801851143220486,0.17000337905153426,0.061674702208876886
olaparib,95,0.2647666932605389,0.26278414756609464,0.19797096113321527
olda,71,0.185932340827613,0.2526492287055667,0.2285646085546969
oleanolic-acid,87,-0.12085407617356377,-0.1139826492673325,0.17919540911408435
oleoylethanolamide,77,0.02591178397273736,-0.04496848525575104,0.16312416200945604
oligomycin-a,75,-0.041432895133311595,-0.011322901849217639,0.20507234127465432
oltipraz,82,-0.004963998043955251,-0.012979140325414008,0.06034603583012462
omeprazole,70,-0.08485082743301431,-0.0788207505904995,0.14977554127278245
onc201,81,0.011237312580766415,0.031864100902996434,0.08470918740317823
oncrasin-1,93,0.20038323183939138,0.11275402106770908,0.21127209586732673
onx-0914,91,0.26742706811739375,0.23038700430004783,0.07635595571115214
oprozomib,76,0.033980202546878835,0.1233902939166097,0.0969112693241676
orantinib,81,-0.03316245459160854,0.009507678410117433,0.2105184644446778
oridonin,85,-0.09757193583421694,-0.03177643150283369,0.12349647283006773
ornithine,91,0.16261300426894346,0.21704093008440836,0.23411544584769622
orotic-acid,82,-0.10021087979673261,-0.2066041945560018,0.24894676221738238
oseltamivir-phosphate,86,-0.046137740431351375,-0.014576159252794941,0.18705755983648778
osi-027,94,0.26021134526861217,0.22521403027128564,0.07573837786779797
osi-420,90,0.23932140872387878,0.3549985594929415,0.20121202766766735
osi-930,91,0.1662419307098627,0.20391782130912567,0.18091794071525033
osimertinib,83,0.370732331853332,0.3313475552100004,0.10462346038893457
ots167,94,0.1561940202048752,0.17523389806018133,0.083279911555854
otx015,74,0.20755370163420322,0.2519215105516475,0.4178522691341135
ouabain,76,0.1923662364195537,0.4907177033492823,0.1187376692717322
oxaliplatin,92,0.22771109265145895,0.12989535009170353,0.1770717381378763
oxazepam,85,0.030886644017515744,0.019015047879616963,0.2576635514533243
oxcarbazepine,85,0.052540072833994145,0.10699628688684777,0.21289705638344955
oxibendazole,92,-0.014272255161882838,0.06581076707303916,0.11101327104236126
oxiperomide,78,0.13628344805905068,0.07214304682659112,0.14157448636933495
oxiracetam,93,0.17937706345302176,0.19465250216346866,0.11490125127829885
oxonic-acid,81,0.02571972142931688,0.06736675700090333,0.18715925433390473
oxprenolol,92,0.16019000864883526,0.19733982707334738,0.1699080199145181
oxymatrine,80,0.02555527596152814,0.03581809657759025,0.20292257635850902
oxymetazoline,87,0.1515695637611048,0.07157177225340816,0.23334193372069034
oxyphencyclimine,91,0.19172957499728907,0.26696926262143655,0.15206752653073033
oxyquinoline,92,-0.03358005996668314,-0.01339333877903303,0.07813031526756217
p22077,91,0.27995980781855995,0.32798216276477143,0.2833131590243825
p276-00,91,0.25039265906136876,0.23971970058926578,0.10301572074751458
p5091,94,0.053172339566444814,0.15046779612036268,0.159882525229634
pac-1,91,0.2112672601407131,0.20616340181557577,0.23344137343400923
paclitaxel,95,0.2370278747545597,0.25654552281492066,0.23034232959616144
pacritinib,94,0.26131630775787784,0.32445182964274105,0.06889918027313806
palbociclib,95,0.3148250874146938,0.3951540427335402,0.29446380198221606
paliperidone,90,0.17436019574127276,0.14817467177017737,0.22309732028292187
palmatine-chloride,88,0.11475231301382681,0.1032369412842098,0.27413791037992613
palmitoylethanolamide,80,-0.02168155604920128,-0.09224097515236755,0.20341841069842026
palomid-529,80,0.1471492051137689,0.16453352086263479,0.20719128183476487
panobinostat,90,0.2824075750634091,0.34707553112046785,0.15995274118183242
papaverine,87,0.23140577373220308,0.269264416417584,0.1061105777799356
