epoch,train_loss,test_loss,test_pearson
121,0.030042706057429314,0.019235609099268913,0.7428295612335205
122,0.029638880863785744,0.01985163427889347,0.7438915967941284
123,0.029409943148493767,0.020253153517842293,0.7450769543647766
124,0.029513314366340637,0.018619785085320473,0.7454238533973694
125,0.029579082503914833,0.01906881481409073,0.746097981929779
126,0.029201919212937355,0.0195747260004282,0.7474491000175476
127,0.028989341109991074,0.019043808802962303,0.7459934949874878
128,0.02887258306145668,0.01950981840491295,0.7486698627471924
129,0.028712784871459007,0.019064761698246002,0.7485585808753967
130,0.029083820059895515,0.018352000042796135,0.7486365437507629
131,0.029136991128325462,0.020703045651316643,0.7468147277832031
132,0.02946530655026436,0.018566986545920372,0.7490400671958923
133,0.029146641492843628,0.020601743832230568,0.7505989670753479
134,0.02921786718070507,0.019089646637439728,0.7509685754776001
135,0.028720982372760773,0.018298249691724777,0.7506994605064392
136,0.029435308650135994,0.023311415687203407,0.7395690083503723
137,0.031577710062265396,0.01952105388045311,0.7495335340499878
138,0.03195281699299812,0.022578641772270203,0.752371072769165
139,0.030214548110961914,0.020693324506282806,0.7517543435096741
140,0.029329754412174225,0.019151652231812477,0.7501356601715088
141,0.031020866706967354,0.022453591227531433,0.7461013793945312
142,0.03027791529893875,0.018627487123012543,0.7516775727272034
143,0.028146985918283463,0.01832744851708412,0.7521306276321411
144,0.029331818222999573,0.023048875853419304,0.7527031898498535
145,0.030405528843402863,0.018404992297291756,0.7519095540046692
146,0.028902241960167885,0.018177857622504234,0.7528664469718933
147,0.0292044747620821,0.02201548032462597,0.7509505748748779
148,0.029118405655026436,0.018306715413928032,0.7539671063423157
149,0.02811535634100437,0.018041426315903664,0.7544170022010803
150,0.028469597920775414,0.020778903737664223,0.7537597417831421
151,0.029021847993135452,0.01822226122021675,0.7545135617256165
152,0.028152601793408394,0.018257737159729004,0.7548515200614929
153,0.02791457436978817,0.019506242126226425,0.7547589540481567
154,0.028229711577296257,0.01841486617922783,0.7553840279579163
155,0.02789221704006195,0.01811794936656952,0.755613386631012
156,0.027841266244649887,0.019473347812891006,0.7553666234016418
157,0.028055816888809204,0.018104368820786476,0.7561340928077698
158,0.027900725603103638,0.018302394077181816,0.7563508152961731
159,0.028048984706401825,0.0196604635566473,0.7566403150558472
160,0.027926824986934662,0.018074750900268555,0.7566422820091248
161,0.027769077569246292,0.01838822104036808,0.7568871378898621
162,0.027438702061772346,0.018558703362941742,0.7567632794380188
163,0.027366533875465393,0.018045062199234962,0.7565021514892578
164,0.027341336011886597,0.0186295285820961,0.7565178871154785
165,0.02738402597606182,0.018617676571011543,0.7562841176986694
166,0.027701593935489655,0.018408745527267456,0.7558406591415405
167,0.02729160338640213,0.01839209906756878,0.7557774782180786
168,0.026973208412528038,0.018429016694426537,0.7557727098464966
169,0.027244236320257187,0.018640480935573578,0.7552005052566528
170,0.027206216007471085,0.018687952309846878,0.7546333074569702
171,0.027523500844836235,0.01906009204685688,0.7557608485221863
172,0.027213042601943016,0.01808195188641548,0.7554071545600891
173,0.027236422523856163,0.01807403191924095,0.755397617816925
174,0.027283260598778725,0.018223734572529793,0.7567527890205383
175,0.02697608433663845,0.018678363412618637,0.7565663456916809
176,0.027092671021819115,0.01857217587530613,0.7567201256752014
177,0.027100427076220512,0.018168140202760696,0.757200300693512
178,0.027057765051722527,0.018558405339717865,0.7564765810966492
179,0.027053136378526688,0.017933599650859833,0.7565686702728271
180,0.027120200917124748,0.018587490543723106,0.7567519545555115
181,0.02691252902150154,0.01845950447022915,0.7565519213676453
182,0.02681104838848114,0.018576571717858315,0.7553545832633972
183,0.026945630088448524,0.018943842500448227,0.756730318069458
184,0.026850314810872078,0.017878476530313492,0.7566608786582947
185,0.027011733502149582,0.019517533481121063,0.7560468316078186
186,0.02724793180823326,0.017883768305182457,0.7563675045967102
187,0.02720971405506134,0.0190884992480278,0.7568284273147583
188,0.026775099337100983,0.018581567332148552,0.7566666007041931
189,0.02669428661465645,0.01792934350669384,0.756869912147522
190,0.02667022868990898,0.0192036721855402,0.7568799257278442
191,0.02686312422156334,0.01779700256884098,0.7568193078041077
192,0.02669905498623848,0.018754297867417336,0.7571617960929871
193,0.02660379745066166,0.018443843349814415,0.7569100856781006
194,0.026255574077367783,0.018259627744555473,0.7565031051635742
195,0.026572398841381073,0.018647613003849983,0.7564988136291504
196,0.026460055261850357,0.018087077885866165,0.7563549876213074
197,0.02644536830484867,0.018332725390791893,0.756562352180481
198,0.02617187611758709,0.018559733405709267,0.7566006779670715
199,0.026082634925842285,0.018092814832925797,0.7560998201370239
200,0.026458583772182465,0.018771134316921234,0.7563605308532715
201,0.026237646117806435,0.018167462199926376,0.7560821175575256
202,0.026314157992601395,0.01809048466384411,0.7561472058296204
203,0.02620716020464897,0.019007058814167976,0.7563694715499878
204,0.026212597265839577,0.017899876460433006,0.7560054063796997
205,0.026727477088570595,0.019789395853877068,0.7568721771240234
206,0.026828443631529808,0.018184849992394447,0.7547063827514648
207,0.02739715203642845,0.022529136389493942,0.7561447024345398
208,0.028865814208984375,0.019096653908491135,0.7532921433448792
209,0.028674667701125145,0.020737644284963608,0.7566818594932556
210,0.027323933318257332,0.018440140411257744,0.7568345665931702
211,0.02626194804906845,0.017836222425103188,0.7571282982826233
212,0.026853371411561966,0.020977161824703217,0.7513168454170227
213,0.02753269113600254,0.017921321094036102,0.756848156452179
214,0.027212902903556824,0.019148696213960648,0.7570412158966064
215,0.026364637538790703,0.01901688240468502,0.7567547559738159
216,0.026221640408039093,0.01809382066130638,0.7547114491462708
217,0.0271036047488451,0.02046120911836624,0.7565702795982361
218,0.02706155553460121,0.0178061593323946,0.7570810317993164
219,0.026098301634192467,0.0178066398948431,0.7572535872459412
220,0.02622680552303791,0.020515723153948784,0.7565786242485046
221,0.027156125754117966,0.018101254478096962,0.755393385887146
222,0.027340997010469437,0.0192309208214283,0.7576385140419006
223,0.026261916384100914,0.018801698461174965,0.7578818202018738
224,0.02610803209245205,0.017832906916737556,0.7572410702705383
225,0.026861196383833885,0.020482173189520836,0.7552290558815002
226,0.0271308496594429,0.01776140369474888,0.7578051686286926
227,0.02602294087409973,0.018056878820061684,0.7570222020149231
228,0.025991620495915413,0.019675837829709053,0.7575905919075012
229,0.02604067511856556,0.017875490710139275,0.7571827173233032
230,0.026098985224962234,0.017997538670897484,0.7568764686584473
231,0.02562137320637703,0.01903257891535759,0.7552394866943359
232,0.026152759790420532,0.017811471596360207,0.7570368051528931
233,0.02592487260699272,0.018518535420298576,0.7569020390510559
234,0.02552170865237713,0.01878967322409153,0.7564881443977356
235,0.025725694373250008,0.018116869032382965,0.7566962838172913
236,0.02559554949402809,0.018430326133966446,0.7574465870857239
237,0.025630705058574677,0.01822306029498577,0.7567388415336609
238,0.025508034974336624,0.01808197796344757,0.756607174873352
239,0.025632891803979874,0.01810321770608425,0.7573233246803284
240,0.025529133155941963,0.01867039129137993,0.7573436498641968
241,0.025476612150669098,0.01813620887696743,0.7560514807701111
242,0.025463616475462914,0.01835097186267376,0.7567449808120728
243,0.025303471833467484,0.018303589895367622,0.7569180130958557
244,0.025366637855768204,0.018023427575826645,0.7568336129188538
245,0.025409920141100883,0.018570110201835632,0.7570281624794006
246,0.025341564789414406,0.01799173280596733,0.7569679021835327
247,0.02543422393500805,0.018075019121170044,0.7570008039474487
248,0.025333410128951073,0.01839940808713436,0.7570666074752808
249,0.025322820991277695,0.01851159892976284,0.7569855451583862
250,0.025199560448527336,0.017905421555042267,0.7565136551856995
251,0.025510596111416817,0.019065525382757187,0.7568435072898865
252,0.025646526366472244,0.017789730802178383,0.7568950653076172
253,0.025330906733870506,0.01841387338936329,0.7570877075195312
254,0.025140685960650444,0.018450507894158363,0.7568077445030212
255,0.025249149650335312,0.01799703761935234,0.7557446956634521
256,0.02531244419515133,0.018951987847685814,0.7564157247543335
257,0.02538457326591015,0.0178847536444664,0.7559946775436401
258,0.025115057826042175,0.018333811312913895,0.7564921975135803
259,0.0252545103430748,0.018131453543901443,0.7567583322525024
260,0.024958442896604538,0.017962001264095306,0.756026566028595
261,0.02529861032962799,0.019388187676668167,0.7566347122192383
262,0.02561454474925995,0.018062449991703033,0.7544336318969727
263,0.02560490183532238,0.019420623779296875,0.7565954327583313
264,0.025318508967757225,0.018220379948616028,0.7563625574111938
265,0.025008317083120346,0.01786610670387745,0.7560139298439026
266,0.025310412049293518,0.02029869332909584,0.7553957104682922
267,0.02612007036805153,0.017986634746193886,0.7550827264785767
268,0.025494273751974106,0.01878386363387108,0.7563310265541077
269,0.025068597868084908,0.018529919907450676,0.7567120790481567
270,0.02490103803575039,0.017798975110054016,0.7562549710273743
271,0.025062764063477516,0.019133292138576508,0.7567915320396423
272,0.025209836661815643,0.01778620295226574,0.756679892539978
273,0.025111572816967964,0.018850458785891533,0.7572566270828247
274,0.024960489943623543,0.018107889220118523,0.7566161751747131
275,0.02502446062862873,0.0180793609470129,0.7565527558326721
276,0.024759208783507347,0.018425602465867996,0.7563928961753845
277,0.02476632595062256,0.01798178255558014,0.75566166639328
278,0.024749578908085823,0.0185431856662035,0.7557066679000854
279,0.024814868345856667,0.018155084922909737,0.7558221817016602
280,0.024744899943470955,0.018128251656889915,0.7557774186134338
281,0.02480607107281685,0.018561728298664093,0.7559954524040222
282,0.024806134402751923,0.017908483743667603,0.7553516626358032
283,0.024811068549752235,0.018738528713583946,0.7562487125396729
284,0.024812931194901466,0.018092580139636993,0.7562691569328308
285,0.024596482515335083,0.01799006573855877,0.7562825679779053
286,0.024580925703048706,0.018600020557641983,0.7564915418624878
287,0.02476445771753788,0.017907410860061646,0.755412220954895
288,0.02492077276110649,0.019357293844223022,0.7567430138587952
289,0.024928079918026924,0.017923934385180473,0.7559115886688232
290,0.02456030622124672,0.01803826354444027,0.7563233971595764
291,0.024459844455122948,0.01933516003191471,0.756899356842041
292,0.02509964257478714,0.01812657341361046,0.754584550857544
293,0.025592468678951263,0.020596126094460487,0.7570645213127136
294,0.02593781054019928,0.0178192351013422,0.7567070126533508
295,0.024705907329916954,0.01798383705317974,0.7571142911911011
296,0.024330154061317444,0.01923978701233864,0.7566723227500916
297,0.02489626407623291,0.017861099913716316,0.7557651996612549
298,0.02495722658932209,0.018533997237682343,0.7561436295509338
299,0.024604549631476402,0.018407678231596947,0.7558435797691345
300,0.024530448019504547,0.017973678186535835,0.7546920776367188
301,0.024666262790560722,0.018981602042913437,0.7564874887466431
302,0.024829121306538582,0.01787780225276947,0.7562704086303711
303,0.02451924793422222,0.018277961760759354,0.7566056847572327
304,0.024442682042717934,0.01814335584640503,0.7561444640159607
305,0.024423131719231606,0.0179905965924263,0.7551416754722595
306,0.024435628205537796,0.019144101068377495,0.7547115087509155
307,0.024711567908525467,0.01812170445919037,0.7534654140472412
308,0.02449258789420128,0.018444735556840897,0.7542422413825989
309,0.024273602291941643,0.018301501870155334,0.7540950775146484
310,0.024381687864661217,0.01788799650967121,0.7547776699066162
311,0.024735065177083015,0.021259931847453117,0.7558884620666504
312,0.026074113324284554,0.01847706362605095,0.7546418309211731
313,0.026284167543053627,0.019138669595122337,0.7569757103919983
314,0.024918192997574806,0.01878824643790722,0.7571787238121033
315,0.024561919271945953,0.017982563003897667,0.7564229369163513
316,0.025256585329771042,0.019097739830613136,0.7565847039222717
317,0.024726836010813713,0.018360722810029984,0.7561190128326416
318,0.024291271343827248,0.017894083634018898,0.7555511593818665
319,0.024968309327960014,0.01960611902177334,0.7572035789489746
320,0.02505122497677803,0.01810287870466709,0.7569047808647156
321,0.02408837340772152,0.01796862483024597,0.7555316686630249
322,0.02460244670510292,0.019138244912028313,0.7574700117111206
323,0.024501461535692215,0.018412381410598755,0.7568634748458862
324,0.024041932076215744,0.01800745353102684,0.7552067041397095
325,0.02507840283215046,0.01944255270063877,0.7556588053703308
326,0.02480126917362213,0.01817091926932335,0.7552096843719482
327,0.024156780913472176,0.018109837546944618,0.7529976963996887
328,0.024595316499471664,0.019468246027827263,0.7562367916107178
329,0.02447335608303547,0.01792646013200283,0.7557689547538757
330,0.023992931470274925,0.017898118123412132,0.7561837434768677
331,0.024064568802714348,0.018718484789133072,0.7560837864875793
332,0.024400178343057632,0.017890749499201775,0.7559845447540283
333,0.023956656455993652,0.017998382449150085,0.7553374171257019
334,0.024004468694329262,0.0192890465259552,0.7558426856994629
335,0.024415938183665276,0.01803981326520443,0.7550438046455383
336,0.024098629131913185,0.018102219328284264,0.7556212544441223
337,0.023868011310696602,0.018290068954229355,0.755599856376648
338,0.023905079811811447,0.01809171587228775,0.7561098337173462
339,0.023835157975554466,0.01804218627512455,0.7559134364128113
340,0.023922279477119446,0.018140610307455063,0.7556809782981873
341,0.02385994791984558,0.01849520578980446,0.7560301423072815
342,0.023989362642169,0.017958026379346848,0.7556726932525635
343,0.02391084097325802,0.01809818670153618,0.7558653950691223
344,0.02375572733581066,0.01830103062093258,0.7560529708862305
345,0.024040650576353073,0.018083177506923676,0.7559805512428284
346,0.023687144741415977,0.01804455742239952,0.7557575106620789
347,0.023950960487127304,0.018244478851556778,0.7555006146430969
348,0.023963097482919693,0.018400991335511208,0.7553207874298096
349,0.023800866678357124,0.01812218315899372,0.7548741102218628
350,0.023785719648003578,0.0182671956717968,0.7551389336585999
351,0.023721760138869286,0.018252167850732803,0.755111038684845
352,0.02366047538816929,0.018009692430496216,0.7551521062850952
353,0.023839551955461502,0.018359411507844925,0.7555119395256042
354,0.023770442232489586,0.018184030428528786,0.7553708553314209
355,0.023745812475681305,0.01801828294992447,0.7552683353424072
356,0.023730041459202766,0.018442347645759583,0.7553686499595642
357,0.023789716884493828,0.01806764490902424,0.7548471689224243
358,0.023798607289791107,0.017989687621593475,0.7550082206726074
359,0.02360922284424305,0.018693825230002403,0.7555962800979614
360,0.023842329159379005,0.018017390742897987,0.7545642256736755
361,0.023704752326011658,0.018184779211878777,0.7552067637443542
362,0.023630648851394653,0.01834767870604992,0.7554400563240051
363,0.023546738550066948,0.017981069162487984,0.7550044655799866
364,0.02367115393280983,0.01801334321498871,0.7548379898071289
365,0.023879777640104294,0.018857823684811592,0.7549840211868286
366,0.023779157549142838,0.01819472946226597,0.7543281316757202
367,0.02348960004746914,0.01800260879099369,0.7542204260826111
368,0.02350287325680256,0.01875378005206585,0.7548536658287048
369,0.023561015725135803,0.018135886639356613,0.7549318671226501
370,0.0236181803047657,0.017919812351465225,0.7548404932022095
371,0.023676641285419464,0.019081899896264076,0.7554656863212585
372,0.023877613246440887,0.018120288848876953,0.7539036870002747
373,0.02343210205435753,0.01805310882627964,0.7537490725517273
374,0.023650189861655235,0.01895918697118759,0.7550680637359619
375,0.023747751489281654,0.017979754135012627,0.7543186545372009
376,0.023479804396629333,0.017940523102879524,0.7545182108879089
377,0.02339690923690796,0.01883208565413952,0.7554081678390503
378,0.02371780015528202,0.017977366223931313,0.7554118037223816
379,0.023407133296132088,0.01795966550707817,0.7551258206367493
380,0.023487938567996025,0.018829140812158585,0.7557603716850281
381,0.023656519129872322,0.01801217906177044,0.755255401134491
382,0.02347014844417572,0.01792939566075802,0.7548519968986511
383,0.023443302139639854,0.018350359052419662,0.7551062703132629
384,0.023588234558701515,0.018582122400403023,0.7549832463264465
385,0.023306693881750107,0.01795005053281784,0.753856360912323
386,0.023722391575574875,0.018622661009430885,0.755629301071167
387,0.0235977191478014,0.01827206090092659,0.7559202909469604
388,0.023315630853176117,0.01793370023369789,0.7555681467056274
389,0.023219380527734756,0.018209345638751984,0.7558487057685852
390,0.023451659828424454,0.018563393503427505,0.7556344866752625
391,0.023282505571842194,0.01799982786178589,0.7547382712364197
392,0.02343875728547573,0.018277142196893692,0.7546941637992859
393,0.023417390882968903,0.01844535768032074,0.7543879747390747
394,0.023304380476474762,0.017983922734856606,0.7533249855041504
395,0.02350827492773533,0.018401507288217545,0.7544939517974854
396,0.0233869981020689,0.018695849925279617,0.7552447319030762
397,0.023449087515473366,0.017902087420225143,0.7548601627349854
398,0.023447509855031967,0.01807050034403801,0.7556238174438477
399,0.023270806297659874,0.018967313691973686,0.7554083466529846
400,0.023776626214385033,0.017919331789016724,0.7548184394836426
401,0.023778820410370827,0.018604563549160957,0.7558784484863281
402,0.023263853043317795,0.018735220655798912,0.755829393863678
403,0.02351338043808937,0.017986340448260307,0.7542440295219421
404,0.02365134470164776,0.018195029348134995,0.7556368708610535
405,0.02327490597963333,0.01875700242817402,0.7555438876152039
406,0.023463735356926918,0.01789490133523941,0.7549338340759277
407,0.02338247187435627,0.018145805224776268,0.75539630651474
408,0.02319904789328575,0.01856912113726139,0.755391538143158
409,0.023287242278456688,0.017982251942157745,0.754606306552887
410,0.02312050759792328,0.018092822283506393,0.7547991275787354
411,0.023064257577061653,0.01838594488799572,0.7549664974212646
412,0.023180454969406128,0.017977114766836166,0.7544782161712646
413,0.02325885184109211,0.018292216584086418,0.7547451257705688
414,0.023033369332551956,0.01820985972881317,0.7546108365058899
415,0.0232083797454834,0.018119001761078835,0.7545264959335327
416,0.023174908012151718,0.018117310479283333,0.7542740106582642
417,0.023018766194581985,0.018257658928632736,0.7544231414794922
418,0.02303098514676094,0.018251579254865646,0.7544669508934021
419,0.023145101964473724,0.018170947209000587,0.7544432282447815
420,0.02303219586610794,0.018102841451764107,0.7543759942054749
421,0.023277541622519493,0.01813717931509018,0.7545554637908936
422,0.023144133388996124,0.018245631828904152,0.7547082901000977
423,0.02302020974457264,0.01803167723119259,0.754604160785675
424,0.022900378331542015,0.018046000972390175,0.7545437216758728
425,0.02316237799823284,0.018164074048399925,0.7545729875564575
426,0.022994332015514374,0.01812940463423729,0.7542124390602112
427,0.023066911846399307,0.018249278888106346,0.7542943358421326
428,0.023076660931110382,0.018130458891391754,0.7541990280151367
429,0.022898372262716293,0.018160074949264526,0.7543466091156006
430,0.02311999723315239,0.01814150996506214,0.7541691064834595
431,0.02307855524122715,0.018052702769637108,0.7541824579238892
432,0.02307196334004402,0.01820986345410347,0.7542451620101929
433,0.022863704711198807,0.018431702628731728,0.7540234327316284
434,0.02286674827337265,0.018161477521061897,0.7531972527503967
435,0.023021722212433815,0.018356595188379288,0.7541511058807373
436,0.022904710844159126,0.018272770568728447,0.7543122172355652
437,0.023125726729631424,0.01799887605011463,0.7538658976554871
438,0.02287779375910759,0.018088821321725845,0.7539348006248474
439,0.022748220711946487,0.018627481535077095,0.7544267773628235
440,0.023014137521386147,0.018091974779963493,0.7537983059883118
441,0.022930346429347992,0.018056407570838928,0.7534012198448181
442,0.023198967799544334,0.018855368718504906,0.7542275190353394
443,0.023210646584630013,0.018189003691077232,0.7541524767875671
444,0.02272876165807247,0.01795612834393978,0.7536178231239319
445,0.023084236308932304,0.018493594601750374,0.7547791600227356
446,0.022976743057370186,0.018268223851919174,0.7550062537193298
447,0.022763296961784363,0.01798960380256176,0.7546448111534119
448,0.022874658927321434,0.01815338060259819,0.7548545598983765
449,0.02286216989159584,0.018450217321515083,0.7549713253974915
450,0.022920720279216766,0.018018988892436028,0.7538166642189026
451,0.022971419617533684,0.01820443384349346,0.7540813088417053
452,0.022772008553147316,0.018870890140533447,0.7544556260108948
453,0.023173149675130844,0.01798543706536293,0.753756046295166
454,0.022885696962475777,0.017990516498684883,0.7540791034698486
455,0.02282137982547283,0.018970077857375145,0.7545315027236938
456,0.02323761209845543,0.017966415733098984,0.7544636726379395
457,0.022913748398423195,0.017993254587054253,0.7541694641113281
458,0.022972041741013527,0.01895049773156643,0.7552417516708374
459,0.023053886368870735,0.01811056025326252,0.7543834447860718
460,0.022982465103268623,0.017958765849471092,0.7538818120956421
461,0.02285369113087654,0.018618842586874962,0.7551289200782776
462,0.022895723581314087,0.01846286654472351,0.7550823092460632
463,0.022854235023260117,0.017921386286616325,0.7541377544403076
464,0.023131130263209343,0.018153369426727295,0.7551516890525818
465,0.022665319964289665,0.018600767478346825,0.7555109858512878
466,0.022812997922301292,0.01802881807088852,0.7544692158699036
467,0.022829361259937286,0.01806858368217945,0.7542057037353516
468,0.02282825857400894,0.01862677000463009,0.7548836469650269
469,0.022709982469677925,0.018238650634884834,0.7543421387672424
470,0.022669967263936996,0.01797063834965229,0.7535116076469421
471,0.022898323833942413,0.01817011833190918,0.754182755947113
472,0.022680969908833504,0.018465887755155563,0.7546198964118958
473,0.02267969213426113,0.018082551658153534,0.7544755339622498
474,0.022755799815058708,0.018012944608926773,0.7540454268455505
475,0.022766387090086937,0.018414858728647232,0.7547111511230469
476,0.02271812967956066,0.01844179444015026,0.7544699907302856
477,0.022676482796669006,0.017978748306632042,0.7539255023002625
478,0.02281099185347557,0.018070146441459656,0.7541969418525696
479,0.022843381389975548,0.01855652965605259,0.7546138763427734
480,0.022651467472314835,0.01826287992298603,0.7538716793060303
481,0.022720176726579666,0.018116943538188934,0.7535684704780579
482,0.022777453064918518,0.018372582271695137,0.7544054985046387
